Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
199711120GSW,https://www.basketball-reference.com/boxscores/pbp/199711120GSW.html,Golden State Warriors,Detroit Pistons,GSW,DET,E. Dampier,B. Dele,B. Shaw,DET,GSW,G. Hill,/players/h/hillgr01.html,GSW,DET,B. Dele,/players/d/delebi01.html,E. Dampier,/players/d/dampier01.html,0
199711120HOU,https://www.basketball-reference.com/boxscores/pbp/199711120HOU.html,Houston Rockets,Philadelphia 76ers,HOU,PHI,H. Olajuwon,E. Montross,J. Jackson,PHI,HOU,D. Coleman,/players/c/colemde01.html,PHI,HOU,E. Montross,/players/m/montrer01.html,H. Olajuwon,/players/o/olajuha01.html,1
199711120IND,https://www.basketball-reference.com/boxscores/pbp/199711120IND.html,Indiana Pacers,Atlanta Hawks,IND,ATL,D. Davis,D. Mutombo,R. Smits,ATL,IND,S. Smith,/players/s/smithst01.html,IND,ATL,D. Mutombo,/players/m/mutomdi01.html,D. Davis,/players/d/davisda01.html,0
199711120ORL,https://www.basketball-reference.com/boxscores/pbp/199711120ORL.html,Orlando Magic,Sacramento Kings,ORL,SAC,R. Seikaly,O. Polynice,R. Seikaly,SAC,ORL,B. Owens,/players/o/owensbi01.html,ORL,SAC,O. Polynice,/players/p/polynol01.html,R. Seikaly,/players/s/seikaro01.html,0
199711120PHO,https://www.basketball-reference.com/boxscores/pbp/199711120PHO.html,Phoenix Suns,Milwaukee Bucks,PHO,MIL,A. McDyess,E. Johnson,G. Robinson,PHO,MIL,K. Johnson,/players/j/johnske02.html,MIL,PHO,A. McDyess,/players/m/mcdyean01.html,E. Johnson,/players/j/johnser02.html,0
199711120TOR,https://www.basketball-reference.com/boxscores/pbp/199711120TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,M. Camby,P. Ewing,L. Johnson,TOR,NYK,Ž. Tabak,/players/t/tabakza01.html,NYK,TOR,M. Camby,/players/c/cambyma01.html,P. Ewing,/players/e/ewingpa01.html,0
199711120UTA,https://www.basketball-reference.com/boxscores/pbp/199711120UTA.html,Utah Jazz,Vancouver Grizzlies,UTA,VAN,G. Foster,B. Reeves,H. Eisley,VAN,UTA,S. Abdur-Rahim,/players/a/abdursh01.html,UTA,VAN,B. Reeves,/players/r/reevebr01.html,G. Foster,/players/f/fostegr01.html,0
199711130DAL,https://www.basketball-reference.com/boxscores/pbp/199711130DAL.html,Dallas Mavericks,Philadelphia 76ers,DAL,PHI,S. Bradley,E. Montross,A. Iverson,DAL,PHI,A. Green,/players/g/greenac01.html,PHI,DAL,S. Bradley,/players/b/bradlsh01.html,E. Montross,/players/m/montrer01.html,0
199711130LAC,https://www.basketball-reference.com/boxscores/pbp/199711130LAC.html,Los Angeles Clippers,Milwaukee Bucks,LAC,MIL,S. Vranković,E. Johnson,G. Robinson,MIL,LAC,T. Brandon,/players/b/brandte01.html,MIL,LAC,E. Johnson,/players/j/johnser02.html,S. Vranković,/players/v/vrankst01.html,1
199711130MIN,https://www.basketball-reference.com/boxscores/pbp/199711130MIN.html,Minnesota Timberwolves,Washington Wizards,MIN,WAS,K. Garnett,C. Webber,C. Carr,MIN,WAS,C. Parks,/players/p/parksch02.html,MIN,WAS,K. Garnett,/players/g/garneke01.html,C. Webber,/players/w/webbech01.html,1
199711130NJN,https://www.basketball-reference.com/boxscores/pbp/199711130NJN.html,New Jersey Nets,Cleveland Cavaliers,NJN,CLE,J. Williams,Z. Ilgauskas,S. Cassell,NJN,CLE,S. Douglas,/players/d/douglsh01.html,NJN,CLE,J. Williams,/players/w/willija01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
199711130SAS,https://www.basketball-reference.com/boxscores/pbp/199711130SAS.html,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,D. Robinson,S. O'Neal,S. O'Neal,LAL,SAS,E. Jones,/players/j/jonesed02.html,LAL,SAS,S. O'Neal,/players/o/onealsh01.html,D. Robinson,/players/r/robinda01.html,1
199711130SEA,https://www.basketball-reference.com/boxscores/pbp/199711130SEA.html,Seattle SuperSonics,Detroit Pistons,SEA,DET,V. Baker,B. Dele,A. Williams,SEA,DET,G. Payton,/players/p/paytoga01.html,SEA,DET,V. Baker,/players/b/bakervi01.html,B. Dele,/players/d/delebi01.html,1
199711140ATL,https://www.basketball-reference.com/boxscores/pbp/199711140ATL.html,Atlanta Hawks,Sacramento Kings,ATL,SAC,D. Mutombo,O. Polynice,D. Mutombo,ATL,SAC,M. Blaylock,/players/b/blaylmo01.html,ATL,SAC,D. Mutombo,/players/m/mutomdi01.html,O. Polynice,/players/p/polynol01.html,1
199711140BOS,https://www.basketball-reference.com/boxscores/pbp/199711140BOS.html,Boston Celtics,Toronto Raptors,BOS,TOR,T. Knight,M. Camby,M. Camby,TOR,BOS,D. Christie,/players/c/chrisdo01.html,TOR,BOS,M. Camby,/players/c/cambyma01.html,T. Knight,/players/k/knightr01.html,1
199711140CHI,https://www.basketball-reference.com/boxscores/pbp/199711140CHI.html,Chicago Bulls,Charlotte Hornets,CHI,CHH,L. Longley,V. Divac,V. Divac,CHH,CHI,G. Rice,/players/r/ricegl01.html,CHH,CHI,V. Divac,/players/d/divacvl01.html,L. Longley,/players/l/longllu01.html,1
199711140HOU,https://www.basketball-reference.com/boxscores/pbp/199711140HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,H. Olajuwon,S. O'Neal,M. Maloney,HOU,LAL,M. Maloney,/players/m/malonma01.html,HOU,LAL,H. Olajuwon,/players/o/olajuha01.html,S. O'Neal,/players/o/onealsh01.html,1
199711140IND,https://www.basketball-reference.com/boxscores/pbp/199711140IND.html,Indiana Pacers,Miami Heat,IND,MIA,D. Davis,P. Brown,R. Miller,MIA,IND,J. Mashburn,/players/m/mashbja01.html,IND,MIA,P. Brown,/players/b/brownpj01.html,D. Davis,/players/d/davisda01.html,0
199711140ORL,https://www.basketball-reference.com/boxscores/pbp/199711140ORL.html,Orlando Magic,Denver Nuggets,ORL,DEN,R. Seikaly,T. Battie,B. Jackson,DEN,ORL,B. Jackson,/players/j/jacksbo01.html,DEN,ORL,T. Battie,/players/b/battito01.html,R. Seikaly,/players/s/seikaro01.html,1
199711140POR,https://www.basketball-reference.com/boxscores/pbp/199711140POR.html,Portland Trail Blazers,Phoenix Suns,POR,PHO,A. Sabonis,A. McDyess,A. McDyess,POR,PHO,B. Grant,/players/g/grantbr01.html,PHO,POR,A. Sabonis,/players/s/sabonar01.html,A. McDyess,/players/m/mcdyean01.html,0
199711140UTA,https://www.basketball-reference.com/boxscores/pbp/199711140UTA.html,Utah Jazz,Seattle SuperSonics,UTA,SEA,G. Foster,V. Baker,H. Eisley,UTA,SEA,H. Eisley,/players/e/eisleho01.html,UTA,SEA,G. Foster,/players/f/fostegr01.html,V. Baker,/players/b/bakervi01.html,1
199711150CHH,https://www.basketball-reference.com/boxscores/pbp/199711150CHH.html,Charlotte Hornets,Los Angeles Clippers,CHH,LAC,V. Divac,S. Vranković,V. Divac,CHH,LAC,A. Mason,/players/m/masonan01.html,CHH,LAC,V. Divac,/players/d/divacvl01.html,S. Vranković,/players/v/vrankst01.html,1
199711150CHI,https://www.basketball-reference.com/boxscores/pbp/199711150CHI.html,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,L. Longley,Z. Ilgauskas,L. Longley,CHI,CLE,R. Harper,/players/h/harpero01.html,CHI,CLE,L. Longley,/players/l/longllu01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
199711150DAL,https://www.basketball-reference.com/boxscores/pbp/199711150DAL.html,Dallas Mavericks,Utah Jazz,DAL,UTA,S. Bradley,G. Foster,M. Finley,DAL,UTA,D. Scott,/players/s/scottde01.html,DAL,UTA,S. Bradley,/players/b/bradlsh01.html,G. Foster,/players/f/fostegr01.html,1
199711150DET,https://www.basketball-reference.com/boxscores/pbp/199711150DET.html,Detroit Pistons,New Jersey Nets,DET,NJN,B. Dele,J. Williams,K. Kittles,NJN,DET,K. Gill,/players/g/gillke01.html,NJN,DET,J. Williams,/players/w/willija01.html,B. Dele,/players/d/delebi01.html,1
199711150GSW,https://www.basketball-reference.com/boxscores/pbp/199711150GSW.html,Golden State Warriors,Portland Trail Blazers,GSW,POR,E. Dampier,A. Sabonis,B. Grant,POR,GSW,K. Anderson,/players/a/anderke01.html,POR,GSW,A. Sabonis,/players/s/sabonar01.html,E. Dampier,/players/d/dampier01.html,1
199711150MIA,https://www.basketball-reference.com/boxscores/pbp/199711150MIA.html,Miami Heat,Denver Nuggets,MIA,DEN,P. Brown,D. Garrett,J. Mashburn,MIA,DEN,T. Hardaway,/players/h/hardati01.html,MIA,DEN,P. Brown,/players/b/brownpj01.html,D. Garrett,/players/g/garrede01.html,1
199711150NYK,https://www.basketball-reference.com/boxscores/pbp/199711150NYK.html,New York Knicks,Sacramento Kings,NYK,SAC,P. Ewing,O. Polynice,O. Polynice,SAC,NYK,T. Dehere,/players/d/deherte01.html,SAC,NYK,O. Polynice,/players/p/polynol01.html,P. Ewing,/players/e/ewingpa01.html,1
199711150PHI,https://www.basketball-reference.com/boxscores/pbp/199711150PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,D. Coleman,T. Knight,C. Billups,BOS,PHI,D. Brown,/players/b/brownde01.html,BOS,PHI,T. Knight,/players/k/knightr01.html,D. Coleman,/players/c/colemde01.html,1
199711150SAS,https://www.basketball-reference.com/boxscores/pbp/199711150SAS.html,San Antonio Spurs,Minnesota Timberwolves,SAS,MIN,D. Robinson,K. Garnett,S. Marbury,SAS,MIN,T. Duncan,/players/d/duncati01.html,MIN,SAS,D. Robinson,/players/r/robinda01.html,K. Garnett,/players/g/garneke01.html,0
199711150TOR,https://www.basketball-reference.com/boxscores/pbp/199711150TOR.html,Toronto Raptors,Indiana Pacers,TOR,IND,M. Camby,D. Davis,Ž. Tabak,TOR,IND,W. Williams,/players/w/williwa02.html,TOR,IND,M. Camby,/players/c/cambyma01.html,D. Davis,/players/d/davisda01.html,1
199711150VAN,https://www.basketball-reference.com/boxscores/pbp/199711150VAN.html,Vancouver Grizzlies,Milwaukee Bucks,VAN,MIL,O. Thorpe,E. Johnson,T. Brandon,MIL,VAN,T. Brandon,/players/b/brandte01.html,MIL,VAN,E. Johnson,/players/j/johnser02.html,O. Thorpe,/players/t/thorpot01.html,1
199711150WAS,https://www.basketball-reference.com/boxscores/pbp/199711150WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,H. Grant,B. Outlaw,M. Price,ORL,WAS,M. Price,/players/p/pricema01.html,ORL,WAS,B. Outlaw,/players/o/outlabo01.html,H. Grant,/players/g/grantha01.html,1
199711160ATL,https://www.basketball-reference.com/boxscores/pbp/199711160ATL.html,Atlanta Hawks,Los Angeles Clippers,ATL,LAC,D. Mutombo,S. Vranković,L. Vaught,ATL,LAC,T. Corbin,/players/c/corbity01.html,LAC,ATL,D. Mutombo,/players/m/mutomdi01.html,S. Vranković,/players/v/vrankst01.html,0
199711160CLE,https://www.basketball-reference.com/boxscores/pbp/199711160CLE.html,Cleveland Cavaliers,New Jersey Nets,CLE,NJN,Z. Ilgauskas,J. Williams,K. Gill,NJN,CLE,K. Gill,/players/g/gillke01.html,NJN,CLE,J. Williams,/players/w/willija01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
199711160LAL,https://www.basketball-reference.com/boxscores/pbp/199711160LAL.html,Los Angeles Lakers,Vancouver Grizzlies,LAL,VAN,S. O'Neal,O. Thorpe,R. Horry,LAL,VAN,N. Van Exel,/players/v/vanexni01.html,LAL,VAN,S. O'Neal,/players/o/onealsh01.html,O. Thorpe,/players/t/thorpot01.html,1
199711160PHO,https://www.basketball-reference.com/boxscores/pbp/199711160PHO.html,Phoenix Suns,Houston Rockets,PHO,HOU,A. McDyess,H. Olajuwon,K. Johnson,PHO,HOU,K. Johnson,/players/j/johnske02.html,PHO,HOU,A. McDyess,/players/m/mcdyean01.html,H. Olajuwon,/players/o/olajuha01.html,1
199711160SEA,https://www.basketball-reference.com/boxscores/pbp/199711160SEA.html,Seattle SuperSonics,Milwaukee Bucks,SEA,MIL,,,,,,,,,,,,
199711170POR,https://www.basketball-reference.com/boxscores/pbp/199711170POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,A. Sabonis,S. Bradley,M. Finley,DAL,POR,M. Finley,/players/f/finlemi01.html,DAL,POR,S. Bradley,/players/b/bradlsh01.html,A. Sabonis,/players/s/sabonar01.html,1
199711180ATL,https://www.basketball-reference.com/boxscores/pbp/199711180ATL.html,Atlanta Hawks,Washington Wizards,ATL,WAS,D. Mutombo,H. Grant,C. Cheaney,ATL,WAS,M. Blaylock,/players/b/blaylmo01.html,WAS,ATL,D. Mutombo,/players/m/mutomdi01.html,H. Grant,/players/g/grantha01.html,0
199711180DEN,https://www.basketball-reference.com/boxscores/pbp/199711180DEN.html,Denver Nuggets,Vancouver Grizzlies,DEN,VAN,D. Garrett,B. Reeves,B. Reeves,VAN,DEN,S. Abdur-Rahim,/players/a/abdursh01.html,VAN,DEN,B. Reeves,/players/r/reevebr01.html,D. Garrett,/players/g/garrede01.html,1
199711180HOU,https://www.basketball-reference.com/boxscores/pbp/199711180HOU.html,Houston Rockets,New York Knicks,HOU,NYK,H. Olajuwon,P. Ewing,K. Willis,HOU,NYK,M. Elie,/players/e/eliema01.html,HOU,NYK,H. Olajuwon,/players/o/olajuha01.html,P. Ewing,/players/e/ewingpa01.html,1
199711180MIL,https://www.basketball-reference.com/boxscores/pbp/199711180MIL.html,Milwaukee Bucks,Detroit Pistons,MIL,DET,E. Johnson,B. Dele,M. Sealy,MIL,DET,T. Brandon,/players/b/brandte01.html,DET,MIL,E. Johnson,/players/j/johnser02.html,B. Dele,/players/d/delebi01.html,0
199711180ORL,https://www.basketball-reference.com/boxscores/pbp/199711180ORL.html,Orlando Magic,Los Angeles Clippers,ORL,LAC,R. Seikaly,S. Vranković,S. Vranković,LAC,ORL,L. Vaught,/players/v/vaughlo01.html,LAC,ORL,S. Vranković,/players/v/vrankst01.html,R. Seikaly,/players/s/seikaro01.html,1
199711180PHO,https://www.basketball-reference.com/boxscores/pbp/199711180PHO.html,Phoenix Suns,Minnesota Timberwolves,PHO,MIN,A. McDyess,K. Garnett,R. Chapman,PHO,MIN,K. Johnson,/players/j/johnske02.html,PHO,MIN,A. McDyess,/players/m/mcdyean01.html,K. Garnett,/players/g/garneke01.html,1
199711180SAC,https://www.basketball-reference.com/boxscores/pbp/199711180SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,O. Polynice,S. Bradley,T. Dehere,SAC,DAL,C. Williamson,/players/w/willico02.html,SAC,DAL,O. Polynice,/players/p/polynol01.html,S. Bradley,/players/b/bradlsh01.html,1
199711180TOR,https://www.basketball-reference.com/boxscores/pbp/199711180TOR.html,Toronto Raptors,Boston Celtics,TOR,BOS,Ž. Tabak,T. Knight,W. McCarty,TOR,BOS,D. Brown,/players/b/brownde01.html,BOS,TOR,Ž. Tabak,/players/t/tabakza01.html,T. Knight,/players/k/knightr01.html,0
199711180UTA,https://www.basketball-reference.com/boxscores/pbp/199711180UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,G. Foster,S. O'Neal,R. Fox,LAL,UTA,E. Jones,/players/j/jonesed02.html,LAL,UTA,S. O'Neal,/players/o/onealsh01.html,G. Foster,/players/f/fostegr01.html,1
199711190CHH,https://www.basketball-reference.com/boxscores/pbp/199711190CHH.html,Charlotte Hornets,Portland Trail Blazers,CHH,POR,V. Divac,A. Sabonis,A. Mason,CHH,POR,G. Rice,/players/r/ricegl01.html,CHH,POR,V. Divac,/players/d/divacvl01.html,A. Sabonis,/players/s/sabonar01.html,1
199711190CLE,https://www.basketball-reference.com/boxscores/pbp/199711190CLE.html,Cleveland Cavaliers,Orlando Magic,CLE,ORL,Z. Ilgauskas,R. Seikaly,W. Person,ORL,CLE,M. Price,/players/p/pricema01.html,CLE,ORL,R. Seikaly,/players/s/seikaro01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,0
199711190LAL,https://www.basketball-reference.com/boxscores/pbp/199711190LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,,,,,,,,,,,,
199711190MIA,https://www.basketball-reference.com/boxscores/pbp/199711190MIA.html,Miami Heat,Los Angeles Clippers,MIA,LAC,P. Brown,S. Vranković,J. Mashburn,LAC,MIA,L. Vaught,/players/v/vaughlo01.html,MIA,LAC,S. Vranković,/players/v/vrankst01.html,P. Brown,/players/b/brownpj01.html,0
199711190NJN,https://www.basketball-reference.com/boxscores/pbp/199711190NJN.html,New Jersey Nets,Boston Celtics,NJN,BOS,J. Williams,T. Knight,K. Kittles,NJN,BOS,K. Gill,/players/g/gillke01.html,NJN,BOS,J. Williams,/players/w/willija01.html,T. Knight,/players/k/knightr01.html,1
199711190PHI,https://www.basketball-reference.com/boxscores/pbp/199711190PHI.html,Philadelphia 76ers,Washington Wizards,PHI,WAS,E. Montross,H. Grant,D. Coleman,PHI,WAS,D. Coleman,/players/c/colemde01.html,PHI,WAS,E. Montross,/players/m/montrer01.html,H. Grant,/players/g/grantha01.html,1
199711190SAS,https://www.basketball-reference.com/boxscores/pbp/199711190SAS.html,San Antonio Spurs,Golden State Warriors,SAS,GSW,D. Robinson,E. Dampier,D. Robinson,SAS,GSW,A. Johnson,/players/j/johnsav01.html,SAS,GSW,D. Robinson,/players/r/robinda01.html,E. Dampier,/players/d/dampier01.html,1
199711190SEA,https://www.basketball-reference.com/boxscores/pbp/199711190SEA.html,Seattle SuperSonics,Vancouver Grizzlies,SEA,VAN,V. Baker,O. Thorpe,J. McIlvaine,SEA,VAN,H. Hawkins,/players/h/hawkihe01.html,SEA,VAN,V. Baker,/players/b/bakervi01.html,O. Thorpe,/players/t/thorpot01.html,1
199711200ATL,https://www.basketball-reference.com/boxscores/pbp/199711200ATL.html,Atlanta Hawks,New York Knicks,ATL,NYK,D. Mutombo,P. Ewing,A. Houston,ATL,NYK,C. Laettner,/players/l/laettch01.html,NYK,ATL,D. Mutombo,/players/m/mutomdi01.html,P. Ewing,/players/e/ewingpa01.html,0
199711200DAL,https://www.basketball-reference.com/boxscores/pbp/199711200DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,S. Bradley,E. Dampier,L. Sprewell,DAL,GSW,M. Finley,/players/f/finlemi01.html,GSW,DAL,S. Bradley,/players/b/bradlsh01.html,E. Dampier,/players/d/dampier01.html,0
199711200DET,https://www.basketball-reference.com/boxscores/pbp/199711200DET.html,Detroit Pistons,Portland Trail Blazers,DET,POR,B. Dele,A. Sabonis,G. Hill,DET,POR,T. Ratliff,/players/r/ratlith01.html,DET,POR,B. Dele,/players/d/delebi01.html,A. Sabonis,/players/s/sabonar01.html,1
199711200HOU,https://www.basketball-reference.com/boxscores/pbp/199711200HOU.html,Houston Rockets,Toronto Raptors,HOU,TOR,H. Olajuwon,M. Camby,D. Christie,TOR,HOU,D. Christie,/players/c/chrisdo01.html,TOR,HOU,M. Camby,/players/c/cambyma01.html,H. Olajuwon,/players/o/olajuha01.html,1
199711200MIL,https://www.basketball-reference.com/boxscores/pbp/199711200MIL.html,Milwaukee Bucks,Indiana Pacers,MIL,IND,E. Johnson,D. Davis,T. Hill,MIL,IND,G. Robinson,/players/r/robingl01.html,MIL,IND,E. Johnson,/players/j/johnser02.html,D. Davis,/players/d/davisda01.html,1
199711200PHO,https://www.basketball-reference.com/boxscores/pbp/199711200PHO.html,Phoenix Suns,Chicago Bulls,PHO,CHI,A. McDyess,L. Longley,L. Longley,PHO,CHI,J. Kidd,/players/k/kiddja01.html,CHI,PHO,A. McDyess,/players/m/mcdyean01.html,L. Longley,/players/l/longllu01.html,0
199711200SAC,https://www.basketball-reference.com/boxscores/pbp/199711200SAC.html,Sacramento Kings,Utah Jazz,SAC,UTA,O. Polynice,G. Foster,C. Williamson,UTA,SAC,K. Malone,/players/m/malonka01.html,SAC,UTA,G. Foster,/players/f/fostegr01.html,O. Polynice,/players/p/polynol01.html,0
199711210BOS,https://www.basketball-reference.com/boxscores/pbp/199711210BOS.html,Boston Celtics,New Jersey Nets,BOS,NJN,T. Knight,J. Williams,K. Gill,BOS,NJN,C. Billups,/players/b/billuch01.html,NJN,BOS,T. Knight,/players/k/knightr01.html,J. Williams,/players/w/willija01.html,0
199711210CHH,https://www.basketball-reference.com/boxscores/pbp/199711210CHH.html,Charlotte Hornets,Miami Heat,CHH,MIA,V. Divac,P. Brown,V. Divac,CHH,MIA,A. Mason,/players/m/masonan01.html,CHH,MIA,V. Divac,/players/d/divacvl01.html,P. Brown,/players/b/brownpj01.html,1
199711210LAC,https://www.basketball-reference.com/boxscores/pbp/199711210LAC.html,Los Angeles Clippers,Chicago Bulls,LAC,CHI,L. Wright,L. Longley,T. Kukoč,CHI,LAC,R. Harper,/players/h/harpero01.html,CHI,LAC,L. Longley,/players/l/longllu01.html,L. Wright,/players/w/wrighlo02.html,1
199711210MIN,https://www.basketball-reference.com/boxscores/pbp/199711210MIN.html,Minnesota Timberwolves,Cleveland Cavaliers,MIN,CLE,K. Garnett,Z. Ilgauskas,S. Kemp,CLE,MIN,B. Knight,/players/k/knighbr01.html,CLE,MIN,Z. Ilgauskas,/players/i/ilgauzy01.html,K. Garnett,/players/g/garneke01.html,1
199711210SEA,https://www.basketball-reference.com/boxscores/pbp/199711210SEA.html,Seattle SuperSonics,San Antonio Spurs,SEA,SAS,,,,,,,,,,,,
199711210VAN,https://www.basketball-reference.com/boxscores/pbp/199711210VAN.html,Vancouver Grizzlies,Denver Nuggets,VAN,DEN,O. Thorpe,D. Garrett,B. Reeves,VAN,DEN,B. Reeves,/players/r/reevebr01.html,VAN,DEN,O. Thorpe,/players/t/thorpot01.html,D. Garrett,/players/g/garrede01.html,1
199711210WAS,https://www.basketball-reference.com/boxscores/pbp/199711210WAS.html,Washington Wizards,New York Knicks,WAS,NYK,C. Webber,P. Ewing,C. Webber,NYK,WAS,C. Ward,/players/w/wardch01.html,WAS,NYK,P. Ewing,/players/e/ewingpa01.html,C. Webber,/players/w/webbech01.html,0
199711220CLE,https://www.basketball-reference.com/boxscores/pbp/199711220CLE.html,Cleveland Cavaliers,Washington Wizards,CLE,WAS,Z. Ilgauskas,C. Webber,C. Webber,CLE,WAS,C. Henderson,/players/h/hendece02.html,WAS,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,C. Webber,/players/w/webbech01.html,0
199711220DAL,https://www.basketball-reference.com/boxscores/pbp/199711220DAL.html,Dallas Mavericks,Milwaukee Bucks,DAL,MIL,S. Bradley,E. Johnson,M. Finley,DAL,MIL,M. Finley,/players/f/finlemi01.html,DAL,MIL,S. Bradley,/players/b/bradlsh01.html,E. Johnson,/players/j/johnser02.html,1
199711220DEN,https://www.basketball-reference.com/boxscores/pbp/199711220DEN.html,Denver Nuggets,Seattle SuperSonics,DEN,SEA,D. Garrett,V. Baker,E. Washington,SEA,DEN,G. Payton,/players/p/paytoga01.html,DEN,SEA,V. Baker,/players/b/bakervi01.html,D. Garrett,/players/g/garrede01.html,0
199711220DET,https://www.basketball-reference.com/boxscores/pbp/199711220DET.html,Detroit Pistons,Atlanta Hawks,DET,ATL,B. Dele,D. Mutombo,B. Dele,ATL,DET,C. Laettner,/players/l/laettch01.html,DET,ATL,D. Mutombo,/players/m/mutomdi01.html,B. Dele,/players/d/delebi01.html,0
199711220HOU,https://www.basketball-reference.com/boxscores/pbp/199711220HOU.html,Houston Rockets,Golden State Warriors,HOU,GSW,H. Olajuwon,E. Dampier,B. Coles,GSW,HOU,B. Coles,/players/c/colesbi01.html,GSW,HOU,E. Dampier,/players/d/dampier01.html,H. Olajuwon,/players/o/olajuha01.html,1
199711220IND,https://www.basketball-reference.com/boxscores/pbp/199711220IND.html,Indiana Pacers,Charlotte Hornets,IND,CHH,D. Davis,V. Divac,R. Miller,IND,CHH,R. Smits,/players/s/smitsri01.html,IND,CHH,D. Davis,/players/d/davisda01.html,V. Divac,/players/d/divacvl01.html,1
199711220MIA,https://www.basketball-reference.com/boxscores/pbp/199711220MIA.html,Miami Heat,Toronto Raptors,MIA,TOR,M. Strickland,M. Camby,J. Mashburn,MIA,TOR,T. Hardaway,/players/h/hardati01.html,MIA,TOR,M. Strickland,/players/s/stricma01.html,M. Camby,/players/c/cambyma01.html,1
199711220NJN,https://www.basketball-reference.com/boxscores/pbp/199711220NJN.html,New Jersey Nets,Portland Trail Blazers,NJN,POR,J. Williams,A. Sabonis,R. Wallace,NJN,POR,C. Gatling,/players/g/gatlich01.html,POR,NJN,J. Williams,/players/w/willija01.html,A. Sabonis,/players/s/sabonar01.html,0
199711220PHI,https://www.basketball-reference.com/boxscores/pbp/199711220PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,E. Montross,R. Seikaly,H. Grant,ORL,PHI,M. Price,/players/p/pricema01.html,ORL,PHI,R. Seikaly,/players/s/seikaro01.html,E. Montross,/players/m/montrer01.html,1
199711220UTA,https://www.basketball-reference.com/boxscores/pbp/199711220UTA.html,Utah Jazz,San Antonio Spurs,UTA,SAS,G. Foster,D. Robinson,J. Hornacek,SAS,UTA,A. Johnson,/players/j/johnsav01.html,UTA,SAS,D. Robinson,/players/r/robinda01.html,G. Foster,/players/f/fostegr01.html,0
199711230BOS,https://www.basketball-reference.com/boxscores/pbp/199711230BOS.html,Boston Celtics,Detroit Pistons,BOS,DET,T. Knight,B. Dele,A. Walker,DET,BOS,J. Williams,/players/w/willije01.html,BOS,DET,B. Dele,/players/d/delebi01.html,T. Knight,/players/k/knightr01.html,0
199711230LAL,https://www.basketball-reference.com/boxscores/pbp/199711230LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,E. Campbell,L. Wright,R. Fox,LAL,LAC,R. Fox,/players/f/foxri01.html,LAL,LAC,E. Campbell,/players/c/campbel01.html,L. Wright,/players/w/wrighlo02.html,1
199711230NYK,https://www.basketball-reference.com/boxscores/pbp/199711230NYK.html,New York Knicks,Vancouver Grizzlies,NYK,VAN,P. Ewing,O. Thorpe,A. Houston,NYK,VAN,C. Ward,/players/w/wardch01.html,NYK,VAN,P. Ewing,/players/e/ewingpa01.html,O. Thorpe,/players/t/thorpot01.html,1
199711230SAC,https://www.basketball-reference.com/boxscores/pbp/199711230SAC.html,Sacramento Kings,Chicago Bulls,SAC,CHI,O. Polynice,L. Longley,R. Harper,CHI,SAC,R. Harper,/players/h/harpero01.html,CHI,SAC,L. Longley,/players/l/longllu01.html,O. Polynice,/players/p/polynol01.html,1
199711240ORL,https://www.basketball-reference.com/boxscores/pbp/199711240ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,R. Seikaly,C. Webber,C. Webber,WAS,ORL,C. Cheaney,/players/c/cheanca01.html,WAS,ORL,C. Webber,/players/w/webbech01.html,R. Seikaly,/players/s/seikaro01.html,1
199711240TOR,https://www.basketball-reference.com/boxscores/pbp/199711240TOR.html,Toronto Raptors,Portland Trail Blazers,TOR,POR,,,,,,,,,,,,
199711240UTA,https://www.basketball-reference.com/boxscores/pbp/199711240UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,G. Foster,K. Garnett,J. Hornacek,MIN,UTA,S. Marbury,/players/m/marbust01.html,UTA,MIN,K. Garnett,/players/g/garneke01.html,G. Foster,/players/f/fostegr01.html,0
