Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
202001140BRK,https://www.basketball-reference.com/boxscores/pbp/202001140BRK.html,Brooklyn Nets,Utah Jazz,BRK,UTA,J. Allen,R. Gobert,R. Gobert,BRK,UTA,S. Dinwiddie,/players/d/dinwisp01.html,UTA,J. Allen,R. Gobert,0
202001140MEM,https://www.basketball-reference.com/boxscores/pbp/202001140MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,J. Jackson,C. Capela,J. Morant,MEM,HOU,D. Brooks,/players/b/brookdi01.html,MEM,J. Jackson,C. Capela,1
202001140MIL,https://www.basketball-reference.com/boxscores/pbp/202001140MIL.html,Milwaukee Bucks,New York Knicks,MIL,NYK,B. Lopez,T. Gibson,G. Antetokounmpo,MIL,NYK,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,T. Gibson,1
202001140GSW,https://www.basketball-reference.com/boxscores/pbp/202001140GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,O. Spellman,D. Powell,L. Dončić,GSW,DAL,D. Green,/players/g/greendr01.html,DAL,O. Spellman,D. Powell,0
202001140LAC,https://www.basketball-reference.com/boxscores/pbp/202001140LAC.html,Los Angeles Clippers,Cleveland Cavaliers,LAC,CLE,I. Zubac,T. Thompson,C. Osman,LAC,CLE,M. Harkless,/players/h/harklma01.html,CLE,I. Zubac,T. Thompson,0
202001150BOS,https://www.basketball-reference.com/boxscores/pbp/202001150BOS.html,Boston Celtics,Detroit Pistons,BOS,DET,D. Theis,A. Drummond,K. Walker,BOS,DET,G. Hayward,/players/h/haywago01.html,BOS,D. Theis,A. Drummond,1
202001150PHI,https://www.basketball-reference.com/boxscores/pbp/202001150PHI.html,Philadelphia 76ers,Brooklyn Nets,PHI,BRK,A. Horford,J. Allen,B. Simmons,PHI,BRK,M. Thybulle,/players/t/thybuma01.html,PHI,A. Horford,J. Allen,1
202001150MIA,https://www.basketball-reference.com/boxscores/pbp/202001150MIA.html,Miami Heat,San Antonio Spurs,MIA,SAS,B. Adebayo,L. Aldridge,B. Forbes,MIA,SAS,M. Leonard,/players/l/leoname01.html,SAS,B. Adebayo,L. Aldridge,0
202001150CHI,https://www.basketball-reference.com/boxscores/pbp/202001150CHI.html,Chicago Bulls,Washington Wizards,CHI,WAS,D. Gafford,I. Mahinmi,D. Gafford,WAS,CHI,I. Thomas,/players/t/thomais02.html,CHI,I. Mahinmi,D. Gafford,0
202001150MIN,https://www.basketball-reference.com/boxscores/pbp/202001150MIN.html,Minnesota Timberwolves,Indiana Pacers,MIN,IND,G. Dieng,M. Turner,D. Sabonis,IND,MIN,D. Sabonis,/players/s/sabondo01.html,IND,M. Turner,G. Dieng,1
202001150OKC,https://www.basketball-reference.com/boxscores/pbp/202001150OKC.html,Oklahoma City Thunder,Toronto Raptors,OKC,TOR,S. Adams,S. Ibaka,S. Gilgeous-Alexander,OKC,TOR,C. Paul,/players/p/paulch01.html,OKC,S. Adams,S. Ibaka,1
202001150DEN,https://www.basketball-reference.com/boxscores/pbp/202001150DEN.html,Denver Nuggets,Charlotte Hornets,DEN,CHO,J. Grant,C. Zeller,N. Jokić,DEN,CHO,J. Murray,/players/m/murraja01.html,DEN,J. Grant,C. Zeller,1
202001150HOU,https://www.basketball-reference.com/boxscores/pbp/202001150HOU.html,Houston Rockets,Portland Trail Blazers,HOU,POR,C. Capela,H. Whiteside,J. Harden,POR,HOU,C. Anthony,/players/a/anthoca01.html,HOU,H. Whiteside,C. Capela,0
202001150SAC,https://www.basketball-reference.com/boxscores/pbp/202001150SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,M. Bagley,D. Powell,H. Barnes,SAC,DAL,D. Fox,/players/f/foxde01.html,SAC,M. Bagley,D. Powell,1
202001150LAL,https://www.basketball-reference.com/boxscores/pbp/202001150LAL.html,Los Angeles Lakers,Orlando Magic,LAL,ORL,J. McGee,N. Vučević,M. Fultz,LAL,ORL,L. James,/players/j/jamesle01.html,ORL,J. McGee,N. Vučević,0
202001160NYK,https://www.basketball-reference.com/boxscores/pbp/202001160NYK.html,New York Knicks,Phoenix Suns,NYK,PHO,T. Gibson,D. Ayton,D. Booker,PHO,NYK,D. Šarić,/players/s/saricda01.html,PHO,D. Ayton,T. Gibson,1
202001160MIL,https://www.basketball-reference.com/boxscores/pbp/202001160MIL.html,Milwaukee Bucks,Boston Celtics,MIL,BOS,B. Lopez,D. Theis,G. Antetokounmpo,MIL,BOS,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,D. Theis,1
202001160NOP,https://www.basketball-reference.com/boxscores/pbp/202001160NOP.html,New Orleans Pelicans,Utah Jazz,NOP,UTA,D. Favors,R. Gobert,R. O'Neale,NOP,UTA,L. Ball,/players/b/balllo01.html,UTA,D. Favors,R. Gobert,0
202001160GSW,https://www.basketball-reference.com/boxscores/pbp/202001160GSW.html,Golden State Warriors,Denver Nuggets,GSW,DEN,W. Cauley-Stein,N. Jokić,W. Barton,DEN,GSW,J. Grant,/players/g/grantje01.html,DEN,N. Jokić,W. Cauley-Stein,1
202001160LAC,https://www.basketball-reference.com/boxscores/pbp/202001160LAC.html,Los Angeles Clippers,Orlando Magic,LAC,ORL,I. Zubac,N. Vučević,P. Beverley,LAC,ORL,M. Harkless,/players/h/harklma01.html,LAC,I. Zubac,N. Vučević,1
202001170IND,https://www.basketball-reference.com/boxscores/pbp/202001170IND.html,Indiana Pacers,Minnesota Timberwolves,IND,MIN,M. Turner,K. Towns,D. Sabonis,MIN,IND,R. Covington,/players/c/covinro01.html,IND,K. Towns,M. Turner,0
202001170PHI,https://www.basketball-reference.com/boxscores/pbp/202001170PHI.html,Philadelphia 76ers,Chicago Bulls,PHI,CHI,A. Horford,L. Kornet,L. Markkanen,CHI,PHI,T. Satoranský,/players/s/satorto01.html,CHI,L. Kornet,A. Horford,1
202001170TOR,https://www.basketball-reference.com/boxscores/pbp/202001170TOR.html,Toronto Raptors,Washington Wizards,TOR,WAS,S. Ibaka,I. Mahinmi,O. Anunoby,TOR,WAS,P. Siakam,/players/s/siakapa01.html,TOR,S. Ibaka,I. Mahinmi,1
202001170MEM,https://www.basketball-reference.com/boxscores/pbp/202001170MEM.html,Memphis Grizzlies,Cleveland Cavaliers,MEM,CLE,J. Jackson,T. Thompson,J. Morant,MEM,CLE,J. Valančiūnas,/players/v/valanjo01.html,MEM,J. Jackson,T. Thompson,1
202001170OKC,https://www.basketball-reference.com/boxscores/pbp/202001170OKC.html,Oklahoma City Thunder,Miami Heat,OKC,MIA,N. Noel,B. Adebayo,J. Butler,MIA,OKC,J. Butler,/players/b/butleji01.html,MIA,B. Adebayo,N. Noel,1
202001170SAS,https://www.basketball-reference.com/boxscores/pbp/202001170SAS.html,San Antonio Spurs,Atlanta Hawks,SAS,ATL,L. Aldridge,J. Collins,D. Murray,ATL,SAS,D. Hunter,/players/h/huntede01.html,SAS,J. Collins,L. Aldridge,0
202001170DAL,https://www.basketball-reference.com/boxscores/pbp/202001170DAL.html,Dallas Mavericks,Portland Trail Blazers,DAL,POR,D. Powell,H. Whiteside,H. Whiteside,POR,DAL,C. Anthony,/players/a/anthoca01.html,POR,H. Whiteside,D. Powell,1
202001180NOP,https://www.basketball-reference.com/boxscores/pbp/202001180NOP.html,New Orleans Pelicans,Los Angeles Clippers,NOP,LAC,D. Favors,I. Zubac,L. Shamet,LAC,NOP,K. Leonard,/players/l/leonaka01.html,LAC,I. Zubac,D. Favors,1
202001180BRK,https://www.basketball-reference.com/boxscores/pbp/202001180BRK.html,Brooklyn Nets,Milwaukee Bucks,BRK,MIL,J. Allen,B. Lopez,G. Antetokounmpo,MIL,BRK,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,J. Allen,1
202001180BOS,https://www.basketball-reference.com/boxscores/pbp/202001180BOS.html,Boston Celtics,Phoenix Suns,BOS,PHO,D. Theis,D. Ayton,M. Smart,BOS,PHO,G. Williams,/players/w/willigr01.html,BOS,D. Theis,D. Ayton,1
202001180ATL,https://www.basketball-reference.com/boxscores/pbp/202001180ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,J. Collins,A. Drummond,T. Young,DET,ATL,S. Doumbouya,/players/d/doumbse01.html,ATL,A. Drummond,J. Collins,0
202001180NYK,https://www.basketball-reference.com/boxscores/pbp/202001180NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,T. Gibson,A. Horford,M. Morris,NYK,PHI,J. Randle,/players/r/randlju01.html,NYK,T. Gibson,A. Horford,1
202001180CHI,https://www.basketball-reference.com/boxscores/pbp/202001180CHI.html,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,L. Kornet,T. Thompson,L. Kornet,CHI,CLE,T. Satoranský,/players/s/satorto01.html,CHI,L. Kornet,T. Thompson,1
202001180MIN,https://www.basketball-reference.com/boxscores/pbp/202001180MIN.html,Minnesota Timberwolves,Toronto Raptors,MIN,TOR,K. Towns,M. Gasol,J. Culver,MIN,TOR,R. Covington,/players/c/covinro01.html,MIN,K. Towns,M. Gasol,1
202001180GSW,https://www.basketball-reference.com/boxscores/pbp/202001180GSW.html,Golden State Warriors,Orlando Magic,GSW,ORL,W. Cauley-Stein,N. Vučević,A. Gordon,GSW,ORL,A. Burks,/players/b/burksal01.html,ORL,W. Cauley-Stein,N. Vučević,0
202001180HOU,https://www.basketball-reference.com/boxscores/pbp/202001180HOU.html,Houston Rockets,Los Angeles Lakers,HOU,LAL,C. Capela,J. McGee,J. Harden,LAL,HOU,L. James,/players/j/jamesle01.html,HOU,J. McGee,C. Capela,0
202001180OKC,https://www.basketball-reference.com/boxscores/pbp/202001180OKC.html,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,S. Adams,H. Whiteside,N. Little,OKC,POR,C. Paul,/players/p/paulch01.html,POR,S. Adams,H. Whiteside,0
202001180UTA,https://www.basketball-reference.com/boxscores/pbp/202001180UTA.html,Utah Jazz,Sacramento Kings,UTA,SAC,R. Gobert,M. Bagley,R. Gobert,UTA,SAC,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,M. Bagley,1
202001190SAS,https://www.basketball-reference.com/boxscores/pbp/202001190SAS.html,San Antonio Spurs,Miami Heat,SAS,MIA,L. Aldridge,M. Leonard,K. Nunn,MIA,SAS,M. Leonard,/players/l/leoname01.html,MIA,M. Leonard,L. Aldridge,1
202001190DEN,https://www.basketball-reference.com/boxscores/pbp/202001190DEN.html,Denver Nuggets,Indiana Pacers,DEN,IND,J. Grant,M. Turner,N. Jokić,IND,DEN,M. Brogdon,/players/b/brogdma01.html,DEN,M. Turner,J. Grant,0
202001200WAS,https://www.basketball-reference.com/boxscores/pbp/202001200WAS.html,Washington Wizards,Detroit Pistons,WAS,DET,I. Mahinmi,A. Drummond,I. Thomas,DET,WAS,D. Rose,/players/r/rosede01.html,WAS,A. Drummond,I. Mahinmi,0
202001200ATL,https://www.basketball-reference.com/boxscores/pbp/202001200ATL.html,Atlanta Hawks,Toronto Raptors,ATL,TOR,J. Collins,M. Gasol,P. Siakam,TOR,ATL,F. VanVleet,/players/v/vanvlfr01.html,TOR,M. Gasol,J. Collins,1
202001200BRK,https://www.basketball-reference.com/boxscores/pbp/202001200BRK.html,Brooklyn Nets,Philadelphia 76ers,BRK,PHI,J. Allen,A. Horford,T. Prince,BRK,PHI,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,A. Horford,1
202001200CHO,https://www.basketball-reference.com/boxscores/pbp/202001200CHO.html,Charlotte Hornets,Orlando Magic,CHO,ORL,C. Zeller,N. Vučević,C. Zeller,CHO,ORL,T. Rozier,/players/r/roziete01.html,CHO,C. Zeller,N. Vučević,1
202001200CLE,https://www.basketball-reference.com/boxscores/pbp/202001200CLE.html,Cleveland Cavaliers,New York Knicks,CLE,NYK,T. Thompson,T. Gibson,C. Sexton,NYK,CLE,J. Randle,/players/r/randlju01.html,CLE,T. Gibson,T. Thompson,0
202001200HOU,https://www.basketball-reference.com/boxscores/pbp/202001200HOU.html,Houston Rockets,Oklahoma City Thunder,HOU,OKC,C. Capela,S. Adams,D. Gallinari,OKC,HOU,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,C. Capela,1
202001200MEM,https://www.basketball-reference.com/boxscores/pbp/202001200MEM.html,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,J. Jackson,J. Hayes,J. Jackson,MEM,NOP,D. Brooks,/players/b/brookdi01.html,MEM,J. Jackson,J. Hayes,1
202001200MIA,https://www.basketball-reference.com/boxscores/pbp/202001200MIA.html,Miami Heat,Sacramento Kings,MIA,SAC,B. Adebayo,M. Bagley,M. Leonard,MIA,SAC,M. Leonard,/players/l/leoname01.html,MIA,B. Adebayo,M. Bagley,1
202001200MIL,https://www.basketball-reference.com/boxscores/pbp/202001200MIL.html,Milwaukee Bucks,Chicago Bulls,MIL,CHI,B. Lopez,L. Kornet,B. Lopez,MIL,CHI,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,L. Kornet,1
202001200BOS,https://www.basketball-reference.com/boxscores/pbp/202001200BOS.html,Boston Celtics,Los Angeles Lakers,BOS,LAL,D. Theis,J. McGee,J. McGee,LAL,BOS,A. Davis,/players/d/davisan02.html,LAL,J. McGee,D. Theis,1
202001200MIN,https://www.basketball-reference.com/boxscores/pbp/202001200MIN.html,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,K. Towns,J. Grant,K. Towns,MIN,DEN,R. Covington,/players/c/covinro01.html,MIN,K. Towns,J. Grant,1
202001200PHO,https://www.basketball-reference.com/boxscores/pbp/202001200PHO.html,Phoenix Suns,San Antonio Spurs,PHO,SAS,D. Ayton,L. Aldridge,B. Forbes,SAS,PHO,D. Murray,/players/m/murrade01.html,SAS,L. Aldridge,D. Ayton,1
202001200UTA,https://www.basketball-reference.com/boxscores/pbp/202001200UTA.html,Utah Jazz,Indiana Pacers,UTA,IND,R. Gobert,M. Turner,D. Mitchell,UTA,IND,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,M. Turner,1
202001200POR,https://www.basketball-reference.com/boxscores/pbp/202001200POR.html,Portland Trail Blazers,Golden State Warriors,POR,GSW,H. Whiteside,W. Cauley-Stein,H. Whiteside,POR,GSW,C. Anthony,/players/a/anthoca01.html,POR,H. Whiteside,W. Cauley-Stein,1
202001210DAL,https://www.basketball-reference.com/boxscores/pbp/202001210DAL.html,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,K. Porziņģis,I. Zubac,P. Beverley,DAL,LAC,D. Powell,/players/p/poweldw01.html,LAC,K. Porziņģis,I. Zubac,0
202001220DET,https://www.basketball-reference.com/boxscores/pbp/202001220DET.html,Detroit Pistons,Sacramento Kings,DET,SAC,T. Maker,D. Dedmon,D. Fox,SAC,DET,N. Bjelica,/players/b/bjeline01.html,SAC,D. Dedmon,T. Maker,1
202001220ORL,https://www.basketball-reference.com/boxscores/pbp/202001220ORL.html,Orlando Magic,Oklahoma City Thunder,ORL,OKC,N. Vučević,N. Noel,D. Gallinari,OKC,ORL,D. Gallinari,/players/g/gallida01.html,OKC,N. Noel,N. Vučević,1
202001220TOR,https://www.basketball-reference.com/boxscores/pbp/202001220TOR.html,Toronto Raptors,Philadelphia 76ers,TOR,PHI,M. Gasol,A. Horford,A. Horford,PHI,TOR,B. Simmons,/players/s/simmobe01.html,PHI,A. Horford,M. Gasol,1
202001220ATL,https://www.basketball-reference.com/boxscores/pbp/202001220ATL.html,Atlanta Hawks,Los Angeles Clippers,ATL,LAC,B. Fernando,I. Zubac,J. Collins,LAC,ATL,M. Harkless,/players/h/harklma01.html,ATL,I. Zubac,B. Fernando,0
202001220BOS,https://www.basketball-reference.com/boxscores/pbp/202001220BOS.html,Boston Celtics,Memphis Grizzlies,BOS,MEM,D. Theis,J. Jackson,J. Valančiūnas,MEM,BOS,J. Valančiūnas,/players/v/valanjo01.html,MEM,J. Jackson,D. Theis,1
202001220MIA,https://www.basketball-reference.com/boxscores/pbp/202001220MIA.html,Miami Heat,Washington Wizards,MIA,WAS,B. Adebayo,I. Mahinmi,D. Robinson,WAS,MIA,B. Beal,/players/b/bealbr01.html,MIA,I. Mahinmi,B. Adebayo,0
202001220NYK,https://www.basketball-reference.com/boxscores/pbp/202001220NYK.html,New York Knicks,Los Angeles Lakers,NYK,LAL,T. Gibson,J. McGee,A. Davis,LAL,NYK,D. Green,/players/g/greenda02.html,LAL,J. McGee,T. Gibson,1
202001220CHI,https://www.basketball-reference.com/boxscores/pbp/202001220CHI.html,Chicago Bulls,Minnesota Timberwolves,CHI,MIN,L. Kornet,K. Towns,L. Markkanen,CHI,MIN,L. Markkanen,/players/m/markkla01.html,CHI,L. Kornet,K. Towns,1
202001220HOU,https://www.basketball-reference.com/boxscores/pbp/202001220HOU.html,Houston Rockets,Denver Nuggets,HOU,DEN,C. Capela,J. Grant,R. Westbrook,DEN,HOU,T. Craig,/players/c/craigto01.html,HOU,J. Grant,C. Capela,0
202001220PHO,https://www.basketball-reference.com/boxscores/pbp/202001220PHO.html,Phoenix Suns,Indiana Pacers,PHO,IND,D. Ayton,M. Turner,D. Sabonis,PHO,IND,D. Šarić,/players/s/saricda01.html,IND,D. Ayton,M. Turner,0
202001220NOP,https://www.basketball-reference.com/boxscores/pbp/202001220NOP.html,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,D. Favors,L. Aldridge,D. Favors,NOP,SAS,B. Ingram,/players/i/ingrabr01.html,NOP,D. Favors,L. Aldridge,1
202001220GSW,https://www.basketball-reference.com/boxscores/pbp/202001220GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,W. Cauley-Stein,R. Gobert,D. Lee,UTA,GSW,J. Ingles,/players/i/inglejo01.html,GSW,R. Gobert,W. Cauley-Stein,0
202001230CLE,https://www.basketball-reference.com/boxscores/pbp/202001230CLE.html,Cleveland Cavaliers,Washington Wizards,CLE,WAS,T. Thompson,I. Mahinmi,K. Love,CLE,WAS,C. Sexton,/players/s/sextoco01.html,CLE,T. Thompson,I. Mahinmi,1
202001230BRK,https://www.basketball-reference.com/boxscores/pbp/202001230BRK.html,Brooklyn Nets,Los Angeles Lakers,BRK,LAL,J. Allen,D. Howard,T. Prince,BRK,LAL,K. Irving,/players/i/irvinky01.html,BRK,J. Allen,D. Howard,1
202001230POR,https://www.basketball-reference.com/boxscores/pbp/202001230POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,H. Whiteside,K. Porziņģis,K. Porziņģis,DAL,POR,S. Curry,/players/c/curryse01.html,DAL,K. Porziņģis,H. Whiteside,1
202001240CHO,https://www.basketball-reference.com/boxscores/pbp/202001240CHO.html,Charlotte Hornets,Milwaukee Bucks,CHO,MIL,C. Zeller,B. Lopez,T. Rozier,CHO,MIL,T. Rozier,/players/r/roziete01.html,CHO,C. Zeller,B. Lopez,1
202001240DET,https://www.basketball-reference.com/boxscores/pbp/202001240DET.html,Detroit Pistons,Memphis Grizzlies,DET,MEM,T. Maker,J. Jackson,D. Rose,MEM,DET,J. Valančiūnas,/players/v/valanjo01.html,DET,J. Jackson,T. Maker,0
202001240ORL,https://www.basketball-reference.com/boxscores/pbp/202001240ORL.html,Orlando Magic,Boston Celtics,ORL,BOS,N. Vučević,D. Theis,G. Hayward,BOS,ORL,M. Smart,/players/s/smartma01.html,BOS,D. Theis,N. Vučević,1
202001240NYK,https://www.basketball-reference.com/boxscores/pbp/202001240NYK.html,New York Knicks,Toronto Raptors,NYK,TOR,T. Gibson,M. Gasol,P. Siakam,TOR,NYK,F. VanVleet,/players/v/vanvlfr01.html,TOR,M. Gasol,T. Gibson,1
202001240CHI,https://www.basketball-reference.com/boxscores/pbp/202001240CHI.html,Chicago Bulls,Sacramento Kings,CHI,SAC,L. Kornet,D. Dedmon,H. Barnes,SAC,CHI,N. Bjelica,/players/b/bjeline01.html,SAC,D. Dedmon,L. Kornet,1
202001240MIA,https://www.basketball-reference.com/boxscores/pbp/202001240MIA.html,Miami Heat,Los Angeles Clippers,MIA,LAC,B. Adebayo,I. Zubac,J. Butler,LAC,MIA,M. Harkless,/players/h/harklma01.html,MIA,I. Zubac,B. Adebayo,0
202001240MIN,https://www.basketball-reference.com/boxscores/pbp/202001240MIN.html,Minnesota Timberwolves,Houston Rockets,MIN,HOU,K. Towns,C. Capela,R. Covington,MIN,HOU,R. Covington,/players/c/covinro01.html,MIN,K. Towns,C. Capela,1
202001240NOP,https://www.basketball-reference.com/boxscores/pbp/202001240NOP.html,New Orleans Pelicans,Denver Nuggets,NOP,DEN,D. Favors,J. Grant,N. Jokić,NOP,DEN,D. Favors,/players/f/favorde01.html,DEN,D. Favors,J. Grant,0
202001240OKC,https://www.basketball-reference.com/boxscores/pbp/202001240OKC.html,Oklahoma City Thunder,Atlanta Hawks,OKC,ATL,N. Noel,B. Fernando,D. Gallinari,OKC,ATL,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,N. Noel,B. Fernando,1
202001240SAS,https://www.basketball-reference.com/boxscores/pbp/202001240SAS.html,San Antonio Spurs,Phoenix Suns,SAS,PHO,L. Aldridge,D. Ayton,D. Booker,SAS,PHO,T. Lyles,/players/l/lylestr01.html,PHO,L. Aldridge,D. Ayton,0
202001240GSW,https://www.basketball-reference.com/boxscores/pbp/202001240GSW.html,Golden State Warriors,Indiana Pacers,GSW,IND,M. Chriss,M. Turner,D. Russell,GSW,IND,D. Green,/players/g/greendr01.html,GSW,M. Chriss,M. Turner,1
202001250UTA,https://www.basketball-reference.com/boxscores/pbp/202001250UTA.html,Utah Jazz,Dallas Mavericks,UTA,DAL,R. Gobert,K. Porziņģis,K. Porziņģis,DAL,UTA,T. Hardaway,/players/h/hardati02.html,DAL,K. Porziņģis,R. Gobert,1
202001250DET,https://www.basketball-reference.com/boxscores/pbp/202001250DET.html,Detroit Pistons,Brooklyn Nets,DET,BRK,A. Drummond,J. Allen,J. Allen,DET,BRK,D. Rose,/players/r/rosede01.html,BRK,A. Drummond,J. Allen,0
202001250CLE,https://www.basketball-reference.com/boxscores/pbp/202001250CLE.html,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,T. Thompson,L. Kornet,T. Young,CHI,CLE,T. Satoranský,/players/s/satorto01.html,CHI,L. Kornet,T. Thompson,1
202001250MIN,https://www.basketball-reference.com/boxscores/pbp/202001250MIN.html,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,K. Towns,S. Adams,S. Gilgeous-Alexander,MIN,OKC,S. Napier,/players/n/napiesh01.html,OKC,K. Towns,S. Adams,0
202001250PHI,https://www.basketball-reference.com/boxscores/pbp/202001250PHI.html,Philadelphia 76ers,Los Angeles Lakers,PHI,LAL,A. Horford,D. Howard,T. Harris,LAL,PHI,A. Bradley,/players/b/bradlav01.html,PHI,D. Howard,A. Horford,0
202001260DEN,https://www.basketball-reference.com/boxscores/pbp/202001260DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,J. Grant,C. Capela,J. Grant,HOU,DEN,R. Westbrook,/players/w/westbru01.html,DEN,C. Capela,J. Grant,0
202001260SAS,https://www.basketball-reference.com/boxscores/pbp/202001260SAS.html,San Antonio Spurs,Toronto Raptors,SAS,TOR,L. Aldridge,M. Gasol,D. Murray,TOR,SAS,F. VanVleet,/players/v/vanvlfr01.html,SAS,M. Gasol,L. Aldridge,0
202001260ATL,https://www.basketball-reference.com/boxscores/pbp/202001260ATL.html,Atlanta Hawks,Washington Wizards,ATL,WAS,B. Fernando,I. Mahinmi,D. Hunter,ATL,WAS,J. Collins,/players/c/collijo01.html,ATL,B. Fernando,I. Mahinmi,1
202001260MEM,https://www.basketball-reference.com/boxscores/pbp/202001260MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,J. Jackson,D. Ayton,D. Brooks,MEM,PHO,D. Brooks,/players/b/brookdi01.html,MEM,J. Jackson,D. Ayton,1
202001260NOP,https://www.basketball-reference.com/boxscores/pbp/202001260NOP.html,New Orleans Pelicans,Boston Celtics,NOP,BOS,D. Favors,D. Theis,M. Smart,NOP,BOS,L. Ball,/players/b/balllo01.html,BOS,D. Favors,D. Theis,0
202001260NYK,https://www.basketball-reference.com/boxscores/pbp/202001260NYK.html,New York Knicks,Brooklyn Nets,NYK,BRK,T. Gibson,J. Allen,T. Prince,BRK,NYK,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,T. Gibson,1
202001260ORL,https://www.basketball-reference.com/boxscores/pbp/202001260ORL.html,Orlando Magic,Los Angeles Clippers,ORL,LAC,N. Vučević,I. Zubac,P. Patterson,LAC,ORL,M. Harkless,/players/h/harklma01.html,LAC,I. Zubac,N. Vučević,1
202001260POR,https://www.basketball-reference.com/boxscores/pbp/202001260POR.html,Portland Trail Blazers,Indiana Pacers,POR,IND,H. Whiteside,D. Sabonis,D. Sabonis,POR,IND,C. Anthony,/players/a/anthoca01.html,IND,H. Whiteside,D. Sabonis,0
202001270DET,https://www.basketball-reference.com/boxscores/pbp/202001270DET.html,Detroit Pistons,Cleveland Cavaliers,DET,CLE,A. Drummond,T. Thompson,K. Love,CLE,DET,C. Osman,/players/o/osmande01.html,CLE,T. Thompson,A. Drummond,1
202001270MIA,https://www.basketball-reference.com/boxscores/pbp/202001270MIA.html,Miami Heat,Orlando Magic,MIA,ORL,B. Adebayo,N. Vučević,B. Adebayo,MIA,ORL,M. Leonard,/players/l/leoname01.html,MIA,B. Adebayo,N. Vučević,1
202001270CHI,https://www.basketball-reference.com/boxscores/pbp/202001270CHI.html,Chicago Bulls,San Antonio Spurs,CHI,SAS,L. Kornet,J. Poeltl,T. Young,CHI,SAS,T. Young,/players/y/youngth01.html,CHI,L. Kornet,J. Poeltl,1
202001270MIN,https://www.basketball-reference.com/boxscores/pbp/202001270MIN.html,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,K. Towns,D. Dedmon,K. Towns,MIN,SAC,A. Wiggins,/players/w/wiggian01.html,MIN,K. Towns,D. Dedmon,1
202001270OKC,https://www.basketball-reference.com/boxscores/pbp/202001270OKC.html,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,S. Adams,K. Porziņģis,S. Gilgeous-Alexander,DAL,OKC,S. Curry,/players/c/curryse01.html,OKC,K. Porziņģis,S. Adams,0
202001270UTA,https://www.basketball-reference.com/boxscores/pbp/202001270UTA.html,Utah Jazz,Houston Rockets,UTA,HOU,R. Gobert,D. House,R. Gobert,UTA,HOU,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,D. House,1
202001280CHO,https://www.basketball-reference.com/boxscores/pbp/202001280CHO.html,Charlotte Hornets,New York Knicks,CHO,NYK,C. Zeller,T. Gibson,M. Morris,CHO,NYK,D. Graham,/players/g/grahade01.html,NYK,C. Zeller,T. Gibson,0
202001280PHI,https://www.basketball-reference.com/boxscores/pbp/202001280PHI.html,Philadelphia 76ers,Golden State Warriors,PHI,GSW,J. Embiid,M. Chriss,S. Milton,PHI,GSW,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,M. Chriss,1
202001280CLE,https://www.basketball-reference.com/boxscores/pbp/202001280CLE.html,Cleveland Cavaliers,New Orleans Pelicans,CLE,NOP,T. Thompson,D. Favors,C. Osman,NOP,CLE,L. Ball,/players/b/balllo01.html,CLE,D. Favors,T. Thompson,0
202001280TOR,https://www.basketball-reference.com/boxscores/pbp/202001280TOR.html,Toronto Raptors,Atlanta Hawks,TOR,ATL,M. Gasol,J. Collins,P. Siakam,TOR,ATL,P. Siakam,/players/s/siakapa01.html,TOR,M. Gasol,J. Collins,1
