Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
202101210GSW,https://www.basketball-reference.com/boxscores/pbp/202101210GSW.html,Golden State Warriors,New York Knicks,GSW,NYK,J. Wiseman,M. Robinson,R. Barrett,GSW,NYK,D. Green,/players/g/greendr01.html,NYK,J. Wiseman,M. Robinson,0
202101210UTA,https://www.basketball-reference.com/boxscores/pbp/202101210UTA.html,Utah Jazz,New Orleans Pelicans,UTA,NOP,R. Gobert,S. Adams,D. Mitchell,UTA,NOP,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,S. Adams,1
202101220CHO,https://www.basketball-reference.com/boxscores/pbp/202101220CHO.html,Charlotte Hornets,Chicago Bulls,CHO,CHI,B. Biyombo,D. Gafford,P. Washington,CHO,CHI,D. Graham,/players/g/grahade01.html,CHO,B. Biyombo,D. Gafford,1
202101220DET,https://www.basketball-reference.com/boxscores/pbp/202101220DET.html,Detroit Pistons,Houston Rockets,DET,HOU,M. Plumlee,D. Cousins,D. Cousins,HOU,DET,P. Tucker,/players/t/tuckepj01.html,HOU,D. Cousins,M. Plumlee,1
202101220IND,https://www.basketball-reference.com/boxscores/pbp/202101220IND.html,Indiana Pacers,Orlando Magic,IND,ORL,M. Turner,N. Vučević,A. Gordon,IND,ORL,J. Holiday,/players/h/holidju01.html,ORL,M. Turner,N. Vučević,0
202101220CLE,https://www.basketball-reference.com/boxscores/pbp/202101220CLE.html,Cleveland Cavaliers,Brooklyn Nets,CLE,BRK,A. Drummond,D. Jordan,K. Irving,BRK,CLE,K. Irving,/players/i/irvinky01.html,BRK,D. Jordan,A. Drummond,1
202101220PHI,https://www.basketball-reference.com/boxscores/pbp/202101220PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Embiid,T. Thompson,J. Embiid,PHI,BOS,T. Harris,/players/h/harrito02.html,PHI,J. Embiid,T. Thompson,1
202101220TOR,https://www.basketball-reference.com/boxscores/pbp/202101220TOR.html,Toronto Raptors,Miami Heat,TOR,MIA,A. Baynes,B. Adebayo,P. Siakam,TOR,MIA,P. Siakam,/players/s/siakapa01.html,TOR,A. Baynes,B. Adebayo,1
202101220MIN,https://www.basketball-reference.com/boxscores/pbp/202101220MIN.html,Minnesota Timberwolves,Atlanta Hawks,MIN,ATL,N. Reid,C. Capela,D. Hunter,MIN,ATL,D. Russell,/players/r/russeda01.html,ATL,N. Reid,C. Capela,0
202101220SAS,https://www.basketball-reference.com/boxscores/pbp/202101220SAS.html,San Antonio Spurs,Dallas Mavericks,SAS,DAL,L. Aldridge,K. Porziņģis,K. Porziņģis,DAL,SAS,L. Dončić,/players/d/doncilu01.html,DAL,K. Porziņģis,L. Aldridge,1
202101220LAC,https://www.basketball-reference.com/boxscores/pbp/202101220LAC.html,Los Angeles Clippers,Oklahoma City Thunder,LAC,OKC,S. Ibaka,I. Roby,G. Hill,OKC,LAC,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,I. Roby,S. Ibaka,1
202101220PHO,https://www.basketball-reference.com/boxscores/pbp/202101220PHO.html,Phoenix Suns,Denver Nuggets,PHO,DEN,D. Ayton,N. Jokić,N. Jokić,PHO,DEN,C. Paul,/players/p/paulch01.html,DEN,D. Ayton,N. Jokić,0
202101220SAC,https://www.basketball-reference.com/boxscores/pbp/202101220SAC.html,Sacramento Kings,New York Knicks,SAC,NYK,R. Holmes,M. Robinson,D. Fox,SAC,NYK,D. Fox,/players/f/foxde01.html,SAC,R. Holmes,M. Robinson,1
202101230BRK,https://www.basketball-reference.com/boxscores/pbp/202101230BRK.html,Brooklyn Nets,Miami Heat,BRK,MIA,,,,,,,,,
202101230DET,https://www.basketball-reference.com/boxscores/pbp/202101230DET.html,Detroit Pistons,Philadelphia 76ers,DET,PHI,M. Plumlee,J. Embiid,J. Embiid,PHI,DET,S. Curry,/players/c/curryse01.html,PHI,J. Embiid,M. Plumlee,1
202101230MIN,https://www.basketball-reference.com/boxscores/pbp/202101230MIN.html,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,N. Reid,S. Adams,M. Beasley,MIN,NOP,M. Beasley,/players/b/beaslma01.html,MIN,N. Reid,S. Adams,1
202101230CHI,https://www.basketball-reference.com/boxscores/pbp/202101230CHI.html,Chicago Bulls,Los Angeles Lakers,CHI,LAL,D. Gafford,A. Davis,A. Davis,LAL,CHI,D. Schröder,/players/s/schrode01.html,LAL,A. Davis,D. Gafford,1
202101230DAL,https://www.basketball-reference.com/boxscores/pbp/202101230DAL.html,Dallas Mavericks,Houston Rockets,DAL,HOU,W. Cauley-Stein,D. Cousins,D. Cousins,HOU,DAL,P. Tucker,/players/t/tuckepj01.html,HOU,D. Cousins,W. Cauley-Stein,1
202101230PHO,https://www.basketball-reference.com/boxscores/pbp/202101230PHO.html,Phoenix Suns,Denver Nuggets,PHO,DEN,D. Ayton,N. Jokić,D. Ayton,DEN,PHO,P. Millsap,/players/m/millspa01.html,PHO,N. Jokić,D. Ayton,0
202101230UTA,https://www.basketball-reference.com/boxscores/pbp/202101230UTA.html,Utah Jazz,Golden State Warriors,UTA,GSW,R. Gobert,J. Wiseman,R. O'Neale,UTA,GSW,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,J. Wiseman,1
