Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201803120OKC,https://www.basketball-reference.com/boxscores/pbp/201803120OKC.html,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,S. Adams,K. Koufos,C. Anthony,OKC,SAC,C. Anthony,/players/a/anthoca01.html,OKC,S. Adams,K. Koufos,1
201803120POR,https://www.basketball-reference.com/boxscores/pbp/201803120POR.html,Portland Trail Blazers,Miami Heat,POR,MIA,J. Nurkić,B. Adebayo,J. Nurkić,MIA,POR,G. Dragić,/players/d/dragigo01.html,POR,B. Adebayo,J. Nurkić,0
201803130PHI,https://www.basketball-reference.com/boxscores/pbp/201803130PHI.html,Philadelphia 76ers,Indiana Pacers,PHI,IND,J. Embiid,M. Turner,J. Redick,IND,PHI,V. Oladipo,/players/o/oladivi01.html,PHI,M. Turner,J. Embiid,0
201803130WAS,https://www.basketball-reference.com/boxscores/pbp/201803130WAS.html,Washington Wizards,Minnesota Timberwolves,WAS,MIN,M. Gortat,K. Towns,K. Towns,WAS,MIN,O. Porter,/players/p/porteot01.html,MIN,M. Gortat,K. Towns,0
201803130ATL,https://www.basketball-reference.com/boxscores/pbp/201803130ATL.html,Atlanta Hawks,Oklahoma City Thunder,ATL,OKC,D. Dedmon,D. Johnson,P. George,ATL,OKC,D. Schröder,/players/s/schrode01.html,OKC,D. Dedmon,D. Johnson,0
201803130BRK,https://www.basketball-reference.com/boxscores/pbp/201803130BRK.html,Brooklyn Nets,Toronto Raptors,BRK,TOR,D. Cunningham,J. Valančiūnas,D. Russell,BRK,TOR,S. Dinwiddie,/players/d/dinwisp01.html,BRK,D. Cunningham,J. Valančiūnas,1
201803130NYK,https://www.basketball-reference.com/boxscores/pbp/201803130NYK.html,New York Knicks,Dallas Mavericks,NYK,DAL,E. Kanter,H. Barnes,E. Mudiay,NYK,DAL,E. Mudiay,/players/m/mudiaem01.html,NYK,E. Kanter,H. Barnes,1
201803130CHI,https://www.basketball-reference.com/boxscores/pbp/201803130CHI.html,Chicago Bulls,Los Angeles Clippers,CHI,LAC,R. Lopez,D. Jordan,T. Harris,LAC,CHI,T. Harris,/players/h/harrito02.html,LAC,D. Jordan,R. Lopez,1
201803130NOP,https://www.basketball-reference.com/boxscores/pbp/201803130NOP.html,New Orleans Pelicans,Charlotte Hornets,NOP,CHO,A. Davis,D. Howard,E. Moore,NOP,CHO,R. Rondo,/players/r/rondora01.html,NOP,A. Davis,D. Howard,1
201803130SAS,https://www.basketball-reference.com/boxscores/pbp/201803130SAS.html,San Antonio Spurs,Orlando Magic,SAS,ORL,L. Aldridge,N. Vučević,L. Aldridge,ORL,SAS,D. Augustin,/players/a/augusdj01.html,SAS,N. Vučević,L. Aldridge,0
201803130UTA,https://www.basketball-reference.com/boxscores/pbp/201803130UTA.html,Utah Jazz,Detroit Pistons,UTA,DET,R. Gobert,A. Drummond,R. Gobert,UTA,DET,J. Ingles,/players/i/inglejo01.html,UTA,R. Gobert,A. Drummond,1
201803130PHO,https://www.basketball-reference.com/boxscores/pbp/201803130PHO.html,Phoenix Suns,Cleveland Cavaliers,PHO,CLE,D. Bender,L. Nance,J. Green,CLE,PHO,G. Hill,/players/h/hillge01.html,CLE,L. Nance,D. Bender,1
201803130LAL,https://www.basketball-reference.com/boxscores/pbp/201803130LAL.html,Los Angeles Lakers,Denver Nuggets,LAL,DEN,B. Lopez,N. Jokić,G. Harris,LAL,DEN,L. Ball,/players/b/balllo01.html,DEN,B. Lopez,N. Jokić,0
201803140ORL,https://www.basketball-reference.com/boxscores/pbp/201803140ORL.html,Orlando Magic,Milwaukee Bucks,ORL,MIL,N. Vučević,J. Henson,N. Vučević,ORL,MIL,J. Isaac,/players/i/isaacjo01.html,ORL,N. Vučević,J. Henson,1
201803140BOS,https://www.basketball-reference.com/boxscores/pbp/201803140BOS.html,Boston Celtics,Washington Wizards,BOS,WAS,A. Baynes,M. Gortat,T. Satoranský,BOS,WAS,M. Morris,/players/m/morrima03.html,WAS,A. Baynes,M. Gortat,0
201803140SAC,https://www.basketball-reference.com/boxscores/pbp/201803140SAC.html,Sacramento Kings,Miami Heat,SAC,MIA,W. Cauley-Stein,B. Adebayo,Z. Randolph,MIA,SAC,G. Dragić,/players/d/dragigo01.html,SAC,B. Adebayo,W. Cauley-Stein,0
201803140GSW,https://www.basketball-reference.com/boxscores/pbp/201803140GSW.html,Golden State Warriors,Los Angeles Lakers,GSW,LAL,Z. Pachulia,B. Lopez,K. Durant,LAL,GSW,I. Thomas,/players/t/thomais02.html,GSW,B. Lopez,Z. Pachulia,0
201803150IND,https://www.basketball-reference.com/boxscores/pbp/201803150IND.html,Indiana Pacers,Toronto Raptors,IND,TOR,M. Turner,J. Valančiūnas,J. Valančiūnas,IND,TOR,T. Young,/players/y/youngth01.html,TOR,M. Turner,J. Valančiūnas,0
201803150ATL,https://www.basketball-reference.com/boxscores/pbp/201803150ATL.html,Atlanta Hawks,Charlotte Hornets,ATL,CHO,D. Dedmon,D. Howard,M. Kidd-Gilchrist,CHO,ATL,K. Walker,/players/w/walkeke02.html,CHO,D. Howard,D. Dedmon,1
201803150NYK,https://www.basketball-reference.com/boxscores/pbp/201803150NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,E. Kanter,J. Embiid,J. Embiid,PHI,NYK,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,E. Kanter,1
201803150HOU,https://www.basketball-reference.com/boxscores/pbp/201803150HOU.html,Houston Rockets,Los Angeles Clippers,HOU,LAC,C. Capela,D. Jordan,J. Harden,HOU,LAC,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,D. Jordan,1
201803150MEM,https://www.basketball-reference.com/boxscores/pbp/201803150MEM.html,Memphis Grizzlies,Chicago Bulls,MEM,CHI,M. Gasol,R. Lopez,J. Martin,MEM,CHI,J. Green,/players/g/greenja01.html,MEM,M. Gasol,R. Lopez,1
201803150SAS,https://www.basketball-reference.com/boxscores/pbp/201803150SAS.html,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,L. Aldridge,A. Davis,E. Moore,NOP,SAS,J. Holiday,/players/h/holidjr01.html,NOP,A. Davis,L. Aldridge,1
201803150DEN,https://www.basketball-reference.com/boxscores/pbp/201803150DEN.html,Denver Nuggets,Detroit Pistons,DEN,DET,N. Jokić,A. Drummond,R. Bullock,DET,DEN,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,N. Jokić,1
201803150UTA,https://www.basketball-reference.com/boxscores/pbp/201803150UTA.html,Utah Jazz,Phoenix Suns,UTA,PHO,R. Gobert,A. Len,R. Gobert,PHO,UTA,T. Warren,/players/w/warretj01.html,UTA,A. Len,R. Gobert,0
201803150POR,https://www.basketball-reference.com/boxscores/pbp/201803150POR.html,Portland Trail Blazers,Cleveland Cavaliers,POR,CLE,J. Nurkić,J. Green,A. Aminu,POR,CLE,D. Lillard,/players/l/lillada01.html,POR,J. Nurkić,J. Green,1
201803160ORL,https://www.basketball-reference.com/boxscores/pbp/201803160ORL.html,Orlando Magic,Boston Celtics,ORL,BOS,N. Vučević,A. Baynes,J. Simmons,ORL,BOS,D. Augustin,/players/a/augusdj01.html,ORL,N. Vučević,A. Baynes,1
201803160PHI,https://www.basketball-reference.com/boxscores/pbp/201803160PHI.html,Philadelphia 76ers,Brooklyn Nets,PHI,BRK,J. Embiid,J. Allen,R. Hollis-Jefferson,BRK,PHI,R. Hollis-Jefferson,/players/h/holliro01.html,BRK,J. Allen,J. Embiid,1
201803160TOR,https://www.basketball-reference.com/boxscores/pbp/201803160TOR.html,Toronto Raptors,Dallas Mavericks,TOR,DAL,J. Valančiūnas,D. Powell,J. Valančiūnas,TOR,DAL,D. Wright,/players/w/wrighde01.html,TOR,J. Valančiūnas,D. Powell,1
201803160OKC,https://www.basketball-reference.com/boxscores/pbp/201803160OKC.html,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,S. Adams,D. Jordan,A. Rivers,OKC,LAC,P. George,/players/g/georgpa01.html,LAC,S. Adams,D. Jordan,0
201803160GSW,https://www.basketball-reference.com/boxscores/pbp/201803160GSW.html,Golden State Warriors,Sacramento Kings,GSW,SAC,Z. Pachulia,W. Cauley-Stein,A. Iguodala,SAC,GSW,J. Jackson,/players/j/jacksju01.html,GSW,W. Cauley-Stein,Z. Pachulia,0
201803160LAL,https://www.basketball-reference.com/boxscores/pbp/201803160LAL.html,Los Angeles Lakers,Miami Heat,LAL,MIA,B. Lopez,B. Adebayo,G. Dragić,LAL,MIA,L. Ball,/players/b/balllo01.html,MIA,B. Lopez,B. Adebayo,0
201803170MIL,https://www.basketball-reference.com/boxscores/pbp/201803170MIL.html,Milwaukee Bucks,Atlanta Hawks,MIL,ATL,J. Henson,D. Dedmon,D. Schröder,MIL,ATL,G. Antetokounmpo,/players/a/antetgi01.html,ATL,J. Henson,D. Dedmon,0
201803170NOP,https://www.basketball-reference.com/boxscores/pbp/201803170NOP.html,New Orleans Pelicans,Houston Rockets,NOP,HOU,A. Davis,C. Capela,T. Ariza,NOP,HOU,E. Moore,/players/m/mooreet01.html,HOU,A. Davis,C. Capela,0
201803170WAS,https://www.basketball-reference.com/boxscores/pbp/201803170WAS.html,Washington Wizards,Indiana Pacers,WAS,IND,M. Gortat,A. Jefferson,A. Jefferson,WAS,IND,M. Morris,/players/m/morrima02.html,IND,M. Gortat,A. Jefferson,0
201803170BRK,https://www.basketball-reference.com/boxscores/pbp/201803170BRK.html,Brooklyn Nets,Dallas Mavericks,BRK,DAL,J. Allen,D. Powell,D. Russell,BRK,DAL,D. Russell,/players/r/russeda01.html,BRK,J. Allen,D. Powell,1
201803170NYK,https://www.basketball-reference.com/boxscores/pbp/201803170NYK.html,New York Knicks,Charlotte Hornets,NYK,CHO,E. Kanter,D. Howard,M. Williams,CHO,NYK,K. Walker,/players/w/walkeke02.html,CHO,D. Howard,E. Kanter,1
201803170CHI,https://www.basketball-reference.com/boxscores/pbp/201803170CHI.html,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,C. Felício,A. Žižić,C. Felício,CHI,CLE,P. Zipser,/players/z/zipsepa01.html,CHI,C. Felício,A. Žižić,1
201803170MEM,https://www.basketball-reference.com/boxscores/pbp/201803170MEM.html,Memphis Grizzlies,Denver Nuggets,MEM,DEN,M. Gasol,N. Jokić,J. Martin,MEM,DEN,J. Martin,/players/m/martija01.html,MEM,M. Gasol,N. Jokić,1
201803170SAS,https://www.basketball-reference.com/boxscores/pbp/201803170SAS.html,San Antonio Spurs,Minnesota Timberwolves,SAS,MIN,L. Aldridge,K. Towns,D. Green,SAS,MIN,K. Anderson,/players/a/anderky01.html,SAS,L. Aldridge,K. Towns,1
201803170UTA,https://www.basketball-reference.com/boxscores/pbp/201803170UTA.html,Utah Jazz,Sacramento Kings,UTA,SAC,R. Gobert,S. Labissière,R. Rubio,UTA,SAC,J. Ingles,/players/i/inglejo01.html,UTA,R. Gobert,S. Labissière,1
201803170PHO,https://www.basketball-reference.com/boxscores/pbp/201803170PHO.html,Phoenix Suns,Golden State Warriors,PHO,GSW,A. Len,Z. Pachulia,N. Young,GSW,PHO,D. Green,/players/g/greendr01.html,GSW,Z. Pachulia,A. Len,1
201803170POR,https://www.basketball-reference.com/boxscores/pbp/201803170POR.html,Portland Trail Blazers,Detroit Pistons,POR,DET,J. Nurkić,A. Drummond,R. Bullock,DET,POR,I. Smith,/players/s/smithis01.html,DET,A. Drummond,J. Nurkić,1
201803180TOR,https://www.basketball-reference.com/boxscores/pbp/201803180TOR.html,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,J. Valančiūnas,S. Adams,S. Ibaka,TOR,OKC,J. Valančiūnas,/players/v/valanjo01.html,TOR,J. Valančiūnas,S. Adams,1
201803180NOP,https://www.basketball-reference.com/boxscores/pbp/201803180NOP.html,New Orleans Pelicans,Boston Celtics,NOP,BOS,A. Davis,A. Baynes,T. Rozier,NOP,BOS,R. Rondo,/players/r/rondora01.html,BOS,A. Davis,A. Baynes,0
201803180MIN,https://www.basketball-reference.com/boxscores/pbp/201803180MIN.html,Minnesota Timberwolves,Houston Rockets,MIN,HOU,K. Towns,C. Capela,K. Towns,HOU,MIN,P. Tucker,/players/t/tuckepj01.html,MIN,C. Capela,K. Towns,0
201803180LAC,https://www.basketball-reference.com/boxscores/pbp/201803180LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,,,,,,,,,
201803190CLE,https://www.basketball-reference.com/boxscores/pbp/201803190CLE.html,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,K. Love,J. Henson,G. Antetokounmpo,MIL,CLE,G. Antetokounmpo,/players/a/antetgi01.html,MIL,J. Henson,K. Love,1
201803190IND,https://www.basketball-reference.com/boxscores/pbp/201803190IND.html,Indiana Pacers,Los Angeles Lakers,IND,LAL,M. Turner,B. Lopez,B. Lopez,LAL,IND,L. Ball,/players/b/balllo01.html,LAL,B. Lopez,M. Turner,1
201803190PHI,https://www.basketball-reference.com/boxscores/pbp/201803190PHI.html,Philadelphia 76ers,Charlotte Hornets,PHI,CHO,J. Embiid,D. Howard,M. Williams,PHI,CHO,B. Simmons,/players/s/simmobe01.html,CHO,J. Embiid,D. Howard,0
201803190BRK,https://www.basketball-reference.com/boxscores/pbp/201803190BRK.html,Brooklyn Nets,Memphis Grizzlies,BRK,MEM,J. Allen,D. Davis,J. Green,BRK,MEM,D. Carroll,/players/c/carrode01.html,MEM,J. Allen,D. Davis,0
201803190MIA,https://www.basketball-reference.com/boxscores/pbp/201803190MIA.html,Miami Heat,Denver Nuggets,MIA,DEN,B. Adebayo,N. Jokić,N. Jokić,DEN,MIA,W. Barton,/players/b/bartowi01.html,DEN,N. Jokić,B. Adebayo,1
201803190NYK,https://www.basketball-reference.com/boxscores/pbp/201803190NYK.html,New York Knicks,Chicago Bulls,NYK,CHI,E. Kanter,C. Felício,M. Beasley,NYK,CHI,M. Beasley,/players/b/beaslmi01.html,NYK,E. Kanter,C. Felício,1
201803190SAS,https://www.basketball-reference.com/boxscores/pbp/201803190SAS.html,San Antonio Spurs,Golden State Warriors,SAS,GSW,L. Aldridge,Z. Pachulia,D. Green,SAS,GSW,P. Mills,/players/m/millspa02.html,SAS,L. Aldridge,Z. Pachulia,1
201803190SAC,https://www.basketball-reference.com/boxscores/pbp/201803190SAC.html,Sacramento Kings,Detroit Pistons,SAC,DET,W. Cauley-Stein,A. Drummond,D. Fox,DET,SAC,B. Griffin,/players/g/griffbl01.html,SAC,A. Drummond,W. Cauley-Stein,0
201803200ORL,https://www.basketball-reference.com/boxscores/pbp/201803200ORL.html,Orlando Magic,Toronto Raptors,ORL,TOR,N. Vučević,S. Ibaka,J. Valančiūnas,TOR,ORL,S. Ibaka,/players/i/ibakase01.html,TOR,S. Ibaka,N. Vučević,1
201803200BOS,https://www.basketball-reference.com/boxscores/pbp/201803200BOS.html,Boston Celtics,Oklahoma City Thunder,BOS,OKC,A. Baynes,S. Adams,M. Morris,OKC,BOS,R. Westbrook,/players/w/westbru01.html,BOS,S. Adams,A. Baynes,0
201803200MIN,https://www.basketball-reference.com/boxscores/pbp/201803200MIN.html,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,K. Towns,D. Jordan,S. Thornwell,MIN,LAC,A. Wiggins,/players/w/wiggian01.html,LAC,K. Towns,D. Jordan,0
201803200NOP,https://www.basketball-reference.com/boxscores/pbp/201803200NOP.html,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,A. Davis,D. Powell,J. Barea,NOP,DAL,R. Rondo,/players/r/rondora01.html,DAL,A. Davis,D. Powell,0
201803200UTA,https://www.basketball-reference.com/boxscores/pbp/201803200UTA.html,Utah Jazz,Atlanta Hawks,UTA,ATL,R. Gobert,D. Dedmon,J. Ingles,UTA,ATL,J. Jerebko,/players/j/jerebjo01.html,UTA,R. Gobert,D. Dedmon,1
201803200PHO,https://www.basketball-reference.com/boxscores/pbp/201803200PHO.html,Phoenix Suns,Detroit Pistons,PHO,DET,A. Len,A. Drummond,B. Griffin,DET,PHO,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,A. Len,1
201803200POR,https://www.basketball-reference.com/boxscores/pbp/201803200POR.html,Portland Trail Blazers,Houston Rockets,POR,HOU,J. Nurkić,C. Capela,A. Aminu,POR,HOU,A. Aminu,/players/a/aminual01.html,POR,J. Nurkić,C. Capela,1
201803210CLE,https://www.basketball-reference.com/boxscores/pbp/201803210CLE.html,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,K. Love,J. Valančiūnas,G. Hill,TOR,CLE,K. Lowry,/players/l/lowryky01.html,CLE,J. Valančiūnas,K. Love,0
201803210PHI,https://www.basketball-reference.com/boxscores/pbp/201803210PHI.html,Philadelphia 76ers,Memphis Grizzlies,PHI,MEM,J. Embiid,M. Gasol,R. Covington,MEM,PHI,J. Green,/players/g/greenja01.html,PHI,M. Gasol,J. Embiid,0
201803210BRK,https://www.basketball-reference.com/boxscores/pbp/201803210BRK.html,Brooklyn Nets,Charlotte Hornets,BRK,CHO,J. Allen,D. Howard,K. Walker,BRK,CHO,A. Crabbe,/players/c/crabbal01.html,CHO,J. Allen,D. Howard,0
201803210MIA,https://www.basketball-reference.com/boxscores/pbp/201803210MIA.html,Miami Heat,New York Knicks,MIA,NYK,B. Adebayo,E. Kanter,T. Johnson,MIA,NYK,J. Johnson,/players/j/johnsja01.html,MIA,B. Adebayo,E. Kanter,1
201803210CHI,https://www.basketball-reference.com/boxscores/pbp/201803210CHI.html,Chicago Bulls,Denver Nuggets,CHI,DEN,C. Felício,N. Jokić,W. Chandler,DEN,CHI,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,C. Felício,1
201803210MIL,https://www.basketball-reference.com/boxscores/pbp/201803210MIL.html,Milwaukee Bucks,Los Angeles Clippers,MIL,LAC,J. Henson,D. Jordan,J. Terry,MIL,LAC,G. Antetokounmpo,/players/a/antetgi01.html,MIL,J. Henson,D. Jordan,1
201803210NOP,https://www.basketball-reference.com/boxscores/pbp/201803210NOP.html,New Orleans Pelicans,Indiana Pacers,NOP,IND,A. Davis,M. Turner,V. Oladipo,NOP,IND,R. Rondo,/players/r/rondora01.html,IND,A. Davis,M. Turner,0
201803210SAS,https://www.basketball-reference.com/boxscores/pbp/201803210SAS.html,San Antonio Spurs,Washington Wizards,SAS,WAS,L. Aldridge,M. Gortat,O. Porter,WAS,SAS,T. Satoranský,/players/s/satorto01.html,WAS,M. Gortat,L. Aldridge,1
201803220CHO,https://www.basketball-reference.com/boxscores/pbp/201803220CHO.html,Charlotte Hornets,Memphis Grizzlies,CHO,MEM,W. Hernangómez,D. Davis,M. Williams,CHO,MEM,J. Lamb,/players/l/lambje01.html,CHO,W. Hernangómez,D. Davis,1
201803220ORL,https://www.basketball-reference.com/boxscores/pbp/201803220ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,N. Vučević,J. Embiid,D. Šarić,PHI,ORL,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,N. Vučević,1
201803220HOU,https://www.basketball-reference.com/boxscores/pbp/201803220HOU.html,Houston Rockets,Detroit Pistons,HOU,DET,C. Capela,A. Drummond,J. Harden,DET,HOU,B. Griffin,/players/g/griffbl01.html,HOU,A. Drummond,C. Capela,0
201803220NOP,https://www.basketball-reference.com/boxscores/pbp/201803220NOP.html,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,A. Davis,B. Lopez,A. Davis,LAL,NOP,L. Ball,/players/b/balllo01.html,NOP,B. Lopez,A. Davis,0
201803220DAL,https://www.basketball-reference.com/boxscores/pbp/201803220DAL.html,Dallas Mavericks,Utah Jazz,DAL,UTA,D. Powell,R. Gobert,R. Rubio,UTA,DAL,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,D. Powell,1
201803220SAC,https://www.basketball-reference.com/boxscores/pbp/201803220SAC.html,Sacramento Kings,Atlanta Hawks,SAC,ATL,W. Cauley-Stein,D. Dedmon,J. Jackson,ATL,SAC,I. Taylor,/players/t/taylois01.html,SAC,D. Dedmon,W. Cauley-Stein,0
201803230IND,https://www.basketball-reference.com/boxscores/pbp/201803230IND.html,Indiana Pacers,Los Angeles Clippers,IND,LAC,M. Turner,D. Jordan,W. Johnson,LAC,IND,T. Harris,/players/h/harrito02.html,LAC,D. Jordan,M. Turner,1
201803230WAS,https://www.basketball-reference.com/boxscores/pbp/201803230WAS.html,Washington Wizards,Denver Nuggets,WAS,DEN,M. Gortat,N. Jokić,M. Gortat,DEN,WAS,P. Millsap,/players/m/millspa01.html,WAS,N. Jokić,M. Gortat,0
201803230CLE,https://www.basketball-reference.com/boxscores/pbp/201803230CLE.html,Cleveland Cavaliers,Phoenix Suns,CLE,PHO,K. Love,M. Chriss,J. Green,PHO,CLE,D. Bender,/players/b/bendedr01.html,CLE,M. Chriss,K. Love,0
201803230NYK,https://www.basketball-reference.com/boxscores/pbp/201803230NYK.html,New York Knicks,Minnesota Timberwolves,NYK,MIN,E. Kanter,K. Towns,K. Towns,MIN,NYK,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,E. Kanter,1
201803230TOR,https://www.basketball-reference.com/boxscores/pbp/201803230TOR.html,Toronto Raptors,Brooklyn Nets,TOR,BRK,J. Valančiūnas,J. Allen,O. Anunoby,BRK,TOR,D. Russell,/players/r/russeda01.html,TOR,J. Allen,J. Valančiūnas,0
201803230CHI,https://www.basketball-reference.com/boxscores/pbp/201803230CHI.html,Chicago Bulls,Milwaukee Bucks,CHI,MIL,C. Felício,J. Henson,E. Bledsoe,MIL,CHI,S. Brown,/players/b/brownst02.html,MIL,J. Henson,C. Felício,1
201803230OKC,https://www.basketball-reference.com/boxscores/pbp/201803230OKC.html,Oklahoma City Thunder,Miami Heat,OKC,MIA,S. Adams,B. Adebayo,R. Westbrook,OKC,MIA,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,B. Adebayo,1
201803230SAS,https://www.basketball-reference.com/boxscores/pbp/201803230SAS.html,San Antonio Spurs,Utah Jazz,SAS,UTA,L. Aldridge,R. Gobert,L. Aldridge,UTA,SAS,R. Rubio,/players/r/rubiori01.html,SAS,R. Gobert,L. Aldridge,0
201803230POR,https://www.basketball-reference.com/boxscores/pbp/201803230POR.html,Portland Trail Blazers,Boston Celtics,POR,BOS,J. Nurkić,A. Baynes,A. Baynes,POR,BOS,D. Lillard,/players/l/lillada01.html,BOS,J. Nurkić,A. Baynes,0
201803230GSW,https://www.basketball-reference.com/boxscores/pbp/201803230GSW.html,Golden State Warriors,Atlanta Hawks,GSW,ATL,Z. Pachulia,D. Dedmon,Z. Pachulia,GSW,ATL,J. Bell,/players/b/belljo01.html,GSW,Z. Pachulia,D. Dedmon,1
201803240PHI,https://www.basketball-reference.com/boxscores/pbp/201803240PHI.html,Philadelphia 76ers,Minnesota Timberwolves,PHI,MIN,J. Embiid,K. Towns,K. Towns,MIN,PHI,A. Wiggins,/players/w/wiggian01.html,MIN,K. Towns,J. Embiid,1
201803240DET,https://www.basketball-reference.com/boxscores/pbp/201803240DET.html,Detroit Pistons,Chicago Bulls,DET,CHI,A. Drummond,R. Lopez,R. Jackson,DET,CHI,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,R. Lopez,1
201803240ORL,https://www.basketball-reference.com/boxscores/pbp/201803240ORL.html,Orlando Magic,Phoenix Suns,ORL,PHO,N. Vučević,M. Chriss,A. Gordon,ORL,PHO,A. Gordon,/players/g/gordoaa01.html,ORL,N. Vučević,M. Chriss,1
201803240HOU,https://www.basketball-reference.com/boxscores/pbp/201803240HOU.html,Houston Rockets,New Orleans Pelicans,HOU,NOP,C. Capela,A. Davis,J. Harden,HOU,NOP,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,A. Davis,1
201803240MEM,https://www.basketball-reference.com/boxscores/pbp/201803240MEM.html,Memphis Grizzlies,Los Angeles Lakers,MEM,LAL,M. Gasol,B. Lopez,B. Lopez,LAL,MEM,L. Ball,/players/b/balllo01.html,LAL,B. Lopez,M. Gasol,1
201803240DAL,https://www.basketball-reference.com/boxscores/pbp/201803240DAL.html,Dallas Mavericks,Charlotte Hornets,DAL,CHO,D. Powell,D. Howard,D. Smith,CHO,DAL,M. Williams,/players/w/willima02.html,DAL,D. Howard,D. Powell,0
201803250BRK,https://www.basketball-reference.com/boxscores/pbp/201803250BRK.html,Brooklyn Nets,Cleveland Cavaliers,BRK,CLE,J. Allen,L. Nance,D. Russell,BRK,CLE,D. Carroll,/players/c/carrode01.html,BRK,J. Allen,L. Nance,1
201803250MIL,https://www.basketball-reference.com/boxscores/pbp/201803250MIL.html,Milwaukee Bucks,San Antonio Spurs,MIL,SAS,J. Henson,L. Aldridge,K. Middleton,SAS,MIL,D. Murray,/players/m/murrade01.html,MIL,L. Aldridge,J. Henson,0
201803250IND,https://www.basketball-reference.com/boxscores/pbp/201803250IND.html,Indiana Pacers,Miami Heat,IND,MIA,M. Turner,B. Adebayo,J. Johnson,MIA,IND,G. Dragić,/players/d/dragigo01.html,MIA,B. Adebayo,M. Turner,1
201803250SAC,https://www.basketball-reference.com/boxscores/pbp/201803250SAC.html,Sacramento Kings,Boston Celtics,SAC,BOS,S. Labissière,A. Baynes,J. Tatum,BOS,SAC,A. Horford,/players/h/horfoal01.html,BOS,A. Baynes,S. Labissière,1
201803250TOR,https://www.basketball-reference.com/boxscores/pbp/201803250TOR.html,Toronto Raptors,Los Angeles Clippers,TOR,LAC,J. Valančiūnas,D. Jordan,J. Valančiūnas,TOR,LAC,K. Lowry,/players/l/lowryky01.html,TOR,J. Valančiūnas,D. Jordan,1
201803250WAS,https://www.basketball-reference.com/boxscores/pbp/201803250WAS.html,Washington Wizards,New York Knicks,WAS,NYK,M. Gortat,E. Kanter,M. Morris,WAS,NYK,T. Satoranský,/players/s/satorto01.html,WAS,M. Gortat,E. Kanter,1
201803250OKC,https://www.basketball-reference.com/boxscores/pbp/201803250OKC.html,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,S. Adams,J. Nurkić,M. Harkless,POR,OKC,C. McCollum,/players/m/mccolcj01.html,POR,J. Nurkić,S. Adams,1
201803250HOU,https://www.basketball-reference.com/boxscores/pbp/201803250HOU.html,Houston Rockets,Atlanta Hawks,HOU,ATL,C. Capela,D. Dedmon,P. Tucker,ATL,HOU,J. Collins,/players/c/collijo01.html,HOU,D. Dedmon,C. Capela,0
201803250GSW,https://www.basketball-reference.com/boxscores/pbp/201803250GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,J. McGee,R. Gobert,J. McGee,GSW,UTA,N. Young,/players/y/youngni01.html,GSW,J. McGee,R. Gobert,1
201803260CHO,https://www.basketball-reference.com/boxscores/pbp/201803260CHO.html,Charlotte Hornets,New York Knicks,CHO,NYK,D. Howard,E. Kanter,T. Hardaway,NYK,CHO,T. Burke,/players/b/burketr01.html,NYK,E. Kanter,D. Howard,1
201803260DET,https://www.basketball-reference.com/boxscores/pbp/201803260DET.html,Detroit Pistons,Los Angeles Lakers,DET,LAL,A. Drummond,B. Lopez,A. Drummond,DET,LAL,R. Bullock,/players/b/bullore01.html,DET,A. Drummond,B. Lopez,1
201803260PHI,https://www.basketball-reference.com/boxscores/pbp/201803260PHI.html,Philadelphia 76ers,Denver Nuggets,PHI,DEN,J. Embiid,N. Jokić,W. Barton,PHI,DEN,D. Šarić,/players/s/saricda01.html,DEN,J. Embiid,N. Jokić,0
