Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201511100CLE,https://www.basketball-reference.com/boxscores/pbp/201511100CLE.html,Cleveland Cavaliers,Utah Jazz,CLE,UTA,T. Mozgov,R. Gobert,M. Williams,CLE,UTA,K. Love,/players/l/loveke01.html,CLE,T. Mozgov,R. Gobert,1
201511100WAS,https://www.basketball-reference.com/boxscores/pbp/201511100WAS.html,Washington Wizards,Oklahoma City Thunder,WAS,OKC,M. Gortat,S. Adams,A. Roberson,OKC,WAS,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,M. Gortat,1
201511100MIA,https://www.basketball-reference.com/boxscores/pbp/201511100MIA.html,Miami Heat,Los Angeles Lakers,MIA,LAL,H. Whiteside,R. Hibbert,H. Whiteside,MIA,LAL,C. Bosh,/players/b/boshch01.html,MIA,H. Whiteside,R. Hibbert,1
201511100TOR,https://www.basketball-reference.com/boxscores/pbp/201511100TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,J. Valančiūnas,R. Lopez,D. DeRozan,TOR,NYK,L. Scola,/players/s/scolalu01.html,TOR,J. Valančiūnas,R. Lopez,1
201511100MIL,https://www.basketball-reference.com/boxscores/pbp/201511100MIL.html,Milwaukee Bucks,Boston Celtics,MIL,BOS,G. Monroe,A. Johnson,J. Parker,MIL,BOS,T. Ennis,/players/e/ennisty01.html,MIL,G. Monroe,A. Johnson,1
201511100MIN,https://www.basketball-reference.com/boxscores/pbp/201511100MIN.html,Minnesota Timberwolves,Charlotte Hornets,MIN,CHO,K. Towns,A. Jefferson,K. Towns,MIN,CHO,A. Payne,/players/p/paynead01.html,MIN,K. Towns,A. Jefferson,1
201511100NOP,https://www.basketball-reference.com/boxscores/pbp/201511100NOP.html,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,A. Davis,Z. Pachulia,E. Gordon,NOP,DAL,J. Holiday,/players/h/holidjr01.html,NOP,A. Davis,Z. Pachulia,1
201511110CHO,https://www.basketball-reference.com/boxscores/pbp/201511110CHO.html,Charlotte Hornets,New York Knicks,CHO,NYK,A. Jefferson,R. Lopez,K. Porziņģis,CHO,NYK,M. Williams,/players/w/willima02.html,NYK,A. Jefferson,R. Lopez,0
201511110ORL,https://www.basketball-reference.com/boxscores/pbp/201511110ORL.html,Orlando Magic,Los Angeles Lakers,ORL,LAL,D. Dedmon,R. Hibbert,D. Russell,LAL,ORL,D. Russell,/players/r/russeda01.html,LAL,R. Hibbert,D. Dedmon,1
201511110PHI,https://www.basketball-reference.com/boxscores/pbp/201511110PHI.html,Philadelphia 76ers,Toronto Raptors,PHI,TOR,J. Grant,J. Valančiūnas,K. Lowry,PHI,TOR,T. McConnell,/players/m/mccontj01.html,TOR,J. Grant,J. Valančiūnas,0
201511110BOS,https://www.basketball-reference.com/boxscores/pbp/201511110BOS.html,Boston Celtics,Indiana Pacers,BOS,IND,A. Johnson,I. Mahinmi,M. Ellis,IND,BOS,C. Miles,/players/m/milescj01.html,IND,I. Mahinmi,A. Johnson,1
201511110ATL,https://www.basketball-reference.com/boxscores/pbp/201511110ATL.html,Atlanta Hawks,New Orleans Pelicans,ATL,NOP,A. Horford,Ö. Aşık,L. Babbitt,ATL,NOP,J. Teague,/players/t/teaguje01.html,NOP,A. Horford,Ö. Aşık,0
201511110DAL,https://www.basketball-reference.com/boxscores/pbp/201511110DAL.html,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,Z. Pachulia,D. Jordan,D. Nowitzki,LAC,DAL,C. Paul,/players/p/paulch01.html,DAL,D. Jordan,Z. Pachulia,0
201511110HOU,https://www.basketball-reference.com/boxscores/pbp/201511110HOU.html,Houston Rockets,Brooklyn Nets,HOU,BRK,D. Howard,B. Lopez,B. Lopez,HOU,BRK,T. Lawson,/players/l/lawsoty01.html,BRK,D. Howard,B. Lopez,0
201511110MEM,https://www.basketball-reference.com/boxscores/pbp/201511110MEM.html,Memphis Grizzlies,Golden State Warriors,MEM,GSW,M. Gasol,F. Ezeli,D. Green,GSW,MEM,S. Curry,/players/c/curryst01.html,GSW,F. Ezeli,M. Gasol,1
201511110DEN,https://www.basketball-reference.com/boxscores/pbp/201511110DEN.html,Denver Nuggets,Milwaukee Bucks,DEN,MIL,J. Hickson,G. Monroe,G. Harris,DEN,MIL,K. Faried,/players/f/farieke01.html,DEN,J. Hickson,G. Monroe,1
201511110SAC,https://www.basketball-reference.com/boxscores/pbp/201511110SAC.html,Sacramento Kings,Detroit Pistons,SAC,DET,W. Cauley-Stein,A. Drummond,E. İlyasova,DET,SAC,M. Morris,/players/m/morrima03.html,DET,A. Drummond,W. Cauley-Stein,1
201511110POR,https://www.basketball-reference.com/boxscores/pbp/201511110POR.html,Portland Trail Blazers,San Antonio Spurs,POR,SAS,,,,,,,,,
201511120MIA,https://www.basketball-reference.com/boxscores/pbp/201511120MIA.html,Miami Heat,Utah Jazz,MIA,UTA,H. Whiteside,D. Favors,G. Dragić,MIA,UTA,J. Richardson,/players/r/richajo01.html,MIA,H. Whiteside,D. Favors,1
201511120MIN,https://www.basketball-reference.com/boxscores/pbp/201511120MIN.html,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,K. Towns,F. Ezeli,D. Green,GSW,MIN,D. Green,/players/g/greendr01.html,GSW,F. Ezeli,K. Towns,1
201511120PHO,https://www.basketball-reference.com/boxscores/pbp/201511120PHO.html,Phoenix Suns,Los Angeles Clippers,PHO,LAC,T. Chandler,D. Jordan,D. Jordan,PHO,LAC,E. Bledsoe,/players/b/bledser01.html,LAC,T. Chandler,D. Jordan,0
201511130IND,https://www.basketball-reference.com/boxscores/pbp/201511130IND.html,Indiana Pacers,Minnesota Timberwolves,IND,MIN,I. Mahinmi,K. Towns,A. Wiggins,MIN,IND,K. Garnett,/players/g/garneke01.html,MIN,K. Towns,I. Mahinmi,1
201511130ORL,https://www.basketball-reference.com/boxscores/pbp/201511130ORL.html,Orlando Magic,Utah Jazz,ORL,UTA,N. Vučević,D. Favors,N. Vučević,UTA,ORL,T. Lyles,/players/l/lylestr01.html,ORL,D. Favors,N. Vučević,0
201511130BOS,https://www.basketball-reference.com/boxscores/pbp/201511130BOS.html,Boston Celtics,Atlanta Hawks,BOS,ATL,A. Johnson,A. Horford,A. Johnson,ATL,BOS,J. Teague,/players/t/teaguje01.html,BOS,A. Horford,A. Johnson,0
201511130NYK,https://www.basketball-reference.com/boxscores/pbp/201511130NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,R. Lopez,T. Mozgov,J. Smith,NYK,CLE,K. Porziņģis,/players/p/porzikr01.html,CLE,R. Lopez,T. Mozgov,0
201511130TOR,https://www.basketball-reference.com/boxscores/pbp/201511130TOR.html,Toronto Raptors,New Orleans Pelicans,TOR,NOP,J. Valančiūnas,Ö. Aşık,E. Gordon,TOR,NOP,K. Lowry,/players/l/lowryky01.html,NOP,J. Valančiūnas,Ö. Aşık,0
201511130CHI,https://www.basketball-reference.com/boxscores/pbp/201511130CHI.html,Chicago Bulls,Charlotte Hornets,CHI,CHO,P. Gasol,A. Jefferson,M. Williams,CHI,CHO,D. Rose,/players/r/rosede01.html,CHO,P. Gasol,A. Jefferson,0
201511130MEM,https://www.basketball-reference.com/boxscores/pbp/201511130MEM.html,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,M. Gasol,C. Kaman,C. McCollum,POR,MEM,D. Lillard,/players/l/lillada01.html,POR,C. Kaman,M. Gasol,1
201511130OKC,https://www.basketball-reference.com/boxscores/pbp/201511130OKC.html,Oklahoma City Thunder,Philadelphia 76ers,OKC,PHI,S. Adams,N. Noel,R. Westbrook,OKC,PHI,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,N. Noel,1
201511130DAL,https://www.basketball-reference.com/boxscores/pbp/201511130DAL.html,Dallas Mavericks,Los Angeles Lakers,DAL,LAL,Z. Pachulia,R. Hibbert,K. Bryant,LAL,DAL,J. Randle,/players/r/randlju01.html,LAL,R. Hibbert,Z. Pachulia,1
201511130DEN,https://www.basketball-reference.com/boxscores/pbp/201511130DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,J. Hickson,D. Howard,K. Faried,DEN,HOU,E. Mudiay,/players/m/mudiaem01.html,DEN,J. Hickson,D. Howard,1
201511130SAC,https://www.basketball-reference.com/boxscores/pbp/201511130SAC.html,Sacramento Kings,Brooklyn Nets,SAC,BRK,W. Cauley-Stein,B. Lopez,T. Young,BRK,SAC,T. Young,/players/y/youngth01.html,BRK,B. Lopez,W. Cauley-Stein,1
201511140LAC,https://www.basketball-reference.com/boxscores/pbp/201511140LAC.html,Los Angeles Clippers,Detroit Pistons,LAC,DET,D. Jordan,A. Drummond,E. İlyasova,LAC,DET,B. Griffin,/players/g/griffbl01.html,DET,D. Jordan,A. Drummond,0
201511140WAS,https://www.basketball-reference.com/boxscores/pbp/201511140WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,M. Gortat,N. Vučević,E. Fournier,ORL,WAS,C. Frye,/players/f/fryech01.html,ORL,N. Vučević,M. Gortat,1
201511140HOU,https://www.basketball-reference.com/boxscores/pbp/201511140HOU.html,Houston Rockets,Dallas Mavericks,HOU,DAL,C. Capela,Z. Pachulia,C. Villanueva,HOU,DAL,T. Jones,/players/j/joneste01.html,DAL,C. Capela,Z. Pachulia,0
201511140MIL,https://www.basketball-reference.com/boxscores/pbp/201511140MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,G. Monroe,T. Mozgov,G. Monroe,CLE,MIL,M. Williams,/players/w/willima01.html,MIL,T. Mozgov,G. Monroe,0
201511140SAS,https://www.basketball-reference.com/boxscores/pbp/201511140SAS.html,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,T. Duncan,N. Noel,N. Noel,PHI,SAS,N. Stauskas,/players/s/stausni01.html,PHI,N. Noel,T. Duncan,1
201511140PHO,https://www.basketball-reference.com/boxscores/pbp/201511140PHO.html,Phoenix Suns,Denver Nuggets,PHO,DEN,T. Chandler,J. Hickson,E. Bledsoe,PHO,DEN,E. Bledsoe,/players/b/bledser01.html,PHO,T. Chandler,J. Hickson,1
201511140GSW,https://www.basketball-reference.com/boxscores/pbp/201511140GSW.html,Golden State Warriors,Brooklyn Nets,GSW,BRK,F. Ezeli,B. Lopez,B. Lopez,BRK,GSW,T. Young,/players/y/youngth01.html,BRK,B. Lopez,F. Ezeli,1
201511150NYK,https://www.basketball-reference.com/boxscores/pbp/201511150NYK.html,New York Knicks,New Orleans Pelicans,NYK,NOP,R. Lopez,A. Davis,K. Porziņģis,NYK,NOP,J. Calderón,/players/c/caldejo01.html,NYK,R. Lopez,A. Davis,1
201511150MIN,https://www.basketball-reference.com/boxscores/pbp/201511150MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,K. Towns,M. Gasol,Z. LaVine,MEM,MIN,M. Conley,/players/c/conlemi01.html,MIN,M. Gasol,K. Towns,0
201511150CHO,https://www.basketball-reference.com/boxscores/pbp/201511150CHO.html,Charlotte Hornets,Portland Trail Blazers,CHO,POR,A. Jefferson,M. Plumlee,C. McCollum,POR,CHO,N. Vonleh,/players/v/vonleno01.html,POR,M. Plumlee,A. Jefferson,1
201511150ATL,https://www.basketball-reference.com/boxscores/pbp/201511150ATL.html,Atlanta Hawks,Utah Jazz,ATL,UTA,A. Horford,R. Gobert,D. Favors,ATL,UTA,K. Bazemore,/players/b/bazemke01.html,UTA,A. Horford,R. Gobert,0
201511150OKC,https://www.basketball-reference.com/boxscores/pbp/201511150OKC.html,Oklahoma City Thunder,Boston Celtics,OKC,BOS,S. Adams,A. Johnson,A. Roberson,OKC,BOS,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,A. Johnson,1
201511150SAC,https://www.basketball-reference.com/boxscores/pbp/201511150SAC.html,Sacramento Kings,Toronto Raptors,SAC,TOR,W. Cauley-Stein,J. Valančiūnas,K. Lowry,TOR,SAC,L. Scola,/players/s/scolalu01.html,TOR,J. Valančiūnas,W. Cauley-Stein,1
201511150LAL,https://www.basketball-reference.com/boxscores/pbp/201511150LAL.html,Los Angeles Lakers,Detroit Pistons,LAL,DET,R. Hibbert,A. Drummond,K. Caldwell-Pope,LAL,DET,J. Randle,/players/r/randlju01.html,DET,R. Hibbert,A. Drummond,0
201511160PHI,https://www.basketball-reference.com/boxscores/pbp/201511160PHI.html,Philadelphia 76ers,Dallas Mavericks,PHI,DAL,N. Noel,Z. Pachulia,C. Parsons,PHI,DAL,J. Okafor,/players/o/okafoja01.html,DAL,N. Noel,Z. Pachulia,0
201511160CHI,https://www.basketball-reference.com/boxscores/pbp/201511160CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,P. Gasol,I. Mahinmi,T. Snell,CHI,IND,N. Mirotić,/players/m/mirotni01.html,CHI,P. Gasol,I. Mahinmi,1
201511160HOU,https://www.basketball-reference.com/boxscores/pbp/201511160HOU.html,Houston Rockets,Boston Celtics,HOU,BOS,D. Howard,A. Johnson,J. Sullinger,HOU,BOS,T. Lawson,/players/l/lawsoty01.html,BOS,D. Howard,A. Johnson,0
201511160MEM,https://www.basketball-reference.com/boxscores/pbp/201511160MEM.html,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,M. Gasol,S. Adams,J. Green,OKC,MEM,S. Ibaka,/players/i/ibakase01.html,MEM,S. Adams,M. Gasol,0
201511160SAS,https://www.basketball-reference.com/boxscores/pbp/201511160SAS.html,San Antonio Spurs,Portland Trail Blazers,SAS,POR,T. Duncan,M. Plumlee,L. Aldridge,SAS,POR,T. Parker,/players/p/parketo01.html,SAS,T. Duncan,M. Plumlee,1
201511160PHO,https://www.basketball-reference.com/boxscores/pbp/201511160PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,T. Chandler,R. Hibbert,R. Hibbert,PHO,LAL,B. Knight,/players/k/knighbr03.html,LAL,T. Chandler,R. Hibbert,0
201511170WAS,https://www.basketball-reference.com/boxscores/pbp/201511170WAS.html,Washington Wizards,Milwaukee Bucks,WAS,MIL,M. Gortat,G. Monroe,K. Middleton,WAS,MIL,K. Humphries,/players/h/humphkr01.html,MIL,M. Gortat,G. Monroe,0
201511170BRK,https://www.basketball-reference.com/boxscores/pbp/201511170BRK.html,Brooklyn Nets,Atlanta Hawks,BRK,ATL,B. Lopez,A. Horford,A. Horford,ATL,BRK,D. Schröder,/players/s/schrode01.html,ATL,A. Horford,B. Lopez,1
201511170DET,https://www.basketball-reference.com/boxscores/pbp/201511170DET.html,Detroit Pistons,Cleveland Cavaliers,DET,CLE,A. Drummond,T. Mozgov,E. İlyasova,DET,CLE,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,T. Mozgov,1
201511170MIA,https://www.basketball-reference.com/boxscores/pbp/201511170MIA.html,Miami Heat,Minnesota Timberwolves,MIA,MIN,H. Whiteside,K. Towns,K. Towns,MIA,MIN,C. Bosh,/players/b/boshch01.html,MIN,H. Whiteside,K. Towns,0
201511170NYK,https://www.basketball-reference.com/boxscores/pbp/201511170NYK.html,New York Knicks,Charlotte Hornets,NYK,CHO,R. Lopez,A. Jefferson,A. Afflalo,NYK,CHO,K. Porziņģis,/players/p/porzikr01.html,NYK,R. Lopez,A. Jefferson,1
201511170NOP,https://www.basketball-reference.com/boxscores/pbp/201511170NOP.html,New Orleans Pelicans,Denver Nuggets,NOP,DEN,A. Davis,J. Hickson,G. Harris,NOP,DEN,J. Holiday,/players/h/holidjr01.html,DEN,A. Davis,J. Hickson,0
201511170GSW,https://www.basketball-reference.com/boxscores/pbp/201511170GSW.html,Golden State Warriors,Toronto Raptors,GSW,TOR,A. Bogut,J. Valančiūnas,K. Lowry,TOR,GSW,L. Scola,/players/s/scolalu01.html,TOR,J. Valančiūnas,A. Bogut,1
201511180CHO,https://www.basketball-reference.com/boxscores/pbp/201511180CHO.html,Charlotte Hornets,Brooklyn Nets,CHO,BRK,A. Jefferson,B. Lopez,R. Hollis-Jefferson,BRK,CHO,T. Young,/players/y/youngth01.html,BRK,B. Lopez,A. Jefferson,1
201511180ORL,https://www.basketball-reference.com/boxscores/pbp/201511180ORL.html,Orlando Magic,Minnesota Timberwolves,ORL,MIN,N. Vučević,K. Towns,K. Towns,ORL,MIN,E. Payton,/players/p/paytoel01.html,MIN,N. Vučević,K. Towns,0
201511180PHI,https://www.basketball-reference.com/boxscores/pbp/201511180PHI.html,Philadelphia 76ers,Indiana Pacers,PHI,IND,,,,,,,,,
201511180BOS,https://www.basketball-reference.com/boxscores/pbp/201511180BOS.html,Boston Celtics,Dallas Mavericks,BOS,DAL,A. Johnson,Z. Pachulia,J. Crowder,BOS,DAL,J. Crowder,/players/c/crowdja01.html,BOS,A. Johnson,Z. Pachulia,1
201511180ATL,https://www.basketball-reference.com/boxscores/pbp/201511180ATL.html,Atlanta Hawks,Sacramento Kings,ATL,SAC,A. Horford,D. Cousins,J. Holiday,SAC,ATL,B. McLemore,/players/m/mclembe01.html,ATL,D. Cousins,A. Horford,0
201511180HOU,https://www.basketball-reference.com/boxscores/pbp/201511180HOU.html,Houston Rockets,Portland Trail Blazers,HOU,POR,D. Howard,M. Plumlee,N. Vonleh,POR,HOU,D. Lillard,/players/l/lillada01.html,POR,M. Plumlee,D. Howard,1
201511180OKC,https://www.basketball-reference.com/boxscores/pbp/201511180OKC.html,Oklahoma City Thunder,New Orleans Pelicans,OKC,NOP,S. Adams,A. Ajinça,R. Westbrook,OKC,NOP,S. Ibaka,/players/i/ibakase01.html,OKC,S. Adams,A. Ajinça,1
201511180SAS,https://www.basketball-reference.com/boxscores/pbp/201511180SAS.html,San Antonio Spurs,Denver Nuggets,SAS,DEN,T. Duncan,J. Hickson,T. Duncan,SAS,DEN,T. Parker,/players/p/parketo01.html,SAS,T. Duncan,J. Hickson,1
201511180UTA,https://www.basketball-reference.com/boxscores/pbp/201511180UTA.html,Utah Jazz,Toronto Raptors,UTA,TOR,,,,,,,,,
201511180PHO,https://www.basketball-reference.com/boxscores/pbp/201511180PHO.html,Phoenix Suns,Chicago Bulls,PHO,CHI,T. Chandler,P. Gasol,P. Gasol,CHI,PHO,N. Mirotić,/players/m/mirotni01.html,CHI,P. Gasol,T. Chandler,1
201511190MIA,https://www.basketball-reference.com/boxscores/pbp/201511190MIA.html,Miami Heat,Sacramento Kings,MIA,SAC,H. Whiteside,K. Koufos,D. Wade,MIA,SAC,C. Bosh,/players/b/boshch01.html,MIA,H. Whiteside,K. Koufos,1
201511190CLE,https://www.basketball-reference.com/boxscores/pbp/201511190CLE.html,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,T. Mozgov,G. Monroe,G. Antetokounmpo,MIL,CLE,J. Parker,/players/p/parkeja01.html,MIL,G. Monroe,T. Mozgov,1
201511190LAC,https://www.basketball-reference.com/boxscores/pbp/201511190LAC.html,Los Angeles Clippers,Golden State Warriors,LAC,GSW,D. Jordan,A. Bogut,S. Curry,GSW,LAC,D. Green,/players/g/greendr01.html,GSW,A. Bogut,D. Jordan,1
201511200CHO,https://www.basketball-reference.com/boxscores/pbp/201511200CHO.html,Charlotte Hornets,Philadelphia 76ers,CHO,PHI,A. Jefferson,J. Grant,A. Jefferson,CHO,PHI,K. Walker,/players/w/walkeke02.html,CHO,A. Jefferson,J. Grant,1
201511200BOS,https://www.basketball-reference.com/boxscores/pbp/201511200BOS.html,Boston Celtics,Brooklyn Nets,BOS,BRK,A. Johnson,B. Lopez,A. Johnson,BRK,BOS,T. Young,/players/y/youngth01.html,BOS,B. Lopez,A. Johnson,0
201511200MEM,https://www.basketball-reference.com/boxscores/pbp/201511200MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,M. Gasol,D. Howard,J. Harden,MEM,HOU,T. Allen,/players/a/allento01.html,HOU,M. Gasol,D. Howard,0
201511200MIN,https://www.basketball-reference.com/boxscores/pbp/201511200MIN.html,Minnesota Timberwolves,Detroit Pistons,MIN,DET,K. Towns,A. Drummond,R. Jackson,DET,MIN,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,K. Towns,1
201511200NOP,https://www.basketball-reference.com/boxscores/pbp/201511200NOP.html,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,A. Davis,T. Duncan,T. Duncan,SAS,NOP,T. Parker,/players/p/parketo01.html,SAS,T. Duncan,A. Davis,1
201511200OKC,https://www.basketball-reference.com/boxscores/pbp/201511200OKC.html,Oklahoma City Thunder,New York Knicks,OKC,NYK,,,,,,,,,
201511200DAL,https://www.basketball-reference.com/boxscores/pbp/201511200DAL.html,Dallas Mavericks,Utah Jazz,DAL,UTA,Z. Pachulia,R. Gobert,D. Williams,DAL,UTA,D. Williams,/players/w/willide01.html,DAL,Z. Pachulia,R. Gobert,1
201511200DEN,https://www.basketball-reference.com/boxscores/pbp/201511200DEN.html,Denver Nuggets,Phoenix Suns,DEN,PHO,N. Jokić,T. Chandler,M. Morris,PHO,DEN,M. Morris,/players/m/morrima02.html,PHO,T. Chandler,N. Jokić,1
201511200POR,https://www.basketball-reference.com/boxscores/pbp/201511200POR.html,Portland Trail Blazers,Los Angeles Clippers,POR,LAC,M. Plumlee,D. Jordan,J. Redick,LAC,POR,B. Griffin,/players/g/griffbl01.html,LAC,D. Jordan,M. Plumlee,1
201511200GSW,https://www.basketball-reference.com/boxscores/pbp/201511200GSW.html,Golden State Warriors,Chicago Bulls,GSW,CHI,A. Bogut,P. Gasol,K. Thompson,GSW,CHI,D. Green,/players/g/greendr01.html,GSW,A. Bogut,P. Gasol,1
201511200LAL,https://www.basketball-reference.com/boxscores/pbp/201511200LAL.html,Los Angeles Lakers,Toronto Raptors,LAL,TOR,R. Hibbert,J. Valančiūnas,J. Clarkson,LAL,TOR,J. Randle,/players/r/randlju01.html,LAL,R. Hibbert,J. Valančiūnas,1
201511210ORL,https://www.basketball-reference.com/boxscores/pbp/201511210ORL.html,Orlando Magic,Sacramento Kings,ORL,SAC,N. Vučević,W. Cauley-Stein,T. Harris,ORL,SAC,E. Payton,/players/p/paytoel01.html,ORL,N. Vučević,W. Cauley-Stein,1
201511210IND,https://www.basketball-reference.com/boxscores/pbp/201511210IND.html,Indiana Pacers,Milwaukee Bucks,IND,MIL,I. Mahinmi,G. Monroe,C. Miles,MIL,IND,M. Carter-Williams,/players/c/cartemi01.html,IND,G. Monroe,I. Mahinmi,0
201511210CLE,https://www.basketball-reference.com/boxscores/pbp/201511210CLE.html,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,,,,,,,,,
201511210DET,https://www.basketball-reference.com/boxscores/pbp/201511210DET.html,Detroit Pistons,Washington Wizards,DET,WAS,A. Drummond,M. Gortat,E. İlyasova,WAS,DET,K. Humphries,/players/h/humphkr01.html,DET,M. Gortat,A. Drummond,0
201511210HOU,https://www.basketball-reference.com/boxscores/pbp/201511210HOU.html,Houston Rockets,New York Knicks,HOU,NYK,C. Capela,R. Lopez,K. Porziņģis,HOU,NYK,T. Jones,/players/j/joneste01.html,NYK,C. Capela,R. Lopez,0
201511210MIA,https://www.basketball-reference.com/boxscores/pbp/201511210MIA.html,Miami Heat,Philadelphia 76ers,MIA,PHI,H. Whiteside,N. Noel,H. Whiteside,MIA,PHI,G. Dragić,/players/d/dragigo01.html,MIA,H. Whiteside,N. Noel,1
201511210SAS,https://www.basketball-reference.com/boxscores/pbp/201511210SAS.html,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,T. Duncan,M. Gasol,T. Allen,SAS,MEM,D. Green,/players/g/greenda02.html,MEM,T. Duncan,M. Gasol,0
201511220LAC,https://www.basketball-reference.com/boxscores/pbp/201511220LAC.html,Los Angeles Clippers,Toronto Raptors,LAC,TOR,D. Jordan,B. Biyombo,D. Carroll,LAC,TOR,J. Redick,/players/r/redicjj01.html,TOR,D. Jordan,B. Biyombo,0
201511220BRK,https://www.basketball-reference.com/boxscores/pbp/201511220BRK.html,Brooklyn Nets,Boston Celtics,BRK,BOS,B. Lopez,A. Johnson,B. Lopez,BRK,BOS,J. Jack,/players/j/jackja01.html,BRK,B. Lopez,A. Johnson,1
201511220NOP,https://www.basketball-reference.com/boxscores/pbp/201511220NOP.html,New Orleans Pelicans,Phoenix Suns,NOP,PHO,A. Davis,T. Chandler,E. Gordon,NOP,PHO,Ö. Aşık,/players/a/asikom01.html,NOP,A. Davis,T. Chandler,1
201511220OKC,https://www.basketball-reference.com/boxscores/pbp/201511220OKC.html,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,S. Adams,Z. Pachulia,S. Adams,DAL,OKC,D. Nowitzki,/players/n/nowitdi01.html,OKC,Z. Pachulia,S. Adams,0
201511220DEN,https://www.basketball-reference.com/boxscores/pbp/201511220DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,N. Jokić,A. Bogut,A. Bogut,GSW,DEN,D. Green,/players/g/greendr01.html,GSW,A. Bogut,N. Jokić,1
201511220LAL,https://www.basketball-reference.com/boxscores/pbp/201511220LAL.html,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,R. Hibbert,M. Plumlee,D. Lillard,POR,LAL,N. Vonleh,/players/v/vonleno01.html,POR,M. Plumlee,R. Hibbert,1
