Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201903150PHI,https://www.basketball-reference.com/boxscores/pbp/201903150PHI.html,Philadelphia 76ers,Sacramento Kings,PHI,SAC,J. Embiid,W. Cauley-Stein,B. Hield,PHI,SAC,J. Butler,/players/b/butleji01.html,SAC,J. Embiid,W. Cauley-Stein,0
201903150WAS,https://www.basketball-reference.com/boxscores/pbp/201903150WAS.html,Washington Wizards,Charlotte Hornets,WAS,CHO,B. Portis,B. Biyombo,K. Walker,CHO,WAS,M. Williams,/players/w/willima02.html,CHO,B. Biyombo,B. Portis,1
201903150HOU,https://www.basketball-reference.com/boxscores/pbp/201903150HOU.html,Houston Rockets,Phoenix Suns,HOU,PHO,C. Capela,D. Ayton,D. Booker,HOU,PHO,J. Harden,/players/h/hardeja01.html,PHO,C. Capela,D. Ayton,0
201903150MIA,https://www.basketball-reference.com/boxscores/pbp/201903150MIA.html,Miami Heat,Milwaukee Bucks,MIA,MIL,B. Adebayo,B. Lopez,J. Richardson,MIL,MIA,M. Brogdon,/players/b/brogdma01.html,MIA,B. Lopez,B. Adebayo,0
201903150NOP,https://www.basketball-reference.com/boxscores/pbp/201903150NOP.html,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,J. Okafor,J. Nurkić,C. McCollum,POR,NOP,D. Lillard,/players/l/lillada01.html,POR,J. Nurkić,J. Okafor,1
201903150SAS,https://www.basketball-reference.com/boxscores/pbp/201903150SAS.html,San Antonio Spurs,New York Knicks,SAS,NYK,J. Poeltl,D. Jordan,D. White,SAS,NYK,D. White,/players/w/whitede01.html,SAS,J. Poeltl,D. Jordan,1
201903150LAC,https://www.basketball-reference.com/boxscores/pbp/201903150LAC.html,Los Angeles Clippers,Chicago Bulls,LAC,CHI,I. Zubac,R. Lopez,L. Markkanen,CHI,LAC,K. Dunn,/players/d/dunnkr01.html,CHI,R. Lopez,I. Zubac,1
201903160BOS,https://www.basketball-reference.com/boxscores/pbp/201903160BOS.html,Boston Celtics,Atlanta Hawks,BOS,ATL,A. Horford,D. Dedmon,K. Irving,BOS,ATL,M. Morris,/players/m/morrima03.html,BOS,A. Horford,D. Dedmon,1
201903160NOP,https://www.basketball-reference.com/boxscores/pbp/201903160NOP.html,New Orleans Pelicans,Phoenix Suns,NOP,PHO,A. Davis,D. Ayton,A. Davis,NOP,PHO,E. Payton,/players/p/paytoel01.html,NOP,A. Davis,D. Ayton,1
201903160WAS,https://www.basketball-reference.com/boxscores/pbp/201903160WAS.html,Washington Wizards,Memphis Grizzlies,WAS,MEM,B. Portis,J. Valančiūnas,T. Ariza,WAS,MEM,T. Ariza,/players/a/arizatr01.html,WAS,B. Portis,J. Valančiūnas,1
201903160DAL,https://www.basketball-reference.com/boxscores/pbp/201903160DAL.html,Dallas Mavericks,Cleveland Cavaliers,DAL,CLE,D. Powell,A. Žižić,K. Love,CLE,DAL,K. Love,/players/l/loveke01.html,CLE,A. Žižić,D. Powell,1
201903160OKC,https://www.basketball-reference.com/boxscores/pbp/201903160OKC.html,Oklahoma City Thunder,Golden State Warriors,OKC,GSW,S. Adams,D. Cousins,S. Curry,GSW,OKC,S. Curry,/players/c/curryst01.html,GSW,D. Cousins,S. Adams,1
201903160SAS,https://www.basketball-reference.com/boxscores/pbp/201903160SAS.html,San Antonio Spurs,Portland Trail Blazers,SAS,POR,J. Poeltl,J. Nurkić,L. Aldridge,POR,SAS,M. Harkless,/players/h/harklma01.html,SAS,J. Nurkić,J. Poeltl,0
201903160DEN,https://www.basketball-reference.com/boxscores/pbp/201903160DEN.html,Denver Nuggets,Indiana Pacers,DEN,IND,N. Jokić,M. Turner,B. Bogdanović,IND,DEN,T. Young,/players/y/youngth01.html,IND,M. Turner,N. Jokić,1
201903160UTA,https://www.basketball-reference.com/boxscores/pbp/201903160UTA.html,Utah Jazz,Brooklyn Nets,UTA,BRK,R. Gobert,J. Allen,R. Gobert,BRK,UTA,D. Russell,/players/r/russeda01.html,UTA,J. Allen,R. Gobert,0
201903170NYK,https://www.basketball-reference.com/boxscores/pbp/201903170NYK.html,New York Knicks,Los Angeles Lakers,NYK,LAL,D. Jordan,J. McGee,L. James,LAL,NYK,R. Rondo,/players/r/rondora01.html,LAL,J. McGee,D. Jordan,1
201903170MIA,https://www.basketball-reference.com/boxscores/pbp/201903170MIA.html,Miami Heat,Charlotte Hornets,MIA,CHO,B. Adebayo,B. Biyombo,D. Jones,MIA,CHO,D. Jones,/players/j/jonesde02.html,MIA,B. Adebayo,B. Biyombo,1
201903170MIL,https://www.basketball-reference.com/boxscores/pbp/201903170MIL.html,Milwaukee Bucks,Philadelphia 76ers,MIL,PHI,B. Lopez,J. Embiid,J. Redick,MIL,PHI,N. Mirotić,/players/m/mirotni01.html,PHI,B. Lopez,J. Embiid,0
201903170DET,https://www.basketball-reference.com/boxscores/pbp/201903170DET.html,Detroit Pistons,Toronto Raptors,DET,TOR,A. Drummond,M. Gasol,P. Siakam,DET,TOR,B. Griffin,/players/g/griffbl01.html,TOR,A. Drummond,M. Gasol,0
201903170ORL,https://www.basketball-reference.com/boxscores/pbp/201903170ORL.html,Orlando Magic,Atlanta Hawks,ORL,ATL,N. Vučević,D. Dedmon,N. Vučević,ATL,ORL,T. Young,/players/y/youngtr01.html,ORL,D. Dedmon,N. Vučević,0
201903170SAC,https://www.basketball-reference.com/boxscores/pbp/201903170SAC.html,Sacramento Kings,Chicago Bulls,SAC,CHI,W. Cauley-Stein,R. Lopez,K. Dunn,CHI,SAC,K. Dunn,/players/d/dunnkr01.html,CHI,R. Lopez,W. Cauley-Stein,1
201903170HOU,https://www.basketball-reference.com/boxscores/pbp/201903170HOU.html,Houston Rockets,Minnesota Timberwolves,HOU,MIN,C. Capela,K. Towns,C. Capela,MIN,HOU,D. Šarić,/players/s/saricda01.html,HOU,K. Towns,C. Capela,0
201903170LAC,https://www.basketball-reference.com/boxscores/pbp/201903170LAC.html,Los Angeles Clippers,Brooklyn Nets,LAC,BRK,I. Zubac,J. Allen,J. Allen,BRK,LAC,D. Russell,/players/r/russeda01.html,BRK,J. Allen,I. Zubac,1
201903180CLE,https://www.basketball-reference.com/boxscores/pbp/201903180CLE.html,Cleveland Cavaliers,Detroit Pistons,CLE,DET,A. Žižić,A. Drummond,D. Nwaba,DET,CLE,R. Jackson,/players/j/jacksre01.html,CLE,A. Drummond,A. Žižić,0
201903180WAS,https://www.basketball-reference.com/boxscores/pbp/201903180WAS.html,Washington Wizards,Utah Jazz,WAS,UTA,B. Portis,R. Gobert,D. Favors,UTA,WAS,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,B. Portis,1
201903180BOS,https://www.basketball-reference.com/boxscores/pbp/201903180BOS.html,Boston Celtics,Denver Nuggets,BOS,DEN,A. Horford,N. Jokić,K. Irving,DEN,BOS,P. Millsap,/players/m/millspa01.html,BOS,N. Jokić,A. Horford,0
201903180TOR,https://www.basketball-reference.com/boxscores/pbp/201903180TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,M. Gasol,D. Jordan,F. VanVleet,NYK,TOR,D. Dotson,/players/d/dotsoda01.html,TOR,D. Jordan,M. Gasol,0
201903180OKC,https://www.basketball-reference.com/boxscores/pbp/201903180OKC.html,Oklahoma City Thunder,Miami Heat,OKC,MIA,S. Adams,B. Adebayo,S. Adams,OKC,MIA,D. Schröder,/players/s/schrode01.html,OKC,S. Adams,B. Adebayo,1
201903180SAS,https://www.basketball-reference.com/boxscores/pbp/201903180SAS.html,San Antonio Spurs,Golden State Warriors,SAS,GSW,J. Poeltl,A. Bogut,D. DeRozan,GSW,SAS,D. Green,/players/g/greendr01.html,SAS,A. Bogut,J. Poeltl,0
201903180DAL,https://www.basketball-reference.com/boxscores/pbp/201903180DAL.html,Dallas Mavericks,New Orleans Pelicans,DAL,NOP,D. Powell,A. Davis,J. Brunson,NOP,DAL,E. Payton,/players/p/paytoel01.html,DAL,A. Davis,D. Powell,0
201903180PHO,https://www.basketball-reference.com/boxscores/pbp/201903180PHO.html,Phoenix Suns,Chicago Bulls,PHO,CHI,D. Ayton,R. Lopez,D. Ayton,CHI,PHO,K. Dunn,/players/d/dunnkr01.html,PHO,R. Lopez,D. Ayton,0
201903180POR,https://www.basketball-reference.com/boxscores/pbp/201903180POR.html,Portland Trail Blazers,Indiana Pacers,POR,IND,J. Nurkić,M. Turner,J. Nurkić,POR,IND,A. Aminu,/players/a/aminual01.html,POR,J. Nurkić,M. Turner,1
201903190CHO,https://www.basketball-reference.com/boxscores/pbp/201903190CHO.html,Charlotte Hornets,Philadelphia 76ers,CHO,PHI,B. Biyombo,A. Johnson,J. Redick,PHI,CHO,B. Simmons,/players/s/simmobe01.html,PHI,A. Johnson,B. Biyombo,1
201903190ATL,https://www.basketball-reference.com/boxscores/pbp/201903190ATL.html,Atlanta Hawks,Houston Rockets,ATL,HOU,D. Dedmon,C. Capela,J. Harden,HOU,ATL,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,D. Dedmon,1
201903190MIL,https://www.basketball-reference.com/boxscores/pbp/201903190MIL.html,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,B. Lopez,J. McGee,R. Bullock,LAL,MIL,M. Muscala,/players/m/muscami01.html,LAL,J. McGee,B. Lopez,1
201903190MIN,https://www.basketball-reference.com/boxscores/pbp/201903190MIN.html,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,K. Towns,A. Bogut,K. Thompson,GSW,MIN,D. Green,/players/g/greendr01.html,GSW,A. Bogut,K. Towns,1
201903190SAC,https://www.basketball-reference.com/boxscores/pbp/201903190SAC.html,Sacramento Kings,Brooklyn Nets,SAC,BRK,W. Cauley-Stein,J. Allen,D. Russell,BRK,SAC,J. Harris,/players/h/harrijo01.html,BRK,J. Allen,W. Cauley-Stein,1
201903190LAC,https://www.basketball-reference.com/boxscores/pbp/201903190LAC.html,Los Angeles Clippers,Indiana Pacers,LAC,IND,I. Zubac,M. Turner,T. Young,LAC,IND,S. Gilgeous-Alexander,/players/g/gilgesh01.html,IND,I. Zubac,M. Turner,0
201903200CLE,https://www.basketball-reference.com/boxscores/pbp/201903200CLE.html,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,A. Žižić,B. Lopez,E. Bledsoe,MIL,CLE,E. Bledsoe,/players/b/bledser01.html,MIL,B. Lopez,A. Žižić,1
201903200ORL,https://www.basketball-reference.com/boxscores/pbp/201903200ORL.html,Orlando Magic,New Orleans Pelicans,ORL,NOP,N. Vučević,J. Okafor,D. Augustin,NOP,ORL,F. Jackson,/players/j/jacksfr01.html,ORL,J. Okafor,N. Vučević,0
201903200PHI,https://www.basketball-reference.com/boxscores/pbp/201903200PHI.html,Philadelphia 76ers,Boston Celtics,PHI,BOS,J. Embiid,A. Horford,K. Irving,BOS,PHI,K. Irving,/players/i/irvinky01.html,BOS,A. Horford,J. Embiid,1
201903200NYK,https://www.basketball-reference.com/boxscores/pbp/201903200NYK.html,New York Knicks,Utah Jazz,NYK,UTA,D. Jordan,R. Gobert,R. Rubio,UTA,NYK,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,D. Jordan,1
201903200CHI,https://www.basketball-reference.com/boxscores/pbp/201903200CHI.html,Chicago Bulls,Washington Wizards,CHI,WAS,B. Portis,R. Lopez,R. Lopez,CHI,WAS,K. Dunn,/players/d/dunnkr01.html,CHI,B. Portis,R. Lopez,1
201903200MEM,https://www.basketball-reference.com/boxscores/pbp/201903200MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,J. Valančiūnas,C. Capela,B. Caboclo,HOU,MEM,P. Tucker,/players/t/tuckepj01.html,MEM,C. Capela,J. Valančiūnas,0
201903200SAS,https://www.basketball-reference.com/boxscores/pbp/201903200SAS.html,San Antonio Spurs,Miami Heat,SAS,MIA,J. Poeltl,B. Adebayo,D. Waiters,MIA,SAS,K. Olynyk,/players/o/olynyke01.html,MIA,B. Adebayo,J. Poeltl,1
201903200OKC,https://www.basketball-reference.com/boxscores/pbp/201903200OKC.html,Oklahoma City Thunder,Toronto Raptors,OKC,TOR,S. Adams,M. Gasol,F. VanVleet,TOR,OKC,K. Leonard,/players/l/leonaka01.html,TOR,M. Gasol,S. Adams,1
201903200POR,https://www.basketball-reference.com/boxscores/pbp/201903200POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,J. Nurkić,D. Powell,J. Brunson,POR,DAL,M. Harkless,/players/h/harklma01.html,DAL,J. Nurkić,D. Powell,0
201903210CHO,https://www.basketball-reference.com/boxscores/pbp/201903210CHO.html,Charlotte Hornets,Minnesota Timberwolves,CHO,MIN,B. Biyombo,K. Towns,T. Jones,MIN,CHO,D. Šarić,/players/s/saricda01.html,MIN,K. Towns,B. Biyombo,1
201903210WAS,https://www.basketball-reference.com/boxscores/pbp/201903210WAS.html,Washington Wizards,Denver Nuggets,WAS,DEN,T. Bryant,N. Jokić,B. Beal,WAS,DEN,T. Brown,/players/b/browntr01.html,WAS,T. Bryant,N. Jokić,1
201903210ATL,https://www.basketball-reference.com/boxscores/pbp/201903210ATL.html,Atlanta Hawks,Utah Jazz,ATL,UTA,D. Dedmon,R. Gobert,T. Waller-Prince,UTA,ATL,R. Rubio,/players/r/rubiori01.html,ATL,R. Gobert,D. Dedmon,0
201903210PHO,https://www.basketball-reference.com/boxscores/pbp/201903210PHO.html,Phoenix Suns,Detroit Pistons,PHO,DET,D. Ayton,A. Drummond,R. Jackson,DET,PHO,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,D. Ayton,1
201903210SAC,https://www.basketball-reference.com/boxscores/pbp/201903210SAC.html,Sacramento Kings,Dallas Mavericks,SAC,DAL,W. Cauley-Stein,D. Powell,J. Jackson,SAC,DAL,H. Barnes,/players/b/barneha02.html,SAC,W. Cauley-Stein,D. Powell,1
201903210GSW,https://www.basketball-reference.com/boxscores/pbp/201903210GSW.html,Golden State Warriors,Indiana Pacers,GSW,IND,D. Cousins,M. Turner,T. Young,GSW,IND,D. Green,/players/g/greendr01.html,IND,D. Cousins,M. Turner,0
201903220ORL,https://www.basketball-reference.com/boxscores/pbp/201903220ORL.html,Orlando Magic,Memphis Grizzlies,ORL,MEM,N. Vučević,J. Valančiūnas,T. Dorsey,ORL,MEM,J. Isaac,/players/i/isaacjo01.html,MEM,N. Vučević,J. Valančiūnas,0
201903220CLE,https://www.basketball-reference.com/boxscores/pbp/201903220CLE.html,Cleveland Cavaliers,Los Angeles Clippers,CLE,LAC,A. Žižić,I. Zubac,K. Love,LAC,CLE,L. Shamet,/players/s/shamela01.html,CLE,I. Zubac,A. Žižić,0
201903220NYK,https://www.basketball-reference.com/boxscores/pbp/201903220NYK.html,New York Knicks,Denver Nuggets,NYK,DEN,D. Jordan,N. Jokić,P. Millsap,DEN,NYK,J. Murray,/players/m/murraja01.html,DEN,N. Jokić,D. Jordan,1
201903220TOR,https://www.basketball-reference.com/boxscores/pbp/201903220TOR.html,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,M. Gasol,S. Adams,P. Siakam,OKC,TOR,J. Grant,/players/g/grantje01.html,TOR,S. Adams,M. Gasol,0
201903220HOU,https://www.basketball-reference.com/boxscores/pbp/201903220HOU.html,Houston Rockets,San Antonio Spurs,HOU,SAS,C. Capela,L. Aldridge,C. Capela,SAS,HOU,D. DeRozan,/players/d/derozde01.html,HOU,L. Aldridge,C. Capela,0
201903220MIL,https://www.basketball-reference.com/boxscores/pbp/201903220MIL.html,Milwaukee Bucks,Miami Heat,MIL,MIA,B. Lopez,B. Adebayo,G. Antetokounmpo,MIL,MIA,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,B. Adebayo,1
201903220LAL,https://www.basketball-reference.com/boxscores/pbp/201903220LAL.html,Los Angeles Lakers,Brooklyn Nets,LAL,BRK,J. McGee,J. Allen,J. McGee,LAL,BRK,R. Rondo,/players/r/rondora01.html,LAL,J. McGee,J. Allen,1
201903230CHO,https://www.basketball-reference.com/boxscores/pbp/201903230CHO.html,Charlotte Hornets,Boston Celtics,CHO,BOS,B. Biyombo,R. Williams,K. Irving,BOS,CHO,M. Morris,/players/m/morrima03.html,BOS,R. Williams,B. Biyombo,1
201903230WAS,https://www.basketball-reference.com/boxscores/pbp/201903230WAS.html,Washington Wizards,Miami Heat,WAS,MIA,T. Bryant,B. Adebayo,K. Olynyk,MIA,WAS,K. Olynyk,/players/o/olynyke01.html,MIA,B. Adebayo,T. Bryant,1
201903230ATL,https://www.basketball-reference.com/boxscores/pbp/201903230ATL.html,Atlanta Hawks,Philadelphia 76ers,ATL,PHI,D. Dedmon,J. Embiid,J. Collins,ATL,PHI,K. Huerter,/players/h/huertke01.html,ATL,D. Dedmon,J. Embiid,1
201903230CHI,https://www.basketball-reference.com/boxscores/pbp/201903230CHI.html,Chicago Bulls,Utah Jazz,CHI,UTA,R. Lopez,R. Gobert,A. Blakeney,CHI,UTA,K. Dunn,/players/d/dunnkr01.html,CHI,R. Lopez,R. Gobert,1
201903230MEM,https://www.basketball-reference.com/boxscores/pbp/201903230MEM.html,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,J. Valančiūnas,K. Towns,K. Towns,MIN,MEM,D. Šarić,/players/s/saricda01.html,MIN,K. Towns,J. Valančiūnas,1
201903230GSW,https://www.basketball-reference.com/boxscores/pbp/201903230GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,D. Cousins,D. Powell,D. Nowitzki,GSW,DAL,D. Green,/players/g/greendr01.html,DAL,D. Cousins,D. Powell,0
201903230POR,https://www.basketball-reference.com/boxscores/pbp/201903230POR.html,Portland Trail Blazers,Detroit Pistons,POR,DET,J. Nurkić,A. Drummond,A. Aminu,DET,POR,B. Brown,/players/b/brownbr01.html,POR,A. Drummond,J. Nurkić,0
201903230SAC,https://www.basketball-reference.com/boxscores/pbp/201903230SAC.html,Sacramento Kings,Phoenix Suns,SAC,PHO,W. Cauley-Stein,D. Ayton,B. Hield,SAC,PHO,B. Hield,/players/h/hieldbu01.html,SAC,W. Cauley-Stein,D. Ayton,1
201903240NYK,https://www.basketball-reference.com/boxscores/pbp/201903240NYK.html,New York Knicks,Los Angeles Clippers,NYK,LAC,D. Jordan,I. Zubac,P. Beverley,NYK,LAC,M. Hezonja,/players/h/hezonma01.html,LAC,D. Jordan,I. Zubac,0
201903240MIL,https://www.basketball-reference.com/boxscores/pbp/201903240MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,B. Lopez,L. Nance,K. Middleton,MIL,CLE,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,L. Nance,1
201903240IND,https://www.basketball-reference.com/boxscores/pbp/201903240IND.html,Indiana Pacers,Denver Nuggets,IND,DEN,M. Turner,N. Jokić,B. Bogdanović,DEN,IND,P. Millsap,/players/m/millspa01.html,IND,N. Jokić,M. Turner,0
201903240TOR,https://www.basketball-reference.com/boxscores/pbp/201903240TOR.html,Toronto Raptors,Charlotte Hornets,TOR,CHO,M. Gasol,B. Biyombo,M. Gasol,CHO,TOR,D. Bacon,/players/b/bacondw01.html,TOR,B. Biyombo,M. Gasol,0
201903240NOP,https://www.basketball-reference.com/boxscores/pbp/201903240NOP.html,New Orleans Pelicans,Houston Rockets,NOP,HOU,A. Davis,P. Tucker,J. Harden,HOU,NOP,P. Tucker,/players/t/tuckepj01.html,HOU,P. Tucker,A. Davis,1
201903240BOS,https://www.basketball-reference.com/boxscores/pbp/201903240BOS.html,Boston Celtics,San Antonio Spurs,BOS,SAS,A. Baynes,J. Poeltl,L. Aldridge,SAS,BOS,D. White,/players/w/whitede01.html,SAS,J. Poeltl,A. Baynes,1
201903240GSW,https://www.basketball-reference.com/boxscores/pbp/201903240GSW.html,Golden State Warriors,Detroit Pistons,GSW,DET,A. Bogut,A. Drummond,B. Griffin,DET,GSW,R. Jackson,/players/j/jacksre01.html,DET,A. Drummond,A. Bogut,1
201903240LAL,https://www.basketball-reference.com/boxscores/pbp/201903240LAL.html,Los Angeles Lakers,Sacramento Kings,LAL,SAC,J. McGee,W. Cauley-Stein,N. Bjelica,LAL,SAC,K. Caldwell-Pope,/players/c/caldwke01.html,SAC,J. McGee,W. Cauley-Stein,0
201903250ORL,https://www.basketball-reference.com/boxscores/pbp/201903250ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,N. Vučević,J. Embiid,J. Redick,ORL,PHI,D. Augustin,/players/a/augusdj01.html,PHI,N. Vučević,J. Embiid,0
201903250MEM,https://www.basketball-reference.com/boxscores/pbp/201903250MEM.html,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,J. Valančiūnas,S. Adams,D. Wright,OKC,MEM,J. Grant,/players/g/grantje01.html,MEM,S. Adams,J. Valančiūnas,0
201903250UTA,https://www.basketball-reference.com/boxscores/pbp/201903250UTA.html,Utah Jazz,Phoenix Suns,UTA,PHO,R. Gobert,D. Ayton,D. Booker,UTA,PHO,D. Favors,/players/f/favorde01.html,PHO,R. Gobert,D. Ayton,0
201903250POR,https://www.basketball-reference.com/boxscores/pbp/201903250POR.html,Portland Trail Blazers,Brooklyn Nets,POR,BRK,J. Nurkić,J. Allen,D. Lillard,BRK,POR,D. Carroll,/players/c/carrode01.html,POR,J. Allen,J. Nurkić,0
201903260CHO,https://www.basketball-reference.com/boxscores/pbp/201903260CHO.html,Charlotte Hornets,San Antonio Spurs,CHO,SAS,B. Biyombo,J. Poeltl,M. Bridges,SAS,CHO,L. Aldridge,/players/a/aldrila01.html,CHO,J. Poeltl,B. Biyombo,0
201903260CLE,https://www.basketball-reference.com/boxscores/pbp/201903260CLE.html,Cleveland Cavaliers,Boston Celtics,CLE,BOS,T. Thompson,A. Baynes,C. Sexton,BOS,CLE,A. Horford,/players/h/horfoal01.html,CLE,A. Baynes,T. Thompson,0
201903260MIA,https://www.basketball-reference.com/boxscores/pbp/201903260MIA.html,Miami Heat,Orlando Magic,MIA,ORL,B. Adebayo,N. Vučević,J. Richardson,ORL,MIA,J. Isaac,/players/i/isaacjo01.html,MIA,N. Vučević,B. Adebayo,0
201903260TOR,https://www.basketball-reference.com/boxscores/pbp/201903260TOR.html,Toronto Raptors,Chicago Bulls,TOR,CHI,M. Gasol,R. Lopez,K. Lowry,CHI,TOR,L. Markkanen,/players/m/markkla01.html,TOR,R. Lopez,M. Gasol,0
201903260MIL,https://www.basketball-reference.com/boxscores/pbp/201903260MIL.html,Milwaukee Bucks,Houston Rockets,MIL,HOU,B. Lopez,C. Capela,J. Harden,MIL,HOU,G. Antetokounmpo,/players/a/antetgi01.html,HOU,B. Lopez,C. Capela,0
201903260MIN,https://www.basketball-reference.com/boxscores/pbp/201903260MIN.html,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,K. Towns,I. Zubac,D. Gallinari,LAC,MIN,G. Temple,/players/t/templga01.html,LAC,I. Zubac,K. Towns,1
201903260NOP,https://www.basketball-reference.com/boxscores/pbp/201903260NOP.html,New Orleans Pelicans,Atlanta Hawks,NOP,ATL,C. Diallo,D. Dedmon,F. Jackson,NOP,ATL,E. Payton,/players/p/paytoel01.html,NOP,C. Diallo,D. Dedmon,1
201903260DAL,https://www.basketball-reference.com/boxscores/pbp/201903260DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,D. Powell,W. Cauley-Stein,L. Dončić,DAL,SAC,L. Dončić,/players/d/doncilu01.html,DAL,D. Powell,W. Cauley-Stein,1
201903260DEN,https://www.basketball-reference.com/boxscores/pbp/201903260DEN.html,Denver Nuggets,Detroit Pistons,DEN,DET,N. Jokić,A. Drummond,R. Jackson,DET,DEN,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,N. Jokić,1
201903260LAL,https://www.basketball-reference.com/boxscores/pbp/201903260LAL.html,Los Angeles Lakers,Washington Wizards,LAL,WAS,J. McGee,T. Bryant,T. Bryant,LAL,WAS,L. James,/players/j/jamesle01.html,WAS,J. McGee,T. Bryant,0
201903270CHI,https://www.basketball-reference.com/boxscores/pbp/201903270CHI.html,Chicago Bulls,Portland Trail Blazers,CHI,POR,R. Lopez,E. Kanter,A. Aminu,CHI,POR,S. Harrison,/players/h/harrish01.html,POR,R. Lopez,E. Kanter,0
201903270MEM,https://www.basketball-reference.com/boxscores/pbp/201903270MEM.html,Memphis Grizzlies,Golden State Warriors,MEM,GSW,J. Valančiūnas,D. Cousins,J. Valančiūnas,MEM,GSW,B. Caboclo,/players/c/cabocbr01.html,MEM,J. Valančiūnas,D. Cousins,1
201903270OKC,https://www.basketball-reference.com/boxscores/pbp/201903270OKC.html,Oklahoma City Thunder,Indiana Pacers,OKC,IND,S. Adams,M. Turner,S. Adams,OKC,IND,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,M. Turner,1
201903270PHO,https://www.basketball-reference.com/boxscores/pbp/201903270PHO.html,Phoenix Suns,Washington Wizards,PHO,WAS,D. Ayton,B. Portis,D. Booker,WAS,PHO,T. Bryant,/players/b/bryanth01.html,PHO,B. Portis,D. Ayton,0
201903270UTA,https://www.basketball-reference.com/boxscores/pbp/201903270UTA.html,Utah Jazz,Los Angeles Lakers,UTA,LAL,R. Gobert,J. McGee,J. Ingles,LAL,UTA,K. Kuzma,/players/k/kuzmaky01.html,UTA,J. McGee,R. Gobert,0
201903280DET,https://www.basketball-reference.com/boxscores/pbp/201903280DET.html,Detroit Pistons,Orlando Magic,DET,ORL,A. Drummond,N. Vučević,R. Jackson,DET,ORL,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,N. Vučević,1
201903280PHI,https://www.basketball-reference.com/boxscores/pbp/201903280PHI.html,Philadelphia 76ers,Brooklyn Nets,PHI,BRK,J. Embiid,J. Allen,D. Russell,PHI,BRK,J. Redick,/players/r/redicjj01.html,BRK,J. Embiid,J. Allen,0
201903280MIA,https://www.basketball-reference.com/boxscores/pbp/201903280MIA.html,Miami Heat,Dallas Mavericks,MIA,DAL,B. Adebayo,D. Powell,D. Jones,MIA,DAL,D. Jones,/players/j/jonesde02.html,MIA,B. Adebayo,D. Powell,1
201903280NYK,https://www.basketball-reference.com/boxscores/pbp/201903280NYK.html,New York Knicks,Toronto Raptors,NYK,TOR,D. Jordan,M. Gasol,M. Gasol,TOR,NYK,K. Lowry,/players/l/lowryky01.html,TOR,M. Gasol,D. Jordan,1
201903280HOU,https://www.basketball-reference.com/boxscores/pbp/201903280HOU.html,Houston Rockets,Denver Nuggets,HOU,DEN,C. Capela,N. Jokić,G. Harris,HOU,DEN,P. Tucker,/players/t/tuckepj01.html,DEN,C. Capela,N. Jokić,0
201903280MIL,https://www.basketball-reference.com/boxscores/pbp/201903280MIL.html,Milwaukee Bucks,Los Angeles Clippers,MIL,LAC,B. Lopez,I. Zubac,B. Lopez,MIL,LAC,K. Middleton,/players/m/middlkh01.html,MIL,B. Lopez,I. Zubac,1
201903280NOP,https://www.basketball-reference.com/boxscores/pbp/201903280NOP.html,New Orleans Pelicans,Sacramento Kings,NOP,SAC,J. Okafor,W. Cauley-Stein,D. Fox,SAC,NOP,B. Hield,/players/h/hieldbu01.html,SAC,W. Cauley-Stein,J. Okafor,1
201903280SAS,https://www.basketball-reference.com/boxscores/pbp/201903280SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,J. Poeltl,T. Thompson,B. Forbes,SAS,CLE,D. White,/players/w/whitede01.html,SAS,J. Poeltl,T. Thompson,1
