,Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
419,201612200MEM,https://www.basketball-reference.com/boxscores/pbp/201612200MEM.html,Memphis Grizzlies,Boston Celtics,MEM,BOS,M. Gasol,A. Johnson,A. Horford,BOS,MEM,A. Horford,/players/h/horfoal01.html,BOS,MEM,A. Johnson,/players/j/johnsam01.html,M. Gasol,/players/g/gasolma01.html,1.0
420,201612200MIL,https://www.basketball-reference.com/boxscores/pbp/201612200MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,J. Henson,T. Thompson,J. Henson,CLE,MIL,J. Smith,/players/s/smithjr01.html,MIL,CLE,T. Thompson,/players/t/thomptr01.html,J. Henson,/players/h/hensojo01.html,0.0
421,201612200GSW,https://www.basketball-reference.com/boxscores/pbp/201612200GSW.html,Golden State Warriors,Utah Jazz,GSW,UTA,Zaza Pachulia,Rudy Gobert,Stephen Curry,UTA,GSW,,,GSW,UTA,Rudy Gobert,goberru01.html,Zaza Pachulia,pachuza01.html,0.0
422,201612200LAC,https://www.basketball-reference.com/boxscores/pbp/201612200LAC.html,Los Angeles Clippers,Denver Nuggets,LAC,DEN,D. Jordan,N. Jokić,D. Jordan,LAC,DEN,C. Paul,/players/p/paulch01.html,LAC,DEN,D. Jordan,/players/j/jordade01.html,N. Jokić,/players/j/jokicni01.html,1.0
423,201612200SAC,https://www.basketball-reference.com/boxscores/pbp/201612200SAC.html,Sacramento Kings,Portland Trail Blazers,SAC,POR,K. Koufos,M. Plumlee,M. Harkless,POR,SAC,M. Leonard,/players/l/leoname01.html,POR,SAC,M. Plumlee,/players/p/plumlma01.html,K. Koufos,/players/k/koufoko01.html,1.0
424,201612210CLE,https://www.basketball-reference.com/boxscores/pbp/201612210CLE.html,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,T. Thompson,J. Henson,J. Parker,MIL,CLE,G. Antetokounmpo,/players/a/antetgi01.html,MIL,CLE,J. Henson,/players/h/hensojo01.html,T. Thompson,/players/t/thomptr01.html,1.0
425,201612210ATL,https://www.basketball-reference.com/boxscores/pbp/201612210ATL.html,Atlanta Hawks,Minnesota Timberwolves,ATL,MIN,P. Millsap,K. Towns,K. Towns,MIN,ATL,G. Dieng,/players/d/dienggo01.html,MIN,ATL,K. Towns,/players/t/townska01.html,P. Millsap,/players/m/millspa01.html,1.0
426,201612210DET,https://www.basketball-reference.com/boxscores/pbp/201612210DET.html,Detroit Pistons,Memphis Grizzlies,DET,MEM,A. Drummond,M. Gasol,J. Green,DET,MEM,T. Harris,/players/h/harrito02.html,MEM,DET,A. Drummond,/players/d/drumman01.html,M. Gasol,/players/g/gasolma01.html,0.0
427,201612210CHI,https://www.basketball-reference.com/boxscores/pbp/201612210CHI.html,Chicago Bulls,Washington Wizards,CHI,WAS,R. Lopez,M. Gortat,T. Gibson,WAS,CHI,J. Wall,/players/w/walljo01.html,CHI,WAS,M. Gortat,/players/g/gortama01.html,R. Lopez,/players/l/lopezro01.html,0.0
428,201612210NOP,https://www.basketball-reference.com/boxscores/pbp/201612210NOP.html,New Orleans Pelicans,Oklahoma City Thunder,NOP,OKC,A. Davis,S. Adams,J. Holiday,OKC,NOP,R. Westbrook,/players/w/westbru01.html,NOP,OKC,S. Adams,/players/a/adamsst01.html,A. Davis,/players/d/davisan02.html,0.0
429,201612210PHO,https://www.basketball-reference.com/boxscores/pbp/201612210PHO.html,Phoenix Suns,Houston Rockets,PHO,HOU,T. Chandler,M. Harrell,P. Beverley,PHO,HOU,P. Tucker,/players/t/tuckepj01.html,HOU,PHO,T. Chandler,/players/c/chandty01.html,M. Harrell,/players/h/harremo01.html,0.0
430,201612210UTA,https://www.basketball-reference.com/boxscores/pbp/201612210UTA.html,Utah Jazz,Sacramento Kings,UTA,SAC,R. Gobert,K. Koufos,B. McLemore,SAC,UTA,M. Barnes,/players/b/barnema02.html,SAC,UTA,K. Koufos,/players/k/koufoko01.html,R. Gobert,/players/g/goberru01.html,1.0
431,201612210POR,https://www.basketball-reference.com/boxscores/pbp/201612210POR.html,Portland Trail Blazers,Dallas Mavericks,POR,DAL,M. Plumlee,S. Mejri,M. Plumlee,POR,DAL,M. Harkless,/players/h/harklma01.html,POR,DAL,M. Plumlee,/players/p/plumlma01.html,S. Mejri,/players/m/mejrisa01.html,1.0
432,201612220IND,https://www.basketball-reference.com/boxscores/pbp/201612220IND.html,Indiana Pacers,Boston Celtics,IND,BOS,M. Turner,A. Johnson,A. Bradley,BOS,IND,A. Horford,/players/h/horfoal01.html,BOS,IND,A. Johnson,/players/j/johnsam01.html,M. Turner,/players/t/turnemy01.html,1.0
433,201612220BRK,https://www.basketball-reference.com/boxscores/pbp/201612220BRK.html,Brooklyn Nets,Golden State Warriors,BRK,GSW,B. Lopez,Z. Pachulia,K. Thompson,GSW,BRK,K. Looney,/players/l/looneke01.html,GSW,BRK,Z. Pachulia,/players/p/pachuza01.html,B. Lopez,/players/l/lopezbr01.html,1.0
434,201612220NYK,https://www.basketball-reference.com/boxscores/pbp/201612220NYK.html,New York Knicks,Orlando Magic,NYK,ORL,J. Noah,B. Biyombo,C. Anthony,NYK,ORL,D. Rose,/players/r/rosede01.html,NYK,ORL,J. Noah,/players/n/noahjo01.html,B. Biyombo,/players/b/biyombi01.html,1.0
435,201612220MIA,https://www.basketball-reference.com/boxscores/pbp/201612220MIA.html,Miami Heat,Los Angeles Lakers,MIA,LAL,H. Whiteside,T. Mozgov,T. Mozgov,LAL,MIA,N. Young,/players/y/youngni01.html,LAL,MIA,T. Mozgov,/players/m/mozgoti01.html,H. Whiteside,/players/w/whiteha01.html,1.0
436,201612220LAC,https://www.basketball-reference.com/boxscores/pbp/201612220LAC.html,Los Angeles Clippers,San Antonio Spurs,LAC,SAS,D. Jordan,P. Gasol,P. Gasol,SAS,LAC,L. Aldridge,/players/a/aldrila01.html,SAS,LAC,P. Gasol,/players/g/gasolpa01.html,D. Jordan,/players/j/jordade01.html,1.0
437,201612230CHO,https://www.basketball-reference.com/boxscores/pbp/201612230CHO.html,Charlotte Hornets,Chicago Bulls,CHO,CHI,C. Zeller,R. Lopez,N. Batum,CHO,CHI,K. Walker,/players/w/walkeke02.html,CHO,CHI,C. Zeller,/players/z/zelleco01.html,R. Lopez,/players/l/lopezro01.html,1.0
438,201612230ORL,https://www.basketball-reference.com/boxscores/pbp/201612230ORL.html,Orlando Magic,Los Angeles Lakers,ORL,LAL,B. Biyombo,T. Mozgov,D. Augustin,LAL,ORL,D. Russell,/players/r/russeda01.html,ORL,LAL,T. Mozgov,/players/m/mozgoti01.html,B. Biyombo,/players/b/biyombi01.html,0.0
439,201612230BOS,https://www.basketball-reference.com/boxscores/pbp/201612230BOS.html,Boston Celtics,Oklahoma City Thunder,BOS,OKC,A. Johnson,S. Adams,D. Sabonis,OKC,BOS,A. Roberson,/players/r/roberan03.html,OKC,BOS,S. Adams,/players/a/adamsst01.html,A. Johnson,/players/j/johnsam01.html,1.0
440,201612230CLE,https://www.basketball-reference.com/boxscores/pbp/201612230CLE.html,Cleveland Cavaliers,Brooklyn Nets,CLE,BRK,T. Thompson,B. Lopez,K. Love,BRK,CLE,J. Lin,/players/l/linje01.html,CLE,BRK,B. Lopez,/players/l/lopezbr01.html,T. Thompson,/players/t/thomptr01.html,0.0
441,201612230DET,https://www.basketball-reference.com/boxscores/pbp/201612230DET.html,Detroit Pistons,Golden State Warriors,DET,GSW,A. Drummond,Z. Pachulia,K. Thompson,DET,GSW,J. Leuer,/players/l/leuerjo01.html,GSW,DET,A. Drummond,/players/d/drumman01.html,Z. Pachulia,/players/p/pachuza01.html,0.0
442,201612230MEM,https://www.basketball-reference.com/boxscores/pbp/201612230MEM.html,Memphis Grizzlies,Houston Rockets,MEM,HOU,M. Gasol,M. Harrell,M. Harrell,HOU,MEM,J. Harden,/players/h/hardeja01.html,HOU,MEM,M. Harrell,/players/h/harremo01.html,M. Gasol,/players/g/gasolma01.html,1.0
443,201612230MIL,https://www.basketball-reference.com/boxscores/pbp/201612230MIL.html,Milwaukee Bucks,Washington Wizards,MIL,WAS,J. Henson,M. Gortat,T. Snell,WAS,MIL,O. Porter,/players/p/porteot01.html,MIL,WAS,M. Gortat,/players/g/gortama01.html,J. Henson,/players/h/hensojo01.html,0.0
444,201612230MIN,https://www.basketball-reference.com/boxscores/pbp/201612230MIN.html,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,K. Towns,K. Koufos,K. Koufos,MIN,SAC,G. Dieng,/players/d/dienggo01.html,SAC,MIN,K. Towns,/players/t/townska01.html,K. Koufos,/players/k/koufoko01.html,0.0
445,201612230NOP,https://www.basketball-reference.com/boxscores/pbp/201612230NOP.html,New Orleans Pelicans,Miami Heat,NOP,MIA,A. Davis,H. Whiteside,J. Winslow,NOP,MIA,J. Holiday,/players/h/holidjr01.html,MIA,NOP,A. Davis,/players/d/davisan02.html,H. Whiteside,/players/w/whiteha01.html,0.0
446,201612230DEN,https://www.basketball-reference.com/boxscores/pbp/201612230DEN.html,Denver Nuggets,Atlanta Hawks,DEN,ATL,N. Jokić,K. Humphries,P. Millsap,ATL,DEN,D. Schröder,/players/s/schrode01.html,ATL,DEN,K. Humphries,/players/h/humphkr01.html,N. Jokić,/players/j/jokicni01.html,1.0
447,201612230PHO,https://www.basketball-reference.com/boxscores/pbp/201612230PHO.html,Phoenix Suns,Philadelphia 76ers,PHO,PHI,T. Chandler,J. Embiid,S. Rodríguez,PHI,PHO,S. Rodríguez,/players/r/rodrise01.html,PHI,PHO,J. Embiid,/players/e/embiijo01.html,T. Chandler,/players/c/chandty01.html,1.0
448,201612230UTA,https://www.basketball-reference.com/boxscores/pbp/201612230UTA.html,Utah Jazz,Toronto Raptors,UTA,TOR,R. Gobert,J. Valančiūnas,J. Valančiūnas,TOR,UTA,D. Carroll,/players/c/carrode01.html,TOR,UTA,J. Valančiūnas,/players/v/valanjo01.html,R. Gobert,/players/g/goberru01.html,1.0
449,201612230POR,https://www.basketball-reference.com/boxscores/pbp/201612230POR.html,Portland Trail Blazers,San Antonio Spurs,POR,SAS,M. Plumlee,D. Dedmon,M. Plumlee,SAS,POR,D. Murray,/players/m/murrade01.html,POR,SAS,D. Dedmon,/players/d/dedmode01.html,M. Plumlee,/players/p/plumlma01.html,0.0
450,201612230LAC,https://www.basketball-reference.com/boxscores/pbp/201612230LAC.html,Los Angeles Clippers,Dallas Mavericks,LAC,DAL,D. Jordan,D. Nowitzki,W. Matthews,LAC,DAL,P. Pierce,/players/p/piercpa01.html,DAL,LAC,D. Jordan,/players/j/jordade01.html,D. Nowitzki,/players/n/nowitdi01.html,0.0
451,201612250NYK,https://www.basketball-reference.com/boxscores/pbp/201612250NYK.html,New York Knicks,Boston Celtics,NYK,BOS,J. Noah,A. Johnson,A. Bradley,NYK,BOS,K. Porziņģis,/players/p/porzikr01.html,BOS,NYK,J. Noah,/players/n/noahjo01.html,A. Johnson,/players/j/johnsam01.html,0.0
452,201612250CLE,https://www.basketball-reference.com/boxscores/pbp/201612250CLE.html,Cleveland Cavaliers,Golden State Warriors,CLE,GSW,T. Thompson,Z. Pachulia,K. Durant,GSW,CLE,D. Green,/players/g/greendr01.html,GSW,CLE,Z. Pachulia,/players/p/pachuza01.html,T. Thompson,/players/t/thomptr01.html,1.0
453,201612250SAS,https://www.basketball-reference.com/boxscores/pbp/201612250SAS.html,San Antonio Spurs,Chicago Bulls,SAS,CHI,P. Gasol,R. Lopez,L. Aldridge,CHI,SAS,D. Wade,/players/w/wadedw01.html,SAS,CHI,R. Lopez,/players/l/lopezro01.html,P. Gasol,/players/g/gasolpa01.html,0.0
454,201612250OKC,https://www.basketball-reference.com/boxscores/pbp/201612250OKC.html,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,S. Adams,K. Towns,A. Wiggins,MIN,OKC,R. Rubio,/players/r/rubiori01.html,MIN,OKC,K. Towns,/players/t/townska01.html,S. Adams,/players/a/adamsst01.html,1.0
455,201612250LAL,https://www.basketball-reference.com/boxscores/pbp/201612250LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,T. Mozgov,D. Jordan,D. Jordan,LAC,LAL,P. Pierce,/players/p/piercpa01.html,LAC,LAL,D. Jordan,/players/j/jordade01.html,T. Mozgov,/players/m/mozgoti01.html,1.0
456,201612260ORL,https://www.basketball-reference.com/boxscores/pbp/201612260ORL.html,Orlando Magic,Memphis Grizzlies,ORL,MEM,B. Biyombo,M. Gasol,D. Augustin,ORL,MEM,D. Augustin,/players/a/augusdj01.html,ORL,MEM,B. Biyombo,/players/b/biyombi01.html,M. Gasol,/players/g/gasolma01.html,1.0
457,201612260WAS,https://www.basketball-reference.com/boxscores/pbp/201612260WAS.html,Washington Wizards,Milwaukee Bucks,WAS,MIL,M. Gortat,J. Henson,G. Antetokounmpo,WAS,MIL,J. Wall,/players/w/walljo01.html,MIL,WAS,M. Gortat,/players/g/gortama01.html,J. Henson,/players/h/hensojo01.html,0.0
458,201612260BRK,https://www.basketball-reference.com/boxscores/pbp/201612260BRK.html,Brooklyn Nets,Charlotte Hornets,BRK,CHO,B. Lopez,C. Zeller,T. Booker,BRK,CHO,T. Booker,/players/b/booketr01.html,BRK,CHO,B. Lopez,/players/l/lopezbr01.html,C. Zeller,/players/z/zelleco01.html,1.0
459,201612260DET,https://www.basketball-reference.com/boxscores/pbp/201612260DET.html,Detroit Pistons,Cleveland Cavaliers,DET,CLE,A. Drummond,T. Thompson,J. Leuer,DET,CLE,K. Caldwell-Pope,/players/c/caldwke01.html,DET,CLE,A. Drummond,/players/d/drumman01.html,T. Thompson,/players/t/thomptr01.html,1.0
460,201612260CHI,https://www.basketball-reference.com/boxscores/pbp/201612260CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,R. Lopez,M. Turner,M. Turner,CHI,IND,T. Gibson,/players/g/gibsota01.html,IND,CHI,R. Lopez,/players/l/lopezro01.html,M. Turner,/players/t/turnemy01.html,0.0
461,201612260HOU,https://www.basketball-reference.com/boxscores/pbp/201612260HOU.html,Houston Rockets,Phoenix Suns,HOU,PHO,M. Harrell,T. Chandler,J. Harden,PHO,HOU,E. Bledsoe,/players/b/bledser01.html,HOU,PHO,T. Chandler,/players/c/chandty01.html,M. Harrell,/players/h/harremo01.html,0.0
462,201612260MIN,https://www.basketball-reference.com/boxscores/pbp/201612260MIN.html,Minnesota Timberwolves,Atlanta Hawks,MIN,ATL,K. Towns,D. Howard,D. Howard,ATL,MIN,T. Sefolosha,/players/s/sefolth01.html,ATL,MIN,D. Howard,/players/h/howardw01.html,K. Towns,/players/t/townska01.html,1.0
463,201612260NOP,https://www.basketball-reference.com/boxscores/pbp/201612260NOP.html,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,A. Davis,D. Nowitzki,A. Davis,NOP,DAL,J. Holiday,/players/h/holidjr01.html,NOP,DAL,A. Davis,/players/d/davisan02.html,D. Nowitzki,/players/n/nowitdi01.html,1.0
464,201612260POR,https://www.basketball-reference.com/boxscores/pbp/201612260POR.html,Portland Trail Blazers,Toronto Raptors,POR,TOR,M. Plumlee,J. Valančiūnas,C. McCollum,TOR,POR,K. Lowry,/players/l/lowryky01.html,POR,TOR,J. Valančiūnas,/players/v/valanjo01.html,M. Plumlee,/players/p/plumlma01.html,0.0
465,201612260LAC,https://www.basketball-reference.com/boxscores/pbp/201612260LAC.html,Los Angeles Clippers,Denver Nuggets,LAC,DEN,D. Jordan,N. Jokić,D. Jordan,LAC,DEN,A. Rivers,/players/r/riverau01.html,LAC,DEN,D. Jordan,/players/j/jordade01.html,N. Jokić,/players/j/jokicni01.html,1.0
466,201612260SAC,https://www.basketball-reference.com/boxscores/pbp/201612260SAC.html,Sacramento Kings,Philadelphia 76ers,SAC,PHI,K. Koufos,J. Embiid,D. Collison,SAC,PHI,B. McLemore,/players/m/mclembe01.html,SAC,PHI,K. Koufos,/players/k/koufoko01.html,J. Embiid,/players/e/embiijo01.html,1.0
467,201612270BOS,https://www.basketball-reference.com/boxscores/pbp/201612270BOS.html,Boston Celtics,Memphis Grizzlies,BOS,MEM,A. Johnson,M. Gasol,J. Crowder,MEM,BOS,A. Harrison,/players/h/harrian01.html,BOS,MEM,M. Gasol,/players/g/gasolma01.html,A. Johnson,/players/j/johnsam01.html,0.0
468,201612270MIA,https://www.basketball-reference.com/boxscores/pbp/201612270MIA.html,Miami Heat,Oklahoma City Thunder,MIA,OKC,H. Whiteside,S. Adams,J. Winslow,MIA,OKC,J. Winslow,/players/w/winslju01.html,MIA,OKC,H. Whiteside,/players/w/whiteha01.html,S. Adams,/players/a/adamsst01.html,1.0
469,201612270DAL,https://www.basketball-reference.com/boxscores/pbp/201612270DAL.html,Dallas Mavericks,Houston Rockets,DAL,HOU,A. Bogut,N. Hilário,J. Harden,DAL,HOU,W. Matthews,/players/m/matthwe02.html,HOU,DAL,A. Bogut,/players/b/bogutan01.html,N. Hilário,/players/h/hilarne01.html,0.0
470,201612270LAL,https://www.basketball-reference.com/boxscores/pbp/201612270LAL.html,Los Angeles Lakers,Utah Jazz,LAL,UTA,T. Mozgov,R. Gobert,G. Hayward,UTA,LAL,D. Favors,/players/f/favorde01.html,UTA,LAL,R. Gobert,/players/g/goberru01.html,T. Mozgov,/players/m/mozgoti01.html,1.0
471,201612280ORL,https://www.basketball-reference.com/boxscores/pbp/201612280ORL.html,Orlando Magic,Charlotte Hornets,ORL,CHO,B. Biyombo,C. Zeller,S. Ibaka,ORL,CHO,D. Augustin,/players/a/augusdj01.html,ORL,CHO,B. Biyombo,/players/b/biyombi01.html,C. Zeller,/players/z/zelleco01.html,1.0
472,201612280WAS,https://www.basketball-reference.com/boxscores/pbp/201612280WAS.html,Washington Wizards,Indiana Pacers,WAS,IND,M. Gortat,M. Turner,P. George,IND,WAS,P. George,/players/g/georgpa01.html,IND,WAS,M. Turner,/players/t/turnemy01.html,M. Gortat,/players/g/gortama01.html,1.0
473,201612280ATL,https://www.basketball-reference.com/boxscores/pbp/201612280ATL.html,Atlanta Hawks,New York Knicks,ATL,NYK,D. Howard,J. Noah,D. Howard,ATL,NYK,P. Millsap,/players/m/millspa01.html,ATL,NYK,D. Howard,/players/h/howardw01.html,J. Noah,/players/n/noahjo01.html,1.0
474,201612280DET,https://www.basketball-reference.com/boxscores/pbp/201612280DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,A. Drummond,J. Henson,J. Parker,MIL,DET,G. Antetokounmpo,/players/a/antetgi01.html,MIL,DET,J. Henson,/players/h/hensojo01.html,A. Drummond,/players/d/drumman01.html,1.0
475,201612280CHI,https://www.basketball-reference.com/boxscores/pbp/201612280CHI.html,Chicago Bulls,Brooklyn Nets,CHI,BRK,R. Lopez,B. Lopez,B. Lopez,BRK,CHI,B. Bogdanović,/players/b/bogdabo02.html,BRK,CHI,B. Lopez,/players/l/lopezbr01.html,R. Lopez,/players/l/lopezro01.html,1.0
476,201612280NOP,https://www.basketball-reference.com/boxscores/pbp/201612280NOP.html,New Orleans Pelicans,Los Angeles Clippers,NOP,LAC,A. Davis,D. Jordan,J. Holiday,LAC,NOP,C. Paul,/players/p/paulch01.html,NOP,LAC,D. Jordan,/players/j/jordade01.html,A. Davis,/players/d/davisan02.html,0.0
477,201612280SAS,https://www.basketball-reference.com/boxscores/pbp/201612280SAS.html,San Antonio Spurs,Phoenix Suns,SAS,PHO,P. Gasol,T. Chandler,P. Gasol,PHO,SAS,M. Chriss,/players/c/chrisma01.html,SAS,PHO,T. Chandler,/players/c/chandty01.html,P. Gasol,/players/g/gasolpa01.html,0.0
478,201612280DEN,https://www.basketball-reference.com/boxscores/pbp/201612280DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,N. Jokić,K. Towns,A. Wiggins,MIN,DEN,Z. LaVine,/players/l/lavinza01.html,MIN,DEN,K. Towns,/players/t/townska01.html,N. Jokić,/players/j/jokicni01.html,1.0
479,201612280POR,https://www.basketball-reference.com/boxscores/pbp/201612280POR.html,Portland Trail Blazers,Sacramento Kings,POR,SAC,M. Plumlee,K. Koufos,D. Cousins,SAC,POR,D. Collison,/players/c/collida01.html,SAC,POR,K. Koufos,/players/k/koufoko01.html,M. Plumlee,/players/p/plumlma01.html,1.0
480,201612280GSW,https://www.basketball-reference.com/boxscores/pbp/201612280GSW.html,Golden State Warriors,Toronto Raptors,GSW,TOR,Z. Pachulia,J. Valančiūnas,K. Thompson,GSW,TOR,K. Durant,/players/d/duranke01.html,GSW,TOR,Z. Pachulia,/players/p/pachuza01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0
481,201612290CHO,https://www.basketball-reference.com/boxscores/pbp/201612290CHO.html,Charlotte Hornets,Miami Heat,CHO,MIA,C. Zeller,H. Whiteside,L. Babbitt,CHO,MIA,N. Batum,/players/b/batumni01.html,MIA,CHO,C. Zeller,/players/z/zelleco01.html,H. Whiteside,/players/w/whiteha01.html,0.0
482,201612290CLE,https://www.basketball-reference.com/boxscores/pbp/201612290CLE.html,Cleveland Cavaliers,Boston Celtics,CLE,BOS,T. Thompson,A. Johnson,A. Bradley,BOS,CLE,J. Crowder,/players/c/crowdja01.html,BOS,CLE,A. Johnson,/players/j/johnsam01.html,T. Thompson,/players/t/thomptr01.html,1.0
483,201612290MEM,https://www.basketball-reference.com/boxscores/pbp/201612290MEM.html,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,M. Gasol,S. Adams,M. Gasol,MEM,OKC,A. Harrison,/players/h/harrian01.html,MEM,OKC,M. Gasol,/players/g/gasolma01.html,S. Adams,/players/a/adamsst01.html,1.0
484,201612290PHO,https://www.basketball-reference.com/boxscores/pbp/201612290PHO.html,Phoenix Suns,Toronto Raptors,PHO,TOR,T. Chandler,J. Valančiūnas,E. Bledsoe,TOR,PHO,K. Lowry,/players/l/lowryky01.html,PHO,TOR,J. Valančiūnas,/players/v/valanjo01.html,T. Chandler,/players/c/chandty01.html,0.0
485,201612290UTA,https://www.basketball-reference.com/boxscores/pbp/201612290UTA.html,Utah Jazz,Philadelphia 76ers,UTA,PHI,R. Gobert,J. Okafor,G. Hayward,UTA,PHI,D. Favors,/players/f/favorde01.html,UTA,PHI,R. Gobert,/players/g/goberru01.html,J. Okafor,/players/o/okafoja01.html,1.0
486,201612290LAL,https://www.basketball-reference.com/boxscores/pbp/201612290LAL.html,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,T. Mozgov,A. Bogut,H. Barnes,DAL,LAL,W. Matthews,/players/m/matthwe02.html,DAL,LAL,A. Bogut,/players/b/bogutan01.html,T. Mozgov,/players/m/mozgoti01.html,1.0
487,201612300IND,https://www.basketball-reference.com/boxscores/pbp/201612300IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,M. Turner,R. Lopez,T. Young,CHI,IND,T. Gibson,/players/g/gibsota01.html,IND,CHI,R. Lopez,/players/l/lopezro01.html,M. Turner,/players/t/turnemy01.html,0.0
488,201612300WAS,https://www.basketball-reference.com/boxscores/pbp/201612300WAS.html,Washington Wizards,Brooklyn Nets,WAS,BRK,M. Gortat,B. Lopez,S. Kilpatrick,WAS,BRK,B. Bogdanović,/players/b/bogdabo02.html,BRK,WAS,M. Gortat,/players/g/gortama01.html,B. Lopez,/players/l/lopezbr01.html,0.0
489,201612300BOS,https://www.basketball-reference.com/boxscores/pbp/201612300BOS.html,Boston Celtics,Miami Heat,BOS,MIA,A. Johnson,H. Whiteside,A. Johnson,BOS,MIA,I. Thomas,/players/t/thomais02.html,BOS,MIA,A. Johnson,/players/j/johnsam01.html,H. Whiteside,/players/w/whiteha01.html,1.0
490,201612300ATL,https://www.basketball-reference.com/boxscores/pbp/201612300ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,D. Howard,A. Drummond,T. Harris,DET,ATL,R. Jackson,/players/j/jacksre01.html,DET,ATL,A. Drummond,/players/d/drumman01.html,D. Howard,/players/h/howardw01.html,1.0
491,201612300HOU,https://www.basketball-reference.com/boxscores/pbp/201612300HOU.html,Houston Rockets,Los Angeles Clippers,HOU,LAC,N. Hilário,D. Jordan,D. Jordan,LAC,HOU,L. Mbah a Moute,/players/m/mbahalu01.html,LAC,HOU,D. Jordan,/players/j/jordade01.html,N. Hilário,/players/h/hilarne01.html,1.0
