Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
200403280LAL,https://www.basketball-reference.com/boxscores/pbp/200403280LAL.html,Los Angeles Lakers,Utah Jazz,LAL,UTA,S. O'Neal,J. Collins,A. Kirilenko,UTA,LAL,A. Kirilenko,/players/k/kirilan01.html,UTA,LAL,J. Collins,/players/c/collija03.html,S. O'Neal,/players/o/onealsh01.html,1
200403290ATL,https://www.basketball-reference.com/boxscores/pbp/200403290ATL.html,Atlanta Hawks,Memphis Grizzlies,ATL,MEM,J. Collier,P. Gasol,P. Gasol,MEM,ATL,J. Tsakalidis,/players/t/tsakaja01.html,MEM,ATL,P. Gasol,/players/g/gasolpa01.html,J. Collier,/players/c/collija02.html,1
200403290MIA,https://www.basketball-reference.com/boxscores/pbp/200403290MIA.html,Miami Heat,Chicago Bulls,MIA,CHI,B. Grant,E. Curry,K. Hinrich,MIA,CHI,D. Wade,/players/w/wadedw01.html,CHI,MIA,B. Grant,/players/g/grantbr01.html,E. Curry,/players/c/curryed01.html,0
200403290NJN,https://www.basketball-reference.com/boxscores/pbp/200403290NJN.html,New Jersey Nets,Boston Celtics,NJN,BOS,J. Collins,M. Blount,M. Blount,BOS,NJN,W. McCarty,/players/m/mccarwa01.html,BOS,NJN,M. Blount,/players/b/blounma01.html,J. Collins,/players/c/collija04.html,1
200403290NYK,https://www.basketball-reference.com/boxscores/pbp/200403290NYK.html,New York Knicks,Portland Trail Blazers,NYK,POR,N. Mohammed,T. Ratliff,T. Ratliff,POR,NYK,D. Stoudamire,/players/s/stoudda01.html,POR,NYK,T. Ratliff,/players/r/ratlith01.html,N. Mohammed,/players/m/mohamna01.html,1
200403290HOU,https://www.basketball-reference.com/boxscores/pbp/200403290HOU.html,Houston Rockets,Minnesota Timberwolves,HOU,MIN,Y. Ming,K. Garnett,K. Garnett,HOU,MIN,M. Taylor,/players/t/tayloma01.html,MIN,HOU,Y. Ming,/players/m/mingya01.html,K. Garnett,/players/g/garneke01.html,0
200403290SAS,https://www.basketball-reference.com/boxscores/pbp/200403290SAS.html,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,R. Nesterović,Z. Ilgauskas,E. Williams,CLE,SAS,K. Ollie,/players/o/ollieke01.html,CLE,SAS,Z. Ilgauskas,/players/i/ilgauzy01.html,R. Nesterović,/players/n/nestera01.html,1
200403290PHO,https://www.basketball-reference.com/boxscores/pbp/200403290PHO.html,Phoenix Suns,Washington Wizards,PHO,WAS,A. Stoudemire,B. Haywood,A. McDyess,PHO,WAS,L. Barbosa,/players/b/barbole01.html,PHO,WAS,A. Stoudemire,/players/s/stoudam01.html,B. Haywood,/players/h/haywobr01.html,1
200403300PHI,https://www.basketball-reference.com/boxscores/pbp/200403300PHI.html,Philadelphia 76ers,Golden State Warriors,PHI,GSW,S. Dalembert,E. Dampier,M. Piétrus,GSW,PHI,M. Dunleavy,/players/d/dunlemi02.html,GSW,PHI,E. Dampier,/players/d/dampier01.html,S. Dalembert,/players/d/dalemsa01.html,1
200403300MIL,https://www.basketball-reference.com/boxscores/pbp/200403300MIL.html,Milwaukee Bucks,Indiana Pacers,MIL,IND,J. Smith,J. O'Neal,J. O'Neal,IND,MIL,J. Foster,/players/f/fosteje01.html,IND,MIL,J. O'Neal,/players/o/onealje01.html,J. Smith,/players/s/smithjo02.html,1
200403300DAL,https://www.basketball-reference.com/boxscores/pbp/200403300DAL.html,Dallas Mavericks,Cleveland Cavaliers,DAL,CLE,D. Nowitzki,Z. Ilgauskas,A. Walker,CLE,DAL,L. Nailon,/players/n/nailole01.html,DAL,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Nowitzki,/players/n/nowitdi01.html,0
200403300DEN,https://www.basketball-reference.com/boxscores/pbp/200403300DEN.html,Denver Nuggets,Seattle SuperSonics,DEN,SEA,M. Camby,R. Lewis,R. Allen,DEN,SEA,J. Barry,/players/b/barryjo01.html,SEA,DEN,M. Camby,/players/c/cambyma01.html,R. Lewis,/players/l/lewisra02.html,0
200403300LAL,https://www.basketball-reference.com/boxscores/pbp/200403300LAL.html,Los Angeles Lakers,New Orleans Hornets,LAL,NOH,S. O'Neal,J. Magloire,D. Armstrong,LAL,NOH,G. Payton,/players/p/paytoga01.html,NOH,LAL,S. O'Neal,/players/o/onealsh01.html,J. Magloire,/players/m/magloja01.html,0
200403310BOS,https://www.basketball-reference.com/boxscores/pbp/200403310BOS.html,Boston Celtics,Portland Trail Blazers,BOS,POR,M. Blount,T. Ratliff,D. Miles,POR,BOS,D. Miles,/players/m/milesda01.html,POR,BOS,T. Ratliff,/players/r/ratlith01.html,M. Blount,/players/b/blounma01.html,1
200403310IND,https://www.basketball-reference.com/boxscores/pbp/200403310IND.html,Indiana Pacers,Milwaukee Bucks,IND,MIL,J. O'Neal,B. Skinner,K. Anderson,IND,MIL,M. World Peace,/players/a/artesro01.html,IND,MIL,J. O'Neal,/players/o/onealje01.html,B. Skinner,/players/s/skinnbr01.html,1
200403310ORL,https://www.basketball-reference.com/boxscores/pbp/200403310ORL.html,Orlando Magic,Chicago Bulls,ORL,CHI,A. DeClercq,E. Curry,E. Curry,CHI,ORL,J. Pargo,/players/p/pargoja01.html,CHI,ORL,E. Curry,/players/c/curryed01.html,A. DeClercq,/players/d/declean01.html,1
200403310WAS,https://www.basketball-reference.com/boxscores/pbp/200403310WAS.html,Washington Wizards,New Jersey Nets,WAS,NJN,B. Haywood,J. Collins,L. Harris,NJN,WAS,L. Harris,/players/h/harrilu01.html,NJN,WAS,J. Collins,/players/c/collija04.html,B. Haywood,/players/h/haywobr01.html,1
200403310ATL,https://www.basketball-reference.com/boxscores/pbp/200403310ATL.html,Atlanta Hawks,Miami Heat,ATL,MIA,J. Collier,B. Grant,L. Odom,MIA,ATL,D. Wade,/players/w/wadedw01.html,MIA,ATL,B. Grant,/players/g/grantbr01.html,J. Collier,/players/c/collija02.html,1
200403310DET,https://www.basketball-reference.com/boxscores/pbp/200403310DET.html,Detroit Pistons,Los Angeles Clippers,DET,LAC,B. Wallace,C. Kaman,M. Okur,DET,LAC,C. Billups,/players/b/billuch01.html,DET,LAC,B. Wallace,/players/w/wallabe01.html,C. Kaman,/players/k/kamanch01.html,1
200403310TOR,https://www.basketball-reference.com/boxscores/pbp/200403310TOR.html,Toronto Raptors,Golden State Warriors,TOR,GSW,C. Bosh,E. Dampier,C. Bosh,GSW,TOR,M. Dunleavy,/players/d/dunlemi02.html,TOR,GSW,E. Dampier,/players/d/dampier01.html,C. Bosh,/players/b/boshch01.html,0
200403310MIN,https://www.basketball-reference.com/boxscores/pbp/200403310MIN.html,Minnesota Timberwolves,Seattle SuperSonics,MIN,SEA,K. Garnett,R. Lewis,T. Hassell,MIN,SEA,L. Sprewell,/players/s/sprewla01.html,MIN,SEA,K. Garnett,/players/g/garneke01.html,R. Lewis,/players/l/lewisra02.html,1
200403310SAS,https://www.basketball-reference.com/boxscores/pbp/200403310SAS.html,San Antonio Spurs,Sacramento Kings,SAS,SAC,R. Nesterović,V. Divac,V. Divac,SAC,SAS,M. Bibby,/players/b/bibbymi01.html,SAC,SAS,V. Divac,/players/d/divacvl01.html,R. Nesterović,/players/n/nestera01.html,1
200403310UTA,https://www.basketball-reference.com/boxscores/pbp/200403310UTA.html,Utah Jazz,New Orleans Hornets,UTA,NOH,J. Collins,J. Magloire,J. Magloire,NOH,UTA,G. Lynch,/players/l/lynchge01.html,NOH,UTA,J. Magloire,/players/m/magloja01.html,J. Collins,/players/c/collija03.html,1
200404010DAL,https://www.basketball-reference.com/boxscores/pbp/200404010DAL.html,Dallas Mavericks,Sacramento Kings,DAL,SAC,D. Nowitzki,V. Divac,D. Christie,DAL,SAC,A. Walker,/players/w/walkean02.html,SAC,DAL,D. Nowitzki,/players/n/nowitdi01.html,V. Divac,/players/d/divacvl01.html,0
200404010LAL,https://www.basketball-reference.com/boxscores/pbp/200404010LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,S. O'Neal,Y. Ming,C. Mobley,LAL,HOU,G. Payton,/players/p/paytoga01.html,HOU,LAL,S. O'Neal,/players/o/onealsh01.html,Y. Ming,/players/m/mingya01.html,0
200404020ORL,https://www.basketball-reference.com/boxscores/pbp/200404020ORL.html,Orlando Magic,Atlanta Hawks,ORL,ATL,A. DeClercq,J. Collier,B. Sura,ORL,ATL,T. Lue,/players/l/luety01.html,ATL,ORL,A. DeClercq,/players/d/declean01.html,J. Collier,/players/c/collija02.html,0
200404020BOS,https://www.basketball-reference.com/boxscores/pbp/200404020BOS.html,Boston Celtics,Golden State Warriors,BOS,GSW,M. Blount,A. Foyle,C. Atkins,GSW,BOS,M. Dunleavy,/players/d/dunlemi02.html,BOS,GSW,A. Foyle,/players/f/foylead01.html,M. Blount,/players/b/blounma01.html,0
200404020IND,https://www.basketball-reference.com/boxscores/pbp/200404020IND.html,Indiana Pacers,Toronto Raptors,IND,TOR,J. O'Neal,C. Bosh,J. O'Neal,IND,TOR,K. Anderson,/players/a/anderke01.html,IND,TOR,J. O'Neal,/players/o/onealje01.html,C. Bosh,/players/b/boshch01.html,1
200404020DET,https://www.basketball-reference.com/boxscores/pbp/200404020DET.html,Detroit Pistons,Miami Heat,DET,MIA,B. Wallace,B. Grant,B. Grant,DET,MIA,C. Billups,/players/b/billuch01.html,MIA,DET,B. Wallace,/players/w/wallabe01.html,B. Grant,/players/g/grantbr01.html,0
200404020MEM,https://www.basketball-reference.com/boxscores/pbp/200404020MEM.html,Memphis Grizzlies,Phoenix Suns,MEM,PHO,P. Gasol,A. Stoudemire,A. Stoudemire,PHO,MEM,L. Barbosa,/players/b/barbole01.html,PHO,MEM,A. Stoudemire,/players/s/stoudam01.html,P. Gasol,/players/g/gasolpa01.html,1
200404020MIN,https://www.basketball-reference.com/boxscores/pbp/200404020MIN.html,Minnesota Timberwolves,Washington Wizards,MIN,WAS,K. Garnett,B. Haywood,J. Stackhouse,MIN,WAS,E. Johnson,/players/j/johnser02.html,WAS,MIN,K. Garnett,/players/g/garneke01.html,B. Haywood,/players/h/haywobr01.html,0
200404020NJN,https://www.basketball-reference.com/boxscores/pbp/200404020NJN.html,New Jersey Nets,New York Knicks,NJN,NYK,J. Collins,N. Mohammed,L. Harris,NJN,NYK,R. Rogers,/players/r/rogerro01.html,NJN,NYK,J. Collins,/players/c/collija04.html,N. Mohammed,/players/m/mohamna01.html,1
200404020CHI,https://www.basketball-reference.com/boxscores/pbp/200404020CHI.html,Chicago Bulls,Los Angeles Clippers,CHI,LAC,E. Curry,C. Kaman,C. Maggette,CHI,LAC,L. Johnson,/players/j/johnsli01.html,LAC,CHI,E. Curry,/players/c/curryed01.html,C. Kaman,/players/k/kamanch01.html,0
200404020MIL,https://www.basketball-reference.com/boxscores/pbp/200404020MIL.html,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,J. Smith,Z. Ilgauskas,L. James,MIL,CLE,D. Jones,/players/j/jonesda01.html,CLE,MIL,J. Smith,/players/s/smithjo02.html,Z. Ilgauskas,/players/i/ilgauzy01.html,0
200404020DEN,https://www.basketball-reference.com/boxscores/pbp/200404020DEN.html,Denver Nuggets,Houston Rockets,DEN,HOU,M. Camby,Y. Ming,M. Camby,HOU,DEN,M. Taylor,/players/t/tayloma01.html,DEN,HOU,Y. Ming,/players/m/mingya01.html,M. Camby,/players/c/cambyma01.html,0
200404020UTA,https://www.basketball-reference.com/boxscores/pbp/200404020UTA.html,Utah Jazz,San Antonio Spurs,UTA,SAS,J. Collins,R. Nesterović,T. Gugliotta,UTA,SAS,C. Arroyo,/players/a/arroyca01.html,UTA,SAS,J. Collins,/players/c/collija03.html,R. Nesterović,/players/n/nestera01.html,1
200404020SEA,https://www.basketball-reference.com/boxscores/pbp/200404020SEA.html,Seattle SuperSonics,Los Angeles Lakers,SEA,LAL,V. Potapenko,S. O'Neal,R. Allen,SEA,LAL,B. Barry,/players/b/barrybr01.html,SEA,LAL,V. Potapenko,/players/p/potapvi01.html,S. O'Neal,/players/o/onealsh01.html,1
200404030PHI,https://www.basketball-reference.com/boxscores/pbp/200404030PHI.html,Philadelphia 76ers,New York Knicks,PHI,NYK,S. Dalembert,N. Mohammed,S. Dalembert,PHI,NYK,K. Thomas,/players/t/thomake01.html,PHI,NYK,S. Dalembert,/players/d/dalemsa01.html,N. Mohammed,/players/m/mohamna01.html,1
200404030CLE,https://www.basketball-reference.com/boxscores/pbp/200404030CLE.html,Cleveland Cavaliers,Golden State Warriors,CLE,GSW,Z. Ilgauskas,A. Foyle,L. James,CLE,GSW,L. James,/players/j/jamesle01.html,CLE,GSW,Z. Ilgauskas,/players/i/ilgauzy01.html,A. Foyle,/players/f/foylead01.html,1
200404030CHI,https://www.basketball-reference.com/boxscores/pbp/200404030CHI.html,Chicago Bulls,Miami Heat,CHI,MIA,E. Curry,B. Grant,K. Hinrich,CHI,MIA,A. Davis,/players/d/davisan01.html,CHI,MIA,E. Curry,/players/c/curryed01.html,B. Grant,/players/g/grantbr01.html,1
200404030DAL,https://www.basketball-reference.com/boxscores/pbp/200404030DAL.html,Dallas Mavericks,Phoenix Suns,DAL,PHO,D. Nowitzki,A. Stoudemire,A. Stoudemire,PHO,DAL,J. Johnson,/players/j/johnsjo02.html,PHO,DAL,A. Stoudemire,/players/s/stoudam01.html,D. Nowitzki,/players/n/nowitdi01.html,1
200404030POR,https://www.basketball-reference.com/boxscores/pbp/200404030POR.html,Portland Trail Blazers,New Orleans Hornets,POR,NOH,T. Ratliff,J. Magloire,D. Wesley,POR,NOH,D. Stoudamire,/players/s/stoudda01.html,NOH,POR,T. Ratliff,/players/r/ratlith01.html,J. Magloire,/players/m/magloja01.html,0
200404040DET,https://www.basketball-reference.com/boxscores/pbp/200404040DET.html,Detroit Pistons,Indiana Pacers,DET,IND,B. Wallace,J. O'Neal,R. Hamilton,DET,IND,C. Billups,/players/b/billuch01.html,DET,IND,B. Wallace,/players/w/wallabe01.html,J. O'Neal,/players/o/onealje01.html,1
200404040HOU,https://www.basketball-reference.com/boxscores/pbp/200404040HOU.html,Houston Rockets,Sacramento Kings,HOU,SAC,Y. Ming,V. Divac,M. Taylor,HOU,SAC,S. Francis,/players/f/francst01.html,HOU,SAC,Y. Ming,/players/m/mingya01.html,V. Divac,/players/d/divacvl01.html,1
200404040TOR,https://www.basketball-reference.com/boxscores/pbp/200404040TOR.html,Toronto Raptors,Milwaukee Bucks,TOR,MIL,C. Bosh,J. Smith,C. Bosh,TOR,MIL,M. Peterson,/players/p/petermo01.html,TOR,MIL,C. Bosh,/players/b/boshch01.html,J. Smith,/players/s/smithjo02.html,1
200404040WAS,https://www.basketball-reference.com/boxscores/pbp/200404040WAS.html,Washington Wizards,Boston Celtics,WAS,BOS,B. Haywood,M. Blount,J. Welsch,BOS,WAS,C. Atkins,/players/a/atkinch01.html,BOS,WAS,M. Blount,/players/b/blounma01.html,B. Haywood,/players/h/haywobr01.html,1
200404040LAL,https://www.basketball-reference.com/boxscores/pbp/200404040LAL.html,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,S. O'Neal,R. Nesterović,R. Nesterović,SAS,LAL,T. Duncan,/players/d/duncati01.html,SAS,LAL,R. Nesterović,/players/n/nestera01.html,S. O'Neal,/players/o/onealsh01.html,1
200404040MIN,https://www.basketball-reference.com/boxscores/pbp/200404040MIN.html,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,K. Garnett,P. Gasol,J. Williams,MIN,MEM,S. Cassell,/players/c/cassesa01.html,MEM,MIN,K. Garnett,/players/g/garneke01.html,P. Gasol,/players/g/gasolpa01.html,0
200404040NJN,https://www.basketball-reference.com/boxscores/pbp/200404040NJN.html,New Jersey Nets,Atlanta Hawks,NJN,ATL,,,,,,,,,,,,
200404040SEA,https://www.basketball-reference.com/boxscores/pbp/200404040SEA.html,Seattle SuperSonics,New Orleans Hornets,SEA,NOH,C. Booth,J. Magloire,R. Lewis,SEA,NOH,B. Barry,/players/b/barrybr01.html,SEA,NOH,C. Booth,/players/b/boothca01.html,J. Magloire,/players/m/magloja01.html,1
200404040LAC,https://www.basketball-reference.com/boxscores/pbp/200404040LAC.html,Los Angeles Clippers,Utah Jazz,LAC,UTA,C. Kaman,J. Collins,G. Giriček,UTA,LAC,T. Gugliotta,/players/g/guglito01.html,UTA,LAC,J. Collins,/players/c/collija03.html,C. Kaman,/players/k/kamanch01.html,1
200404050UTA,https://www.basketball-reference.com/boxscores/pbp/200404050UTA.html,Utah Jazz,Memphis Grizzlies,UTA,MEM,J. Collins,S. Swift,J. Collins,UTA,MEM,A. Kirilenko,/players/k/kirilan01.html,UTA,MEM,J. Collins,/players/c/collija03.html,S. Swift,/players/s/swiftst01.html,1
200404060ATL,https://www.basketball-reference.com/boxscores/pbp/200404060ATL.html,Atlanta Hawks,Philadelphia 76ers,ATL,PHI,C. Crawford,S. Dalembert,E. Snow,PHI,ATL,K. Thomas,/players/t/thomake01.html,PHI,ATL,S. Dalembert,/players/d/dalemsa01.html,C. Crawford,/players/c/crawfch01.html,1
200404060CLE,https://www.basketball-reference.com/boxscores/pbp/200404060CLE.html,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,Z. Ilgauskas,C. Bosh,Z. Ilgauskas,CLE,TOR,J. McInnis,/players/m/mcinnje01.html,CLE,TOR,Z. Ilgauskas,/players/i/ilgauzy01.html,C. Bosh,/players/b/boshch01.html,1
200404060DET,https://www.basketball-reference.com/boxscores/pbp/200404060DET.html,Detroit Pistons,Orlando Magic,DET,ORL,B. Wallace,A. DeClercq,J. Howard,DET,ORL,R. Wallace,/players/w/wallara01.html,ORL,DET,B. Wallace,/players/w/wallabe01.html,A. DeClercq,/players/d/declean01.html,0
200404060NJN,https://www.basketball-reference.com/boxscores/pbp/200404060NJN.html,New Jersey Nets,Milwaukee Bucks,NJN,MIL,J. Collins,J. Smith,B. Skinner,NJN,MIL,R. Rogers,/players/r/rogerro01.html,MIL,NJN,J. Collins,/players/c/collija04.html,J. Smith,/players/s/smithjo02.html,0
200404060IND,https://www.basketball-reference.com/boxscores/pbp/200404060IND.html,Indiana Pacers,New York Knicks,IND,NYK,J. O'Neal,N. Mohammed,T. Thomas,NYK,IND,T. Thomas,/players/t/thomati01.html,NYK,IND,N. Mohammed,/players/m/mohamna01.html,J. O'Neal,/players/o/onealje01.html,1
200404060DAL,https://www.basketball-reference.com/boxscores/pbp/200404060DAL.html,Dallas Mavericks,Seattle SuperSonics,DAL,SEA,D. Nowitzki,R. Lewis,M. Daniels,DAL,SEA,S. Nash,/players/n/nashst01.html,DAL,SEA,D. Nowitzki,/players/n/nowitdi01.html,R. Lewis,/players/l/lewisra02.html,1
200404060LAL,https://www.basketball-reference.com/boxscores/pbp/200404060LAL.html,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,S. O'Neal,T. Ratliff,S. O'Neal,LAL,POR,K. Malone,/players/m/malonka01.html,LAL,POR,S. O'Neal,/players/o/onealsh01.html,T. Ratliff,/players/r/ratlith01.html,1
200404060SAC,https://www.basketball-reference.com/boxscores/pbp/200404060SAC.html,Sacramento Kings,New Orleans Hornets,SAC,NOH,V. Divac,J. Magloire,D. Christie,NOH,SAC,S. Augmon,/players/a/augmost01.html,SAC,NOH,J. Magloire,/players/m/magloja01.html,V. Divac,/players/d/divacvl01.html,0
200404060GSW,https://www.basketball-reference.com/boxscores/pbp/200404060GSW.html,Golden State Warriors,Houston Rockets,GSW,HOU,A. Foyle,Y. Ming,Y. Ming,GSW,HOU,M. Dunleavy,/players/d/dunlemi02.html,HOU,GSW,A. Foyle,/players/f/foylead01.html,Y. Ming,/players/m/mingya01.html,0
200404070MIA,https://www.basketball-reference.com/boxscores/pbp/200404070MIA.html,Miami Heat,Boston Celtics,MIA,BOS,B. Grant,M. Blount,C. Atkins,BOS,MIA,W. McCarty,/players/m/mccarwa01.html,BOS,MIA,M. Blount,/players/b/blounma01.html,B. Grant,/players/g/grantbr01.html,1
200404070NYK,https://www.basketball-reference.com/boxscores/pbp/200404070NYK.html,New York Knicks,Chicago Bulls,NYK,CHI,N. Mohammed,E. Curry,S. Marbury,NYK,CHI,S. Marbury,/players/m/marbust01.html,NYK,CHI,N. Mohammed,/players/m/mohamna01.html,E. Curry,/players/c/curryed01.html,1
200404070TOR,https://www.basketball-reference.com/boxscores/pbp/200404070TOR.html,Toronto Raptors,Indiana Pacers,TOR,IND,C. Bosh,J. O'Neal,J. O'Neal,TOR,IND,M. Peterson,/players/p/petermo01.html,IND,TOR,C. Bosh,/players/b/boshch01.html,J. O'Neal,/players/o/onealje01.html,0
200404070MEM,https://www.basketball-reference.com/boxscores/pbp/200404070MEM.html,Memphis Grizzlies,Cleveland Cavaliers,MEM,CLE,S. Swift,Z. Ilgauskas,C. Boozer,CLE,MEM,J. McInnis,/players/m/mcinnje01.html,CLE,MEM,Z. Ilgauskas,/players/i/ilgauzy01.html,S. Swift,/players/s/swiftst01.html,1
200404070MIL,https://www.basketball-reference.com/boxscores/pbp/200404070MIL.html,Milwaukee Bucks,Washington Wizards,MIL,WAS,J. Smith,B. Haywood,G. Arenas,WAS,MIL,G. Arenas,/players/a/arenagi01.html,WAS,MIL,B. Haywood,/players/h/haywobr01.html,J. Smith,/players/s/smithjo02.html,1
200404070SAS,https://www.basketball-reference.com/boxscores/pbp/200404070SAS.html,San Antonio Spurs,Seattle SuperSonics,SAS,SEA,R. Nesterović,V. Potapenko,T. Parker,SAS,SEA,H. Türkoğlu,/players/t/turkohe01.html,SAS,SEA,R. Nesterović,/players/n/nestera01.html,V. Potapenko,/players/p/potapvi01.html,1
200404070PHO,https://www.basketball-reference.com/boxscores/pbp/200404070PHO.html,Phoenix Suns,Denver Nuggets,PHO,DEN,A. Stoudemire,M. Camby,Ž. Čabarkapa,DEN,PHO,N. Hilário,/players/h/hilarne01.html,PHO,DEN,M. Camby,/players/c/cambyma01.html,A. Stoudemire,/players/s/stoudam01.html,0
200404070POR,https://www.basketball-reference.com/boxscores/pbp/200404070POR.html,Portland Trail Blazers,Golden State Warriors,POR,GSW,T. Ratliff,A. Foyle,D. Miles,POR,GSW,D. Miles,/players/m/milesda01.html,POR,GSW,T. Ratliff,/players/r/ratlith01.html,A. Foyle,/players/f/foylead01.html,1
200404070LAC,https://www.basketball-reference.com/boxscores/pbp/200404070LAC.html,Los Angeles Clippers,Houston Rockets,LAC,HOU,C. Kaman,K. Cato,J. Jackson,HOU,LAC,S. Francis,/players/f/francst01.html,HOU,LAC,K. Cato,/players/c/catoke01.html,C. Kaman,/players/k/kamanch01.html,1
200404080NJN,https://www.basketball-reference.com/boxscores/pbp/200404080NJN.html,New Jersey Nets,Orlando Magic,NJN,ORL,J. Collins,A. DeClercq,K. Kittles,NJN,ORL,J. Kidd,/players/k/kiddja01.html,NJN,ORL,J. Collins,/players/c/collija04.html,A. DeClercq,/players/d/declean01.html,1
200404080DAL,https://www.basketball-reference.com/boxscores/pbp/200404080DAL.html,Dallas Mavericks,Utah Jazz,DAL,UTA,D. Nowitzki,J. Collins,M. Daniels,UTA,DAL,C. Arroyo,/players/a/arroyca01.html,DAL,UTA,J. Collins,/players/c/collija03.html,D. Nowitzki,/players/n/nowitdi01.html,0
200404080SAC,https://www.basketball-reference.com/boxscores/pbp/200404080SAC.html,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,V. Divac,K. Garnett,S. Cassell,MIN,SAC,E. Johnson,/players/j/johnser02.html,MIN,SAC,K. Garnett,/players/g/garneke01.html,V. Divac,/players/d/divacvl01.html,1
200404090PHI,https://www.basketball-reference.com/boxscores/pbp/200404090PHI.html,Philadelphia 76ers,Washington Wizards,PHI,WAS,S. Dalembert,B. Haywood,J. Salmons,PHI,WAS,K. Thomas,/players/t/thomake01.html,PHI,WAS,S. Dalembert,/players/d/dalemsa01.html,B. Haywood,/players/h/haywobr01.html,1
200404090MIA,https://www.basketball-reference.com/boxscores/pbp/200404090MIA.html,Miami Heat,Cleveland Cavaliers,MIA,CLE,B. Grant,Z. Ilgauskas,L. Odom,CLE,MIA,D. Wagner,/players/w/wagneda02.html,MIA,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,B. Grant,/players/g/grantbr01.html,0
200404090DET,https://www.basketball-reference.com/boxscores/pbp/200404090DET.html,Detroit Pistons,Toronto Raptors,DET,TOR,B. Wallace,C. Bosh,B. Wallace,DET,TOR,R. Wallace,/players/w/wallara01.html,DET,TOR,B. Wallace,/players/w/wallabe01.html,C. Bosh,/players/b/boshch01.html,1
200404090IND,https://www.basketball-reference.com/boxscores/pbp/200404090IND.html,Indiana Pacers,New Jersey Nets,IND,NJN,J. O'Neal,J. Collins,J. Tinsley,IND,NJN,R. Miller,/players/m/millere01.html,IND,NJN,J. O'Neal,/players/o/onealje01.html,J. Collins,/players/c/collija04.html,1
200404090NOH,https://www.basketball-reference.com/boxscores/pbp/200404090NOH.html,New Orleans Hornets,Boston Celtics,NOH,BOS,J. Magloire,M. Blount,M. Blount,NOH,BOS,P. Brown,/players/b/brownpj01.html,BOS,NOH,J. Magloire,/players/m/magloja01.html,M. Blount,/players/b/blounma01.html,0
200404090CHI,https://www.basketball-reference.com/boxscores/pbp/200404090CHI.html,Chicago Bulls,Atlanta Hawks,CHI,ATL,E. Curry,C. Crawford,J. Terry,CHI,ATL,K. Hinrich,/players/h/hinriki01.html,ATL,CHI,E. Curry,/players/c/curryed01.html,C. Crawford,/players/c/crawfch01.html,0
200404090HOU,https://www.basketball-reference.com/boxscores/pbp/200404090HOU.html,Houston Rockets,Denver Nuggets,HOU,DEN,K. Cato,M. Camby,K. Cato,DEN,HOU,N. Hilário,/players/h/hilarne01.html,HOU,DEN,M. Camby,/players/c/cambyma01.html,K. Cato,/players/c/catoke01.html,0
200404090SAS,https://www.basketball-reference.com/boxscores/pbp/200404090SAS.html,San Antonio Spurs,Portland Trail Blazers,SAS,POR,R. Nesterović,T. Ratliff,B. Bowen,SAS,POR,H. Türkoğlu,/players/t/turkohe01.html,SAS,POR,R. Nesterović,/players/n/nestera01.html,T. Ratliff,/players/r/ratlith01.html,1
200404090GSW,https://www.basketball-reference.com/boxscores/pbp/200404090GSW.html,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,A. Foyle,K. Garnett,T. Hassell,GSW,MIN,M. Piétrus,/players/p/pietrmi01.html,MIN,GSW,A. Foyle,/players/f/foylead01.html,K. Garnett,/players/g/garneke01.html,0
200404090LAL,https://www.basketball-reference.com/boxscores/pbp/200404090LAL.html,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,S. O'Neal,J. Tsakalidis,S. O'Neal,LAL,MEM,G. Payton,/players/p/paytoga01.html,LAL,MEM,S. O'Neal,/players/o/onealsh01.html,J. Tsakalidis,/players/t/tsakaja01.html,1
200404090PHO,https://www.basketball-reference.com/boxscores/pbp/200404090PHO.html,Phoenix Suns,Sacramento Kings,PHO,SAC,A. Stoudemire,V. Divac,C. Webber,SAC,PHO,M. Bibby,/players/b/bibbymi01.html,SAC,PHO,V. Divac,/players/d/divacvl01.html,A. Stoudemire,/players/s/stoudam01.html,1
200404100SEA,https://www.basketball-reference.com/boxscores/pbp/200404100SEA.html,Seattle SuperSonics,Dallas Mavericks,SEA,DAL,R. Lewis,D. Nowitzki,A. Walker,DAL,SEA,A. Walker,/players/w/walkean02.html,DAL,SEA,D. Nowitzki,/players/n/nowitdi01.html,R. Lewis,/players/l/lewisra02.html,1
