Game Code,Home Short,Away Short,Home Tipper,Away Tipper,Tip Winning Team,Tip Losing Team,First Scoring Team,Scored Upon Team,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,fanduelHomeOdds,draftkingsHomeOdds,mgmHomeOdds,bestHomeOdds,fanduelAwayOdds,draftkingsAwayOdds,mgmAwayOdds,bestAwayOdds
202102240IND,IND,GSW,M. Turner,K. Looney,GSW,IND,IND,GSW,0.0,20.4579035391484,23.14813407486273,0.8432663208980501,2.380571470762741,,,,,,,,
202102240CHI,CHI,MIN,W. Carter,K. Towns,MIN,CHI,MIN,CHI,1.0,22.36961004990692,24.43811984153072,0.9442827519169084,0.8300387615332314,,,,,,,,
202102240MIA,MIA,TOR,B. Adebayo,P. Siakam,MIA,TOR,MIA,TOR,1.0,24.0858749572228,15.722112350091937,0.8557476641666523,5.223485075539687,,,,,,,,
202102240NOP,NOP,DET,S. Adams,M. Plumlee,NOP,DET,NOP,DET,1.0,26.196604791035654,22.39981191822797,0.847556257032421,0.8304727028645418,,,,,,,,
202102240OKC,OKC,SAS,A. Horford,J. Poeltl,OKC,SAS,SAS,OKC,0.0,24.526454880682163,22.69054940219735,0.827463473905011,1.126898722843797,,,,,,,,
202102240PHO,PHO,CHO,D. Ayton,C. Zeller,PHO,CHO,PHO,CHO,1.0,21.700259037020988,19.562212685622004,0.9057953563099458,0.8590482976412386,,,,,,,,
202102240UTA,UTA,LAL,R. Gobert,M. Gasol,UTA,LAL,UTA,LAL,1.0,24.52774775694096,23.333221848421253,0.8255646457520893,0.8219761254264055,,-120.04182081389739,,-120,,+107.76986154052965,,+108
202102250PHI,PHI,DAL,J. Embiid,B. Marjanović,PHI,DAL,PHI,DAL,1.0,25.13904671831985,19.876214720029004,0.8416912048648209,1.8898625249297167,,,,,,,,
202102250BRK,BRK,ORL,D. Jordan,N. Vučević,BRK,ORL,BRK,ORL,1.0,24.82307111839261,18.800041073917303,0.8281128374373283,0.8576151212308593,,,,,,,,
202102250NYK,NYK,SAC,N. Noel,M. Bagley,NYK,SAC,NYK,SAC,1.0,22.32483235720682,20.95809651178992,0.8515106995249436,1.9380887824759367,,,,,,,,
202102250MEM,MEM,LAC,J. Valančiūnas,S. Ibaka,LAC,MEM,LAC,MEM,1.0,22.90588354866151,22.67614899683422,0.8241151328968153,0.8239304560794457,,,,,,,,
202102250DEN,DEN,WAS,N. Jokić,M. Wagner,DEN,WAS,DEN,WAS,1.0,23.55479852277785,18.79327769226408,0.8241037741268871,2.5293620149293865,,,,,,,,
202102250MIL,MIL,NOP,B. Lopez,S. Adams,NOP,MIL,NOP,MIL,1.0,26.719887454464565,26.249266418662327,0.8558634316968678,0.847872516074614,,,,,,,,
202102260BOS,BOS,IND,D. Theis,M. Turner,BOS,IND,IND,BOS,0.0,20.166235712920543,20.397764608776743,0.9975827101940792,0.8437040580953276,,-105.2438680575134,-120,-105,,+108,-115,+108
202102260TOR,TOR,HOU,C. Boucher,D. House,TOR,HOU,HOU,TOR,0.0,30.110082549945933,13.39692776625432,6.454657254283927,4.24281393431768,,-106.85133418043202,-135,-107,,+120,-105,+120
202102260CHI,CHI,PHO,W. Carter,D. Ayton,PHO,CHI,PHO,CHI,1.0,22.284127212926265,21.778181947606303,0.941988006611492,0.9043756991492864,,+103.90426073671702,-105,+104,,+102,-135,+102
202102260DET,DET,SAC,M. Plumlee,R. Holmes,DET,SAC,SAC,DET,0.0,22.34923169584513,22.6767674475978,0.8310942517178542,1.0176639336693891,,-104,-115,-104,,-118,-120,-118
202102260MEM,MEM,LAC,J. Valančiūnas,S. Ibaka,MEM,LAC,LAC,MEM,0.0,22.81662433998759,22.7653686104704,0.8237087404846624,0.8235280729976867,,+108,-105,+108,,-134,-135,-134
202102260MIA,MIA,UTA,B. Adebayo,R. Gobert,UTA,MIA,MIA,UTA,0.0,24.1110952806834,24.602075487497224,0.8580604381244288,0.8254953741041164,,+119.07009676658014,-110,+119,,-105,-125,-105
202102260OKC,OKC,ATL,D. Bazley,C. Capela,ATL,OKC,ATL,OKC,1.0,29.428700013832568,22.766916315680223,6.246247996939285,0.826796639116458,,+101.57068062827227,-110,+102,,-104,-125,-104
202102260GSW,GSW,CHO,K. Looney,P. Washington,GSW,CHO,GSW,CHO,1.0,23.62335968179648,25.0,2.2992477069102093,8.333333333333334,,-114,-135,-114,,+101.50651710042591,-105,+102
202102260LAL,LAL,POR,M. Gasol,E. Kanter,LAL,POR,POR,LAL,0.0,23.25953237783591,20.28419828303506,0.8219799804109271,1.017412549598188,,-116.80810292909939,-135,-117,,+117.22435545803619,-105,+117
202102270PHI,PHI,CLE,J. Embiid,J. Allen,PHI,CLE,CLE,PHI,0.0,25.179032185248243,26.1995000951993,0.842774949906319,0.8674132888132036,,-134,-145,-134,,+137.73645285165696,+105,+138
202102270WAS,WAS,MIN,M. Wagner,K. Towns,MIN,WAS,MIN,WAS,1.0,18.404779098903784,24.50431982709075,2.448196512300016,0.8301494003448018,,-111.80917473226046,-125,-112,,-101.64553945322696,-110,-102
202102270NYK,NYK,IND,N. Noel,M. Turner,NYK,IND,IND,NYK,0.0,22.39965933320924,20.304652823890457,0.8512776176336929,0.8429096591377497,,-104.29184549356223,-115,-104,,-106.89655172413795,-120,-107
202102270OKC,OKC,DEN,A. Horford,N. Jokić,DEN,OKC,DEN,OKC,1.0,24.594281118650866,23.59641624755901,0.8275930466305512,0.8254547509840843,,+103.52422907488986,-105,+104,,-112.7108815476404,-135,-113
202102270ORL,ORL,UTA,N. Vučević,R. Gobert,UTA,ORL,ORL,UTA,0.0,18.764175520838307,24.68370415235763,0.8585703439597447,0.825246899618685,,+132.36514522821577,+-140,+132,,-129,-140,-129
202102270SAS,SAS,NOP,J. Poeltl,S. Adams,NOP,SAS,NOP,SAS,1.0,22.56533458803549,26.34641873900533,1.1197805545639996,0.8468911442147166,,+112.49019688776984,-115,+112,,-120,-120,-120
202102270BRK,BRK,DAL,J. Green,K. Porziņģis,DAL,BRK,DAL,BRK,1.0,21.98669570854236,24.593621257363928,0.8606505741057398,0.8839184004630546,,-111.32075471698114,-125,-111,,-101.80428384213806,-110,-102
202102280MIL,MIL,LAC,B. Lopez,S. Ibaka,LAC,MIL,LAC,MIL,1.0,26.620912851431765,22.67932452274287,0.8547005824578849,0.8232032004632275,,-106.55154566414153,-115,-107,,-104.18047643317482,-115,-104
202102280BOS,BOS,WAS,D. Theis,M. Wagner,WAS,BOS,BOS,WAS,0.0,20.296051031593063,18.116307125727896,0.9929818937792704,2.384040247519871,,-105.90975642220153,-135,-106,,+105.46762589928056,-105,+105
202102280DET,DET,NYK,M. Plumlee,N. Noel,DET,NYK,DET,NYK,1.0,22.44066152689728,22.46907312628996,0.8305553715203574,0.850961070805117,,-110,-115,-110,,-110,-115,-110
202102280HOU,HOU,MEM,J. Patton,J. Valančiūnas,MEM,HOU,MEM,HOU,1.0,25.0,22.902705802258566,8.333333333333334,0.8233799926997604,,-103.58986968281287,-110,-104,,-109.86599114342621,-125,-110
202102280LAL,LAL,GSW,M. Gasol,K. Looney,LAL,GSW,GSW,LAL,0.0,23.3160624747022,24.062161195063187,0.822522812465315,2.264769499970893,,-108.42214630921086,-120,-108,,-103,-115,-103
202102280MIA,MIA,ATL,B. Adebayo,C. Capela,ATL,MIA,MIA,ATL,0.0,24.022965476824616,22.870890924951613,0.8571110858981893,0.8281569278470199,,-125,-135,-125,,+104,-105,+104
202102280MIN,MIN,PHO,K. Towns,D. Ayton,PHO,MIN,MIN,PHO,0.0,24.53778361633844,21.88869062948145,0.8317614778087976,0.9020948433851612,,+108,+-140,+108,,-132,-140,-132
202102280SAC,SAC,CHO,R. Holmes,B. Biyombo,SAC,CHO,SAC,CHO,1.0,22.540134959093937,23.914006422902823,1.0124604372654706,0.8411961039405592,,-108.00394247354156,-115,-108,,-107,-115,-107
202103010PHI,PHI,IND,J. Embiid,M. Turner,PHI,IND,PHI,IND,1.0,25.28154650200415,20.23658409283784,0.8417737024003037,0.8427603806296786,,-121,,-121,,+100,,-100
202103010CHI,CHI,DEN,W. Carter,N. Jokić,CHI,DEN,CHI,DEN,1.0,22.164314439042126,23.694672225130404,0.9387648898935924,0.8248388520553046,,+104,,+104,,-113.29506859617177,,-113
202103010NOP,NOP,UTA,S. Adams,R. Gobert,NOP,UTA,NOP,UTA,1.0,26.399000975928068,24.717627749885423,0.8472576358360041,0.8266583634117832,,+105.16932165840281,-110,+105,,-114.79039095619405,-125,-115
202103010SAS,SAS,BRK,J. Poeltl,D. Jordan,SAS,BRK,SAS,BRK,1.0,22.473783496031366,24.85653422049332,1.1143085140579778,0.829516202982629,,-102.64519151226415,,-103,,-109.26076360682372,,-109
202103010HOU,HOU,CLE,J. Patton,J. Allen,CLE,HOU,HOU,CLE,0.0,18.800579995674788,26.090963080721327,6.2715888475841925,0.865837873031244,,-117,,-117,,-105,,-105
202103010POR,POR,CHO,E. Kanter,B. Biyombo,CHO,POR,CHO,POR,1.0,20.19789758203917,23.808013953095045,1.0138878004731395,0.840183336683864,,-122,-125,-122,,+101,-110,+101
202103020WAS,WAS,MEM,M. Wagner,J. Valančiūnas,MEM,WAS,WAS,MEM,0.0,18.97601113480225,22.96384175622204,2.277641572545788,0.825814758574279,,-132.67941754304866,-115,-115,,+114,-120,+114
202103020BOS,BOS,LAC,D. Theis,S. Ibaka,BOS,LAC,BOS,LAC,1.0,20.14604036847427,22.812970009236384,0.988759004738176,0.8220622444202403,,-114,-115,-114,,-107,-120,-107
202103020MIA,MIA,ATL,B. Adebayo,C. Capela,MIA,ATL,MIA,ATL,1.0,23.915260724297003,22.971508806635693,0.8557390534529626,0.8274519399830239,,-143.94966118102616,-125,-125,,+125,-110,+125
202103020SAS,SAS,NYK,J. Poeltl,N. Noel,NYK,SAS,NYK,SAS,1.0,22.68016463806303,22.376396895962525,1.1050913120754535,0.8500226753954856,,-122,-115,-115,,+101,-120,+101
202103020MIL,MIL,DEN,B. Lopez,N. Jokić,MIL,DEN,MIL,DEN,1.0,26.47695035458081,23.59063450905188,0.8527727343369244,0.8241432606514274,,-105,-135,-105,,-118,-105,-105
202103020LAL,LAL,PHO,M. Harrell,D. Ayton,PHO,LAL,PHO,LAL,1.0,22.708691383797227,22.029149163072777,1.8041465657408264,0.8992367899428904,,-112,-120,-112,,-109,-115,-109
202103030CLE,CLE,IND,J. Allen,M. Turner,CLE,IND,CLE,IND,1.0,26.121520787212813,20.194787056691908,0.868067144610375,0.8435952049611312,,-121,-110,-110,,+100,-125,-100
202103030PHI,PHI,UTA,J. Embiid,R. Gobert,UTA,PHI,UTA,PHI,1.0,25.323246673143974,24.64805976750503,0.8426247144414051,0.8267070315147979,,-115,-115,-115,,-106,-120,-106
202103030TOR,TOR,DET,A. Baynes,M. Plumlee,DET,TOR,TOR,DET,0.0,23.3614099568512,22.52898808491622,0.8975580121700496,0.8300656060498671,,-148,-135,-135,,+120,-105,+120
202103030HOU,HOU,BRK,J. Tate,D. Jordan,BRK,HOU,BRK,HOU,1.0,25.0,24.74165333958865,8.333333333333334,0.8285838921391514,,+132,+-140,+132,,-155.93329057087874,-140,-140
202103030MIN,MIN,CHO,K. Towns,B. Biyombo,MIN,CHO,MIN,CHO,1.0,24.41819534260888,23.86131911501046,0.8306657036722531,0.8405952679545561,,-110,-115,-110,,-110,-120,-110
202103030NOP,NOP,CHI,S. Adams,W. Carter,CHI,NOP,CHI,NOP,1.0,26.472043933690035,22.298765641766146,0.8468902639897627,0.9352594545582088,,-134,-135,-134,,+110,-105,+110
202103030ORL,ORL,ATL,N. Vučević,J. Collins,ORL,ATL,ORL,ATL,1.0,18.727485154386763,18.507253818634908,0.859471651915611,1.857910343359616,,-104.99342969776609,-110,-105,,-107,-125,-107
202103030DAL,DAL,OKC,K. Porziņģis,A. Horford,DAL,OKC,DAL,OKC,1.0,24.66282747698458,24.495520570689063,0.8831263603301037,0.82692917750705,,-118,-125,-118,,-104,-110,-104
202103030POR,POR,GSW,E. Kanter,K. Looney,GSW,POR,GSW,POR,1.0,20.12050962051952,23.3902915649007,1.0108092919739946,2.177807169930788,,+100,-115,-100,,+107.28480680692348,-115,+107
202103030SAC,SAC,LAL,R. Holmes,D. Jones,LAL,SAC,LAL,SAC,1.0,22.693218150516145,21.80112298174162,1.0069670899882817,1.235326018205313,,-110,-125,-110,,-110,-110,-110
202103040BOS,BOS,TOR,D. Theis,A. Baynes,BOS,TOR,BOS,TOR,1.0,20.31446107568029,23.24787046465023,0.9834839229358622,0.8953124612022785,,-110,-135,-110,,-110,-105,-105
202103040WAS,WAS,LAC,M. Wagner,S. Ibaka,WAS,LAC,LAC,WAS,0.0,18.61742693663328,22.69618420092346,2.213266833643382,0.8212120890152143,,-115,-105,-105,,-106,-135,-106
202103040NYK,NYK,DET,N. Noel,M. Plumlee,DET,NYK,NYK,DET,0.0,22.471451611104992,22.626234679994745,0.8490986796672181,0.8294007063183526,,-121,-135,-121,,+100,-105,-100
202103040IND,IND,DEN,M. Turner,N. Jokić,IND,DEN,DEN,IND,0.0,20.15940045406424,23.532892902363617,0.8447324359098212,0.8245944260349455,,+115,-110,+115,,-139,-125,-125
202103040MEM,MEM,MIL,J. Valančiūnas,B. Lopez,MIL,MEM,MIL,MEM,1.0,23.01139768921745,26.538732044541604,0.8268660616090883,0.8526823233205235,,+115,-105,+115,,-139,-135,-135
202103040NOP,NOP,MIA,S. Adams,K. Olynyk,NOP,MIA,NOP,MIA,1.0,26.327969247524,18.57537953932953,0.8451472837151516,1.892553069772018,,-110,-120,-110,,-110,-115,-110
202103040SAS,SAS,OKC,J. Poeltl,I. Roby,OKC,SAS,OKC,SAS,1.0,22.5201287364054,23.77405652829043,1.0972859699102486,2.693795045393056,,-115,-135,-115,,-106,-105,-105
202103040PHO,PHO,GSW,D. Ayton,J. Wiseman,PHO,GSW,GSW,PHO,0.0,22.13734423595227,26.03748784248962,0.8973707659422548,2.3091002138547787,,-110,-140,-110,,-110,+100,-100
202103040POR,POR,SAC,E. Kanter,R. Holmes,SAC,POR,SAC,POR,1.0,20.04110015187877,22.5515830072057,1.0081359702849708,1.002003397319699,,-104,-125,-104,,-118,-110,-110
202103100MEM,MEM,WAS,J. Valančiūnas,M. Wagner,WAS,MEM,WAS,MEM,1.0,22.95895750178465,19.52336813787882,0.8274659966683134,2.120416217886163,,,,,,,,
202103100DAL,DAL,SAS,K. Porziņģis,J. Poeltl,SAS,DAL,DAL,SAS,0.0,24.76006728465716,22.39903733995083,0.8815217568688721,1.0919712600608844,,,,,,,,
202103110CHO,CHO,DET,C. Zeller,M. Plumlee,DET,CHO,DET,CHO,1.0,19.4920594902476,22.712299684260845,0.8586017141873992,0.8289817725663159,-108.0,-121,-125,-108,-118.0,+100,-110,-100
202103110BRK,BRK,BOS,D. Jordan,D. Theis,BRK,BOS,BOS,BRK,0.0,24.79580026831843,20.485451209352057,0.8310554340535303,0.9783075315039356,-146.0,-110,-120,-110,+113.99999999999999,-110,-115,+114
202103110TOR,TOR,ATL,A. Baynes,C. Capela,TOR,ATL,ATL,TOR,0.0,23.105956510277217,22.894291502634506,0.8926087296296347,0.8272820508916823,-108.0,-113.64541832669323,-115,-108,-118.0,+108,-120,+108
202103110CHI,CHI,PHI,W. Carter,T. Bradley,CHI,PHI,CHI,PHI,1.0,22.474172729014484,22.8696136261632,0.9311229462798816,3.952347045589183,-118.0,-104,-125,-104,-108.0,-118,-110,-108
202103110MIA,MIA,ORL,J. Butler,N. Vučević,ORL,MIA,ORL,MIA,1.0,18.813396670813944,18.81611787327968,4.326872010984917,0.8587427855157692,-140.0,-134,-135,-134,+110.00000000000001,+108,-105,+110
202103110MIL,MIL,NYK,Brook Lopez,Nerlens Noel,NYK,MIL,NYK,MIL,True,26.59446446738133,22.38129137700934,0.8528123127480269,0.8482508636143006,-170.0,-134,-145,-134,+132.0,+108,+105,+132
202103110NOP,NOP,MIN,S. Adams,K. Towns,NOP,MIN,NOP,MIN,1.0,26.352675070488537,24.500148064178287,0.8469824179733839,0.8303229583144226,-180.0,-134,-135,-134,+140.0,+108,-105,+140
202103110OKC,OKC,DAL,A. Horford,W. Cauley-Stein,DAL,OKC,OKC,DAL,0.0,24.41015684678745,21.496576044221747,0.8265726874404324,0.8421510661101301,-102.0,+110,-110,+110,-125.0,-136,-125,-125
202103110LAC,LAC,GSW,S. Ibaka,K. Looney,GSW,LAC,LAC,GSW,0.0,22.57035625354608,23.7569539186018,0.8206323003581023,2.118174263109486,-111.0,-110,-135,-110,-115.0,-110,-105,-105
202103110POR,POR,PHO,E. Kanter,D. Ayton,PHO,POR,PHO,POR,1.0,19.950278489337904,22.28360949745173,1.0046264122860582,0.8951023288572285,-104.0,-104,-110,-104,-122.0,-118,-125,-118
202103110SAC,SAC,HOU,M. Bagley,J. Patton,SAC,HOU,HOU,SAC,0.0,20.573426985729657,17.211759043787346,1.889210972321988,5.569180427716242,-166.0,-129,-125,-125,+130.0,+104.76279767485467,-110,+130
202103120MEM,MEM,DEN,Jonas Valanciunas,Nikola Jokic,MEM,DEN,MEM,DEN,True,22.83799993775116,23.40604619237865,0.826798407853379,0.8235172663129635,+100.0,-110,-115,-100,-128.0,-110,-120,-110
202103120NOP,NOP,CLE,S. Adams,J. Allen,NOP,CLE,NOP,CLE,1.0,26.423892153403287,26.15897010742195,0.8466737364937391,0.8688255043614801,-138.0,-108,-135,-108,+108.0,-113,-105,+108
202103120WAS,WAS,PHI,M. Wagner,J. Embiid,WAS,PHI,PHI,WAS,0.0,20.31089005744644,25.22479588864861,2.040079284685011,0.8417026303723203,+126.0,+110,-115,+126,-162.0,-134,-120,-120
202103120CHI,CHI,MIA,W. Carter,K. Olynyk,MIA,CHI,MIA,CHI,1.0,22.57225575709909,18.452446141390148,0.9300164951122106,1.8691297618105631,-111.0,-125,-115,-111,-115.0,+103,-120,+103
202103120SAS,SAS,ORL,J. Poeltl,N. Vučević,SAS,ORL,ORL,SAS,0.0,22.596693689380352,18.8941187140331,1.0835645874558535,0.8592419672657166,-148.0,-143,-140,-140,+115.99999999999999,+118,+100,+118
202103120UTA,UTA,HOU,R. Gobert,J. Patton,HOU,UTA,HOU,UTA,1.0,24.742861784093645,15.15936426374872,0.8261414051125531,4.886842261032475,-184.0,-134,-160,-134,+142.0,+110,+115,+142
202103120LAL,LAL,IND,D. Jones,M. Turner,LAL,IND,LAL,IND,1.0,22.01379545751329,20.29245504474532,1.222634136052384,0.8431626396820183,-130.0,-110,-125,-110,+102.0,-110,-110,+102
202103130OKC,OKC,NYK,I. Roby,N. Noel,NYK,OKC,OKC,NYK,0.0,24.50036397292379,22.52674055882632,2.5680829660949485,0.8464434455654959,,,,,,,,
202103130BRK,BRK,DET,D. Jordan,M. Plumlee,BRK,DET,BRK,DET,1.0,24.84215468990189,22.767696888759826,0.831850949766936,0.8294478425307654,-162.0,-155,-145,-145,+126.0,+126,+105,+126
202103130CHO,CHO,TOR,C. Zeller,A. Baynes,TOR,CHO,CHO,TOR,0.0,19.43267313251793,23.204694027750648,0.8585155946773818,0.8908004509500814,-148.0,-104,-120,-104,+115.99999999999999,-118,-115,+116
202103130WAS,WAS,MIL,A. Len,B. Lopez,MIL,WAS,MIL,WAS,1.0,22.044512949837564,26.44746177395505,0.8644303498905452,0.850888302217567,+124.0,+106,+-140,+124,-160.0,-129,-140,-129
202103130ATL,ATL,SAC,C. Capela,R. Holmes,SAC,ATL,SAC,ATL,1.0,22.80935727154933,22.64131055528001,0.8269312250986814,0.9986402664579394,-120.0,-110,-125,-110,-106.0,-110,-110,-106
202103130MIN,MIN,POR,K. Towns,E. Kanter,MIN,POR,POR,MIN,0.0,24.43167839812253,19.85750222328093,0.8303483878392799,1.0010754990989814,-122.0,-121,-110,-110,-104.0,+100,-125,-100
202103130DEN,DEN,DAL,N. Jokić,K. Porziņģis,DEN,DAL,DEN,DAL,1.0,23.313137769538184,24.630857222341625,0.8230434622040582,0.8793417109042694,-128.0,,-115,-115,+100.0,,-120,-100
202103130PHO,PHO,IND,D. Ayton,M. Turner,PHO,IND,PHO,IND,1.0,22.35739025432293,20.221062353077293,0.894011485567065,0.842972619005702,-140.0,-115,-135,-115,+110.00000000000001,-106,-105,+110
202103140OKC,OKC,MEM,M. Brown,J. Valančiūnas,OKC,MEM,OKC,MEM,1.0,25.0,22.93164266676351,8.333333333333334,0.8262523065651554,,,,,,,,
202103140GSW,GSW,UTA,K. Looney,R. Gobert,UTA,GSW,GSW,UTA,0.0,24.22434458690072,24.5958406878952,2.053790315951786,0.8265868531274725,+106.0,-105,-105,+106,-136.0,-117,-135,-117
202103140PHI,PHI,SAS,T. Bradley,J. Poeltl,SAS,PHI,SAS,PHI,1.0,21.115659592909218,22.68359727291961,3.570546787775053,1.0789336351839367,-120.0,-110,-125,-110,-106.0,-110,-110,-106
202103140ORL,ORL,MIA,N. Vučević,J. Butler,MIA,ORL,MIA,ORL,1.0,18.83928296115681,16.85088775677809,0.8593537935447375,3.856889751176285,+115.99999999999999,+118,-105,+118,-148.0,-143,-135,-135
202103140ATL,ATL,CLE,J. Collins,J. Allen,ATL,CLE,ATL,CLE,1.0,18.09611396985365,26.066006485628577,1.811739804741877,0.8675773401990668,-102.0,-106,-135,-102,-119.20374707259953,-115,-105,-105
202103140HOU,HOU,BOS,J. Patton,D. Theis,HOU,BOS,HOU,BOS,1.0,20.253344223429547,20.421392706764937,4.054047367512041,0.9763679613773698,+120.5989110707804,+123.30555737812479,+-140,+123,-140.0,-148,-140,-140
202103140MIN,MIN,POR,K. Towns,E. Kanter,MIN,POR,POR,MIN,0.0,24.47585497165233,19.79349164754723,0.8312453340557729,0.9988221344822742,-128.0,-110,-110,-110,+100.0,-110,-125,-100
202103140CHI,CHI,TOR,L. Markkanen,A. Baynes,TOR,CHI,CHI,TOR,0.0,18.90970244620512,23.26302262376799,6.289100559494383,0.8903183179669947,-102.22222222222221,-104.18848167539267,-120,-102,-115.0,-110,-115,-110
202103140NOP,NOP,LAC,S. Adams,S. Ibaka,NOP,LAC,NOP,LAC,1.0,26.512218426706625,22.49958812972007,0.8459169459486091,0.8210144340734775,-140.0,-127.22457627118646,-110,-110,+110.00000000000001,+110,-125,+110
202103150CHO,CHO,SAC,C. Zeller,R. Holmes,SAC,CHO,SAC,CHO,1.0,19.37845985697424,22.77042131890372,0.8586341126329848,0.9940320228934368,-111.0,-107,-120,-107,-115.0,-114,-115,-114
202103150WAS,WAS,MIL,A. Len,B. Lopez,MIL,WAS,MIL,WAS,1.0,21.99517675971496,26.49527840606509,0.8646677256947725,0.8513622293993377,+128.0,+106,-105,+128,-164.0,-129,-135,-129
202103150BRK,BRK,NYK,D. Jordan,N. Noel,NYK,BRK,NYK,BRK,1.0,24.90869914633029,22.632817121467266,0.831908775489253,0.8458519768587474,-156.0,-125,-135,-125,+122.0,+104,-105,+122
202103150DET,DET,SAS,M. Plumlee,J. Poeltl,DET,SAS,DET,SAS,1.0,22.701532538603896,22.79122473154734,0.8295528574414874,1.0750289567167528,-102.0,+106,-115,+106,-125.0,-129,-120,-120
202103150DAL,DAL,LAC,K. Porziņģis,I. Zubac,LAC,DAL,LAC,DAL,1.0,24.51540374901554,21.98884992432431,0.8773988514419861,0.8944634176663093,-132.0,-130,-115,-115,+104.0,+107,-120,+107
202103150DEN,DEN,IND,N. Jokić,M. Turner,IND,DEN,DEN,IND,0.0,23.41440846168119,20.153440720364017,0.8224207349594189,0.8428421867683155,-140.0,-134,-125,-125,+110.00000000000001,+110,-110,+110
202103150PHO,PHO,MEM,D. Ayton,J. Valančiūnas,MEM,PHO,MEM,PHO,1.0,22.433366608872102,22.886911378131785,0.8928364737920743,0.8288841783784451,-142.0,-114,-135,-114,+112.00000000000001,-104.18031508345032,-105,+112
202103150GSW,GSW,LAL,K. Looney,D. Jones,LAL,GSW,LAL,GSW,1.0,23.73537459292979,22.163148917324808,1.992038925846368,1.2124291171976886,-111.0,-110,-115,-110,-115.0,-110,-120,-110
202103160BOS,BOS,UTA,D. Theis,R. Gobert,UTA,BOS,BOS,UTA,0.0,20.317051059747293,24.67571817988228,0.9745014082032118,0.8266425005025906,+115.99999999999999,,-115,+116,-148.0,,-120,-120
202103160CHI,CHI,OKC,L. Markkanen,M. Brown,OKC,CHI,CHI,OKC,0.0,16.61886982582551,29.50475929696054,5.413623100846892,6.572721452789339,-115.0,,-135,-115,-111.0,,-105,-105
202103160HOU,HOU,ATL,J. Patton,J. Collins,HOU,ATL,ATL,HOU,0.0,22.03999437731582,18.956593757949964,3.6521879243731017,1.7548276281260424,+104.0,,+-140,+104,-132.0,,-140,-132
202103160MIA,MIA,CLE,B. Adebayo,J. Allen,MIA,CLE,MIA,CLE,1.0,23.997793825390502,25.86728900440634,0.8549731676024742,0.8651237253531876,-113.0,,-120,-113,-113.0,,+105,+105
202103160PHI,PHI,NYK,T. Bradley,N. Noel,PHI,NYK,NYK,PHI,0.0,19.9433117580054,22.751826764606943,3.306642539265288,0.8444828404844689,-128.0,,-110,-110,+100.0,,-105,-100
202103160POR,POR,NOP,E. Kanter,S. Adams,POR,NOP,NOP,POR,0.0,19.73098210741143,26.562801174715748,0.9966764479414084,0.8463354819315699,+115.99999999999999,,-120,+116,-148.0,,-115,-115
202103160LAL,LAL,MIN,D. Jones,K. Towns,LAL,MIN,LAL,MIN,1.0,22.37591715065504,24.51928187409553,1.201210313045346,0.8321628652031686,-130.0,-120,-135,-120,+102.0,-103,-105,+102
202103170DET,DET,TOR,M. Plumlee,C. Boucher,DET,TOR,TOR,DET,0.0,22.78985008597017,30.53388365726052,0.8291193659240069,6.203456344584606,+102.0,+106,-115,+106,-130.0,-120.60606060606062,-120,-120
202103170IND,IND,BRK,M. Turner,D. Jordan,BRK,IND,BRK,IND,1.0,20.284432197930325,24.793543318764307,0.8413400927556722,0.8308717369519064,+124.0,+125,-115,+125,-158.0,-143.90502437990247,-120,-120
202103170PHI,PHI,MIL,T. Bradley,B. Lopez,MIL,PHI,PHI,MIL,0.0,21.591049974803123,26.54233490338553,3.0390282057986924,0.8518626308623942,+112.00000000000001,+103,-110,+112,-142.0,-125,-125,-125
202103170WAS,WAS,SAC,A. Len,R. Holmes,SAC,WAS,WAS,SAC,0.0,21.946651993380783,22.847528039726026,0.864937259746301,0.9912753854132323,-102.0,-110,-120,-102,-125.0,-110,-115,-110
202103170CHI,CHI,SAS,L. Markkanen,J. Poeltl,SAS,CHI,CHI,SAS,0.0,16.028104288491868,22.643504363666786,5.191796943887344,1.068266042132202,+113.99999999999999,-108,-115,+114,-146.0,-113,-115,-113
202103170CLE,CLE,BOS,J. Allen,D. Theis,CLE,BOS,BOS,CLE,0.0,25.74837824883265,20.254016354646392,0.8633917641847846,0.9726629403529724,-128.0,-130,-105,-105,+100.0,+106,-135,+106
202103170HOU,HOU,GSW,C. Wood,K. Looney,HOU,GSW,GSW,HOU,0.0,25.49163262788936,23.162707504460784,2.0518572159447803,1.930983379234658,+112.00000000000001,+103,+-145,+112,-142.0,-125,-145,-125
202103170DEN,DEN,CHO,N. Jokić,C. Zeller,CHO,DEN,CHO,DEN,1.0,23.28962703343461,19.32079146954731,0.8214152922506218,0.8586333870333842,-164.0,-136.1855640230651,-135,-135,+128.0,+132,-105,+132
202103170MEM,MEM,MIA,J. Valančiūnas,B. Adebayo,MIA,MEM,MEM,MIA,0.0,22.969543747834027,24.11395607641817,0.8285617809798811,0.853486677015218,-106.0,+125,-115,+125,-120.0,-152,-115,-115
202103170DAL,DAL,LAC,K. Porziņģis,I. Zubac,LAC,DAL,LAC,DAL,1.0,24.384304605407145,22.125052129886555,0.8752195559484636,0.8918469865345335,-140.0,-115,-115,-115,+110.00000000000001,-106,-115,+110
